,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-27,747131,Strikeout Double Play,strikeout_double_play,True,666310,450203,Bo Naylor,Charlie Morton,1,a2b6fa23-736a-4bfc-99f3-358288e31a03,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
11,2024-04-27,747131,Flyout,field_out,True,621566,676440,Matt Olson,Tanner Bibee,0,00614cfa-6999-45dd-b32e-8fbeab9a870f,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
12,2024-04-27,747131,Double,double,False,542303,676440,Marcell Ozuna,Tanner Bibee,0,1894c543-35e7-4821-800b-dd1ad89329dc,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
13,2024-04-27,747131,Groundout,field_out,True,606115,676440,Orlando Arcia,Tanner Bibee,0,d73d81ff-9143-4e72-838f-1ba9b5fa557f,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
14,2024-04-27,747131,Strikeout,strikeout,True,671739,676440,Michael Harris II,Tanner Bibee,0,ce219ec6-bc59-4255-989f-274023e8b85f,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
15,2024-04-27,747131,Groundout,field_out,True,672356,450203,Gabriel Arias,Charlie Morton,0,a54a4f02-65bb-4632-bf35-21d7f896cfe3,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
16,2024-04-27,747131,Single,single,False,680757,450203,Steven Kwan,Charlie Morton,0,8cd27efe-13b6-4024-b9c6-edd8221fe363,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
17,2024-04-27,747131,Lineout,field_out,True,665926,450203,Andrés Giménez,Charlie Morton,0,adc864fe-a887-4af3-834e-c84f3ba89dd8,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
18,2024-04-27,747131,Groundout,field_out,True,608070,450203,José Ramírez,Charlie Morton,0,1119dfea-547d-41a2-afdc-b3625deb8c36,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
19,2024-04-27,747131,Strikeout,strikeout,True,518595,676440,Travis d'Arnaud,Tanner Bibee,0,611c8d05-4738-417c-afc8-efd1db36a781,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
20,2024-04-27,747131,Strikeout,strikeout,True,672284,676440,Jarred Kelenic,Tanner Bibee,0,c1241b4f-b08d-4ca1-b20e-a4b577530a00,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
21,2024-04-27,747131,Strikeout,strikeout,True,660670,676440,Ronald Acuña Jr.,Tanner Bibee,0,5a54c418-968d-4509-b8cb-ad495f87fabc,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
22,2024-04-27,747131,Groundout,field_out,True,647304,450203,Josh Naylor,Charlie Morton,0,58c61516-b8d7-4a71-a65f-80882c2ec1a3,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
23,2024-04-27,747131,Flyout,field_out,True,686823,450203,Will Brennan,Charlie Morton,0,532df86a-aff0-4ea4-9f9b-c896befd83c3,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
24,2024-04-27,747131,Strikeout,strikeout,True,671289,450203,Tyler Freeman,Charlie Morton,0,27c990a6-1c13-476f-8893-0f4e67e1e600,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
25,2024-04-27,747131,Double,double,False,645277,676440,Ozzie Albies,Tanner Bibee,0,f02f59e1-4e48-4679-9f09-c2e3dc35d582,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
26,2024-04-27,747131,Strikeout,strikeout,True,663586,676440,Austin Riley,Tanner Bibee,0,b4bf4d16-021b-409f-b2cc-5483d829ecda,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
27,2024-04-27,747131,Double Play,double_play,True,621566,676440,Matt Olson,Tanner Bibee,1,ccd20726-5669-4705-81ee-581f6bf6c695,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
28,2024-04-27,747131,Strikeout,strikeout,True,664314,450203,Estevan Florial,Charlie Morton,0,1164feac-89f2-4370-ad4f-beda9617e357,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
29,2024-04-27,747131,Pop Out,field_out,True,666310,450203,Bo Naylor,Charlie Morton,0,387f86b0-2222-4649-a6b9-45a0c390be28,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
30,2024-04-27,747131,Lineout,field_out,True,672356,450203,Gabriel Arias,Charlie Morton,0,819408c4-5406-4e81-b420-197c1ba5e3e6,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,
31,2024-04-27,747131,Strikeout,strikeout,True,542303,676440,Marcell Ozuna,Tanner Bibee,0,dbc37629-5c48-4c9c-84b5-52b8026189af,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
32,2024-04-27,747131,Strikeout,strikeout,True,606115,676440,Orlando Arcia,Tanner Bibee,0,b93c968a-3363-40d1-9c81-939e6e99d6c3,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
33,2024-04-27,747131,Flyout,field_out,True,671739,676440,Michael Harris II,Tanner Bibee,0,ef46e698-7a52-4e0a-bbda-5907f207deef,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,,,,0.001,0.44,,0.118,0.171,-1.35,,-3.42,-0.54,1.17,94.6,,82.4,92.5,81.5,0.186,0.4,0.241,0.305,0.524,0.214,0.212,0.353,0.276,,,,,,,116.0,104.0,112.0,0.27,1.69,86.2,0.128,0.223,0.355,,,,,,,,,
