,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,KN%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,wKN/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH%,wCH/C,vCH,Stf+ CH,Loc+ CH,Pit+ CH,CH_ba,CH_slg,CH_whiff
0,2024-09-10,745210,Flyout,field_out,True,650333,669923,Luis Arraez,George Kirby,0,1ffd6120-ef18-467e-883d-97e125ce9ae8,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
1,2024-09-10,745210,Groundout,field_out,True,665487,669923,Fernando Tatis Jr.,George Kirby,0,21d23b2a-c98e-4376-bd80-2d39f4082419,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
2,2024-09-10,745210,Single,single,False,595777,669923,Jurickson Profar,George Kirby,0,cebe388f-c814-4949-945a-8e2b32aad92e,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
3,2024-09-10,745210,Strikeout,strikeout,True,592518,669923,Manny Machado,George Kirby,0,8c5436d4-304e-49ed-b8bb-579d530e31f1,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
4,2024-09-10,745210,Pop Out,field_out,True,645302,506433,Victor Robles,Yu Darvish,0,c4899825-95b4-4df4-b7b3-58f8f0b889a7,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.21,3.61,70.0,102.0,99.0,102.0,0.76,8.36,2.44,7.59,1.16,0.94,0.164,0.507,0.129,0.323,0.477,,96.0,104.0,102.0,87.0,108.0,101.0,116.0,97.0,103.0,89.0,113.0,110.0,81.0,104.0,97.0,109.0,104.0,106.0,0.165,0.206,0.05,0.082,0.364,0.058,,-0.37,3.08,-0.15,0.03,0.66,2.23,,94.0,90.5,87.6,93.5,84.5,78.6,0.217,0.417,0.149,0.255,0.447,0.196,0.281,0.474,0.279,0.2,0.4,0.4,0.161,0.258,0.342,88.0,93.0,100.0,0.075,-0.54,73.7,0.235,0.294,0.208,0.0,0.0,0.346,,,,,,,,,
5,2024-09-10,745210,Groundout,field_out,True,677594,506433,Julio Rodríguez,Yu Darvish,0,57694f9d-1c37-42fb-a1b5-13ae66d71f30,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.21,3.61,70.0,102.0,99.0,102.0,0.76,8.36,2.44,7.59,1.16,0.94,0.164,0.507,0.129,0.323,0.477,,96.0,104.0,102.0,87.0,108.0,101.0,116.0,97.0,103.0,89.0,113.0,110.0,81.0,104.0,97.0,109.0,104.0,106.0,0.165,0.206,0.05,0.082,0.364,0.058,,-0.37,3.08,-0.15,0.03,0.66,2.23,,94.0,90.5,87.6,93.5,84.5,78.6,0.217,0.417,0.149,0.255,0.447,0.196,0.281,0.474,0.279,0.2,0.4,0.4,0.161,0.258,0.342,88.0,93.0,100.0,0.075,-0.54,73.7,0.235,0.294,0.208,0.0,0.0,0.346,,,,,,,,,
6,2024-09-10,745210,Home Run,home_run,False,663728,506433,Cal Raleigh,Yu Darvish,0,01b6a591-f7ff-4146-882f-e4dab71619ab,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.21,3.61,70.0,102.0,99.0,102.0,0.76,8.36,2.44,7.59,1.16,0.94,0.164,0.507,0.129,0.323,0.477,,96.0,104.0,102.0,87.0,108.0,101.0,116.0,97.0,103.0,89.0,113.0,110.0,81.0,104.0,97.0,109.0,104.0,106.0,0.165,0.206,0.05,0.082,0.364,0.058,,-0.37,3.08,-0.15,0.03,0.66,2.23,,94.0,90.5,87.6,93.5,84.5,78.6,0.217,0.417,0.149,0.255,0.447,0.196,0.281,0.474,0.279,0.2,0.4,0.4,0.161,0.258,0.342,88.0,93.0,100.0,0.075,-0.54,73.7,0.235,0.294,0.208,0.0,0.0,0.346,,,,,,,,,
7,2024-09-10,745210,Groundout,field_out,True,668227,506433,Randy Arozarena,Yu Darvish,0,52d05808-ecf3-4150-9f7f-e11855363b96,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.21,3.61,70.0,102.0,99.0,102.0,0.76,8.36,2.44,7.59,1.16,0.94,0.164,0.507,0.129,0.323,0.477,,96.0,104.0,102.0,87.0,108.0,101.0,116.0,97.0,103.0,89.0,113.0,110.0,81.0,104.0,97.0,109.0,104.0,106.0,0.165,0.206,0.05,0.082,0.364,0.058,,-0.37,3.08,-0.15,0.03,0.66,2.23,,94.0,90.5,87.6,93.5,84.5,78.6,0.217,0.417,0.149,0.255,0.447,0.196,0.281,0.474,0.279,0.2,0.4,0.4,0.161,0.258,0.342,88.0,93.0,100.0,0.075,-0.54,73.7,0.235,0.294,0.208,0.0,0.0,0.346,,,,,,,,,
8,2024-09-10,745210,Groundout,field_out,True,630105,669923,Jake Cronenworth,George Kirby,0,5172b450-2216-4837-9d05-229002d053d6,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
9,2024-09-10,745210,Lineout,field_out,True,593428,669923,Xander Bogaerts,George Kirby,0,578f2e03-b444-4359-81c0-f2e122d11405,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.62,3.48,179.0,106.0,106.0,107.0,0.785,8.5,1.11,8.65,1.11,1.0,0.294,0.348,0.18,0.285,0.444,73.9,102.0,107.0,101.0,106.0,108.0,108.0,112.0,105.0,111.0,114.0,110.0,114.0,97.0,99.0,93.0,108.0,99.0,107.0,0.235,0.338,0.004,0.103,0.237,0.083,0.0,0.26,0.79,-1.82,1.5,1.26,-2.25,-3.5,96.0,92.3,85.9,96.0,87.2,83.3,0.228,0.473,0.293,0.268,0.361,0.113,0.226,0.322,0.265,0.243,0.4,0.279,0.333,0.444,0.295,,,,,,,,,,,,,,,,,,,,,
