,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-07,746018,Groundout,field_out,True,669065,605400,Kyle Stowers,Aaron Nola,0,9c8c483d-961c-4bf5-8466-4353a8eebbb3,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
11,2024-09-07,746018,Strikeout,strikeout,True,669016,670766,Brandon Marsh,Darren McCaughan,0,d8ae2189-4001-421c-9855-4d75ec30241d,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,0.306,0.189,0.405,0.101,-2.62,-2.83,-3.36,-0.31,89.4,81.3,88.9,81.8,0.316,0.711,0.127,0.407,0.556,0.053,0.333,0.542,0.195,0.333,0.333,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-07,746018,Flyout,field_out,True,665019,670766,Kody Clemens,Darren McCaughan,0,4a469335-593f-449b-9c4a-a60517fa8d78,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,0.306,0.189,0.405,0.101,-2.62,-2.83,-3.36,-0.31,89.4,81.3,88.9,81.8,0.316,0.711,0.127,0.407,0.556,0.053,0.333,0.542,0.195,0.333,0.333,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-07,746018,Groundout,field_out,True,679032,670766,Johan Rojas,Darren McCaughan,0,6605fc25-da57-4e3a-8694-46f86547ff2a,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,0.306,0.189,0.405,0.101,-2.62,-2.83,-3.36,-0.31,89.4,81.3,88.9,81.8,0.316,0.711,0.127,0.407,0.556,0.053,0.333,0.542,0.195,0.333,0.333,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-07,746018,Double,double,False,672640,605400,Otto Lopez,Aaron Nola,0,93b77196-081a-4d82-a412-849dec670f0e,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
15,2024-09-07,746018,Groundout,field_out,True,665052,605400,Griffin Conine,Aaron Nola,1,2007f786-47e7-4e67-ac88-d72007e7ef37,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
16,2024-09-07,746018,Pop Out,field_out,True,663743,605400,Nick Fortes,Aaron Nola,0,662048a1-9255-4efd-800b-0fe4c7fc62f8,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
17,2024-09-07,746018,Strikeout,strikeout,True,682073,605400,David Hensley,Aaron Nola,0,237bdaea-2ecf-45ed-bf85-7a19d86d84c8,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
18,2024-09-07,746018,Single,single,False,596117,670766,Garrett Stubbs,Darren McCaughan,1,08998542-ce63-4410-8cda-d223ceb3e249,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,0.306,0.189,0.405,0.101,-2.62,-2.83,-3.36,-0.31,89.4,81.3,88.9,81.8,0.316,0.711,0.127,0.407,0.556,0.053,0.333,0.542,0.195,0.333,0.333,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-07,746018,Sac Fly,sac_fly,True,656941,670766,Kyle Schwarber,Darren McCaughan,1,30122256-4eff-4c1e-bbcc-703acc1801d6,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,0.306,0.189,0.405,0.101,-2.62,-2.83,-3.36,-0.31,89.4,81.3,88.9,81.8,0.316,0.711,0.127,0.407,0.556,0.053,0.333,0.542,0.195,0.333,0.333,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-07,746018,Lineout,field_out,True,607208,670766,Trea Turner,Darren McCaughan,0,3af2ecc9-a0b1-41c6-be67-7569f0bdeff2,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,0.306,0.189,0.405,0.101,-2.62,-2.83,-3.36,-0.31,89.4,81.3,88.9,81.8,0.316,0.711,0.127,0.407,0.556,0.053,0.333,0.542,0.195,0.333,0.333,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-07,746018,Flyout,field_out,True,547180,670766,Bryce Harper,Darren McCaughan,0,95c46b7e-48f5-4f60-bcd7-88a925ecede3,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,0.306,0.189,0.405,0.101,-2.62,-2.83,-3.36,-0.31,89.4,81.3,88.9,81.8,0.316,0.711,0.127,0.407,0.556,0.053,0.333,0.542,0.195,0.333,0.333,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-07,746018,Strikeout,strikeout,True,669364,605400,Xavier Edwards,Aaron Nola,0,f567cde6-31ce-4fee-b92d-e474f84a4193,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
23,2024-09-07,746018,Lineout,field_out,True,681393,605400,Connor Norby,Aaron Nola,0,4033dd87-ce38-4bee-b9a2-9803ba1382ce,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
24,2024-09-07,746018,Walk,walk,False,660821,605400,Jesús Sánchez,Aaron Nola,0,6f1702c4-97c0-4017-8a18-4a10299fcd04,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
25,2024-09-07,746018,Single,single,False,681146,605400,Jonah Bride,Aaron Nola,1,1accdd1e-3356-4f5c-99a9-cf506cf9a46c,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
26,2024-09-07,746018,Pop Out,field_out,True,669065,605400,Kyle Stowers,Aaron Nola,0,68484142-5b90-4ad6-afb5-4efd5e9ed124,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
27,2024-09-07,746018,Groundout,field_out,True,592206,670766,Nick Castellanos,Darren McCaughan,0,9d3b5b1e-7147-4084-bac0-7805e5920ed8,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,0.306,0.189,0.405,0.101,-2.62,-2.83,-3.36,-0.31,89.4,81.3,88.9,81.8,0.316,0.711,0.127,0.407,0.556,0.053,0.333,0.542,0.195,0.333,0.333,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-07,746018,Flyout,field_out,True,681082,670766,Bryson Stott,Darren McCaughan,0,37f59dfb-ae9b-46cf-b770-f9c13c532b9c,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,0.306,0.189,0.405,0.101,-2.62,-2.83,-3.36,-0.31,89.4,81.3,88.9,81.8,0.316,0.711,0.127,0.407,0.556,0.053,0.333,0.542,0.195,0.333,0.333,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-07,746018,Flyout,field_out,True,669016,670766,Brandon Marsh,Darren McCaughan,0,dd9f7199-25f5-423c-8361-aa9b52a2beab,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.4,6.24,24.1,94.0,85.0,91.0,0.89,5.18,3.7,12.95,2.22,0.64,0.222,0.456,0.122,0.289,0.441,65.0,91.0,76.0,46.0,89.0,76.0,78.0,93.0,84.0,114.0,97.0,106.0,0.306,0.189,0.405,0.101,-2.62,-2.83,-3.36,-0.31,89.4,81.3,88.9,81.8,0.316,0.711,0.127,0.407,0.556,0.053,0.333,0.542,0.195,0.333,0.333,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-07,746018,Single,single,False,672640,605400,Otto Lopez,Aaron Nola,0,1f849d28-2b8a-4e7c-a84f-f7d0fef44eb5,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
31,2024-09-07,746018,Strikeout,strikeout,True,665052,605400,Griffin Conine,Aaron Nola,0,955f1eb3-1b9d-46ea-b074-522c2d4fd8d3,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
32,2024-09-07,746018,Single,single,False,663743,605400,Nick Fortes,Aaron Nola,1,853ac074-0e26-4a75-b07a-eeab07505763,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.41,3.86,177.0,105.0,104.0,104.0,0.778,8.49,2.29,8.34,1.32,1.27,0.204,0.465,0.171,0.302,0.401,79.0,102.0,90.0,90.0,103.0,99.0,100.0,110.0,107.0,,,,0.204,0.276,,0.098,0.89,-0.56,,-1.82,92.5,85.6,91.5,,,,,0.312,0.494,0.136,0.156,0.312,0.224,0.3,0.45,0.139,135.0,107.0,114.0,69.0,98.0,92.0,0.093,0.33,-2.61,1.26,87.5,79.1,0.215,0.348,0.354,0.388,0.796,0.17,,,,,,,,,,,,,,,,,,
