,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-01,746899,Strikeout,strikeout,True,553869,684007,Elias Díaz,Shota Imanaga,0,6d6e9eb9-b3b2-4098-ba92-11caae3cabc9,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
11,2024-04-01,746899,Flyout,field_out,True,678662,684007,Ezequiel Tovar,Shota Imanaga,0,845509ea-ade1-4453-b571-53b4dcbf1466,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
12,2024-04-01,746899,Groundout,field_out,True,683737,641712,Michael Busch,Dakota Hudson,0,88eb5a68-ef69-41ac-aeda-92e1de334e66,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,,,,0.32,0.156,,,0.255,0.166,0.103,-1.93,,,-0.53,-0.32,0.89,-4.92,89.9,,,83.4,90.3,84.1,80.2,0.296,0.5,0.079,,,,0.289,0.361,0.313,0.114,0.205,0.333,,,,0.315,0.465,0.07,0.379,0.69,0.146,,,,,,
13,2024-04-01,746899,Groundout,field_out,True,663538,641712,Nico Hoerner,Dakota Hudson,0,f031b5b0-9940-4c47-9356-a4faf96ed65f,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,,,,0.32,0.156,,,0.255,0.166,0.103,-1.93,,,-0.53,-0.32,0.89,-4.92,89.9,,,83.4,90.3,84.1,80.2,0.296,0.5,0.079,,,,0.289,0.361,0.313,0.114,0.205,0.333,,,,0.315,0.465,0.07,0.379,0.69,0.146,,,,,,
14,2024-04-01,746899,Groundout,field_out,True,643565,641712,Mike Tauchman,Dakota Hudson,0,60fc7fb3-f21a-49bc-962e-61ce58b5d6c9,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,,,,0.32,0.156,,,0.255,0.166,0.103,-1.93,,,-0.53,-0.32,0.89,-4.92,89.9,,,83.4,90.3,84.1,80.2,0.296,0.5,0.079,,,,0.289,0.361,0.313,0.114,0.205,0.333,,,,0.315,0.465,0.07,0.379,0.69,0.146,,,,,,
15,2024-04-01,746899,Flyout,field_out,True,660707,684007,Elehuris Montero,Shota Imanaga,0,6e8520e9-f784-4312-a80f-309da494a5d4,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
16,2024-04-01,746899,Strikeout,strikeout,True,686668,684007,Brenton Doyle,Shota Imanaga,0,ae752bdd-f91c-43b5-8e95-fd610159bd97,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
17,2024-04-01,746899,Flyout,field_out,True,453568,684007,Charlie Blackmon,Shota Imanaga,0,4fe49b8e-9a4f-4940-9cdb-0997ba81ce0b,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
18,2024-04-01,746899,Strikeout,strikeout,True,543228,641712,Yan Gomes,Dakota Hudson,0,fa640cdc-8085-475e-a8b8-76d87110be5a,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,,,,0.32,0.156,,,0.255,0.166,0.103,-1.93,,,-0.53,-0.32,0.89,-4.92,89.9,,,83.4,90.3,84.1,80.2,0.296,0.5,0.079,,,,0.289,0.361,0.313,0.114,0.205,0.333,,,,0.315,0.465,0.07,0.379,0.69,0.146,,,,,,
19,2024-04-01,746899,Lineout,field_out,True,664023,641712,Ian Happ,Dakota Hudson,0,b3050ea8-6ea1-4e26-b9e3-0293a0d8014e,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,,,,0.32,0.156,,,0.255,0.166,0.103,-1.93,,,-0.53,-0.32,0.89,-4.92,89.9,,,83.4,90.3,84.1,80.2,0.296,0.5,0.079,,,,0.289,0.361,0.313,0.114,0.205,0.333,,,,0.315,0.465,0.07,0.379,0.69,0.146,,,,,,
20,2024-04-01,746899,Flyout,field_out,True,673548,641712,Seiya Suzuki,Dakota Hudson,0,6650a494-2cd1-44f5-9b1c-1ea6c613de46,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,,,,0.32,0.156,,,0.255,0.166,0.103,-1.93,,,-0.53,-0.32,0.89,-4.92,89.9,,,83.4,90.3,84.1,80.2,0.296,0.5,0.079,,,,0.289,0.361,0.313,0.114,0.205,0.333,,,,0.315,0.465,0.07,0.379,0.69,0.146,,,,,,
21,2024-04-01,746899,Flyout,field_out,True,663898,684007,Brendan Rodgers,Shota Imanaga,0,3423df1f-f29b-422e-a9fe-03d4f9b4f128,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
22,2024-04-01,746899,Strikeout,strikeout,True,666134,684007,Nolan Jones,Shota Imanaga,0,7a550515-6af8-4dde-82f9-cf5a0ce3468f,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
23,2024-04-01,746899,Strikeout,strikeout,True,592178,684007,Kris Bryant,Shota Imanaga,0,09ed44bd-017a-4372-9829-49851385c56f,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
24,2024-04-01,746899,Flyout,field_out,True,641355,641712,Cody Bellinger,Dakota Hudson,0,1ea76073-0d27-4683-86db-6217f73682b2,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,,,,0.32,0.156,,,0.255,0.166,0.103,-1.93,,,-0.53,-0.32,0.89,-4.92,89.9,,,83.4,90.3,84.1,80.2,0.296,0.5,0.079,,,,0.289,0.361,0.313,0.114,0.205,0.333,,,,0.315,0.465,0.07,0.379,0.69,0.146,,,,,,
25,2024-04-01,746899,Groundout,field_out,True,666624,641712,Christopher Morel,Dakota Hudson,0,9658826e-fead-4c84-9265-e7cf9da8fb51,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,,,,0.32,0.156,,,0.255,0.166,0.103,-1.93,,,-0.53,-0.32,0.89,-4.92,89.9,,,83.4,90.3,84.1,80.2,0.296,0.5,0.079,,,,0.289,0.361,0.313,0.114,0.205,0.333,,,,0.315,0.465,0.07,0.379,0.69,0.146,,,,,,
26,2024-04-01,746899,Walk,walk,False,621020,641712,Dansby Swanson,Dakota Hudson,0,5490d8cc-bd32-4545-9c46-bb6e9a2e4129,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,,,,0.32,0.156,,,0.255,0.166,0.103,-1.93,,,-0.53,-0.32,0.89,-4.92,89.9,,,83.4,90.3,84.1,80.2,0.296,0.5,0.079,,,,0.289,0.361,0.313,0.114,0.205,0.333,,,,0.315,0.465,0.07,0.379,0.69,0.146,,,,,,
27,2024-04-01,746899,Groundout,field_out,True,683737,641712,Michael Busch,Dakota Hudson,0,d61ad788-d084-4fbb-a15a-66f13c36910e,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,102.0,98.0,99.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,,,,0.32,0.156,,,0.255,0.166,0.103,-1.93,,,-0.53,-0.32,0.89,-4.92,89.9,,,83.4,90.3,84.1,80.2,0.296,0.5,0.079,,,,0.289,0.361,0.313,0.114,0.205,0.333,,,,0.315,0.465,0.07,0.379,0.69,0.146,,,,,,
28,2024-04-01,746899,Strikeout,strikeout,True,641857,684007,Ryan McMahon,Shota Imanaga,0,9fe260d3-d83a-47cd-acfc-8f0767d88c0b,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
29,2024-04-01,746899,Flyout,field_out,True,553869,684007,Elias Díaz,Shota Imanaga,0,87ab0ed4-9236-46dc-8a18-4854b0ea37a1,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
30,2024-04-01,746899,Strikeout,strikeout,True,678662,684007,Ezequiel Tovar,Shota Imanaga,0,7530c46a-aa35-4b5f-867a-97a65fdf8436,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,,,,,,,,,,
