,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-03-29,745276,Walk,walk,False,680776,669923,Jarren Duran,George Kirby,0,e80956e6-e7b7-41cd-bf1c-1a86fa2ca11e,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
1,2024-03-29,745276,Pop Out,field_out,True,641933,669923,Tyler O'Neill,George Kirby,0,ca2fbd7b-9a9c-4f50-9d64-a7c11d629c1a,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
2,2024-03-29,745276,Walk,walk,False,807799,669923,Masataka Yoshida,George Kirby,1,88076889-c1c7-4dbe-82e6-94c63d6d76d9,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
3,2024-03-29,745276,Strikeout,strikeout,True,596115,669923,Trevor Story,George Kirby,0,79b39a3a-6679-4146-a485-40a1fc7bdff9,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
4,2024-03-29,745276,Flyout,field_out,True,671213,669923,Triston Casas,George Kirby,0,71781610-43ef-4509-af3d-6605e01296da,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
5,2024-03-29,745276,Lineout,field_out,True,641487,601713,J.P. Crawford,Nick Pivetta,0,1b851e0e-39b0-4aeb-a8a3-709a15a308cc,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,111.0,100.0,87.0,,,,,0.485,0.078,,0.281,,1.51,-6.7,,,0.51,,94.3,88.4,,,83.0,,0.204,0.354,0.213,,,,0.333,0.583,0.345,,,,0.172,0.31,0.229,111.0,106.0,107.0,0.155,0.97,80.1,0.414,0.966,0.19,,,,,,,,,
6,2024-03-29,745276,Pop Out,field_out,True,677594,601713,Julio Rodríguez,Nick Pivetta,0,ad8154a3-1096-44f6-b62d-70885aebd89c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,111.0,100.0,87.0,,,,,0.485,0.078,,0.281,,1.51,-6.7,,,0.51,,94.3,88.4,,,83.0,,0.204,0.354,0.213,,,,0.333,0.583,0.345,,,,0.172,0.31,0.229,111.0,106.0,107.0,0.155,0.97,80.1,0.414,0.966,0.19,,,,,,,,,
7,2024-03-29,745276,Strikeout,strikeout,True,593871,601713,Jorge Polanco,Nick Pivetta,0,6d52c207-d7f4-4a43-b7c8-d1693b29b859,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,111.0,100.0,87.0,,,,,0.485,0.078,,0.281,,1.51,-6.7,,,0.51,,94.3,88.4,,,83.0,,0.204,0.354,0.213,,,,0.333,0.583,0.345,,,,0.172,0.31,0.229,111.0,106.0,107.0,0.155,0.97,80.1,0.414,0.966,0.19,,,,,,,,,
8,2024-03-29,745276,Pop Out,field_out,True,678882,669923,Ceddanne Rafaela,George Kirby,0,6e10d1a3-e1e8-4a97-a4cd-c9388bf509c3,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
9,2024-03-29,745276,Pop Out,field_out,True,665839,669923,Enmanuel Valdez,George Kirby,0,679fc1cf-5c4a-434d-9d94-f16997d35b9d,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
10,2024-03-29,745276,Strikeout,strikeout,True,666915,669923,Bobby Dalbec,George Kirby,0,465fc059-9d05-447b-9166-f73bbe3de72b,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,103.0,107.0,102.0,105.0,110.0,108.0,112.0,102.0,109.0,121.0,111.0,115.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.36,0.006,0.106,0.228,0.075,1.58,0.82,-0.43,1.79,0.55,-2.88,95.8,92.3,85.7,95.8,87.1,83.1,0.196,0.35,0.304,0.256,0.35,0.097,0.253,0.391,0.28,0.2,0.32,0.288,0.333,0.5,0.323,,,,,,,,,,,,,,,,,,
11,2024-03-29,745276,Strikeout,strikeout,True,571745,601713,Mitch Haniger,Nick Pivetta,0,b102f621-88f5-4ac5-afe7-07b831e1c4b2,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,111.0,100.0,87.0,,,,,0.485,0.078,,0.281,,1.51,-6.7,,,0.51,,94.3,88.4,,,83.0,,0.204,0.354,0.213,,,,0.333,0.583,0.345,,,,0.172,0.31,0.229,111.0,106.0,107.0,0.155,0.97,80.1,0.414,0.966,0.19,,,,,,,,,
12,2024-03-29,745276,Flyout,field_out,True,663728,601713,Cal Raleigh,Nick Pivetta,0,5a76c2ae-c916-4937-9687-1924b827a597,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,111.0,100.0,87.0,,,,,0.485,0.078,,0.281,,1.51,-6.7,,,0.51,,94.3,88.4,,,83.0,,0.204,0.354,0.213,,,,0.333,0.583,0.345,,,,0.172,0.31,0.229,111.0,106.0,107.0,0.155,0.97,80.1,0.414,0.966,0.19,,,,,,,,,
13,2024-03-29,745276,Single,single,False,664034,601713,Ty France,Nick Pivetta,0,58518b16-6eb6-40da-bf2f-d8aad130defd,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,111.0,100.0,87.0,,,,,0.485,0.078,,0.281,,1.51,-6.7,,,0.51,,94.3,88.4,,,83.0,,0.204,0.354,0.213,,,,0.333,0.583,0.345,,,,0.172,0.31,0.229,111.0,106.0,107.0,0.155,0.97,80.1,0.414,0.966,0.19,,,,,,,,,
14,2024-03-29,745276,Strikeout,strikeout,True,686527,601713,Dominic Canzone,Nick Pivetta,0,aeff0999-6392-45ca-93b0-d6344c961e21,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,129.0,107.0,111.0,,,,152.0,102.0,107.0,,,,111.0,100.0,87.0,,,,,0.485,0.078,,0.281,,1.51,-6.7,,,0.51,,94.3,88.4,,,83.0,,0.204,0.354,0.213,,,,0.333,0.583,0.345,,,,0.172,0.31,0.229,111.0,106.0,107.0,0.155,0.97,80.1,0.414,0.966,0.19,,,,,,,,,
