,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-08-01,747092,Single,single,False,669364,450203,Xavier Edwards,Charlie Morton,0,e3f1268e-0237-49c8-8f70-030f10ea4e31,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,
1,2024-08-01,747092,Single,single,False,669394,450203,Jake Burger,Charlie Morton,1,24fecf54-ff0b-4dc6-8218-ed21876ad598,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,
2,2024-08-01,747092,Strikeout,strikeout,True,660821,450203,Jesús Sánchez,Charlie Morton,0,fa706050-f66d-4180-9ec3-f2601f3df6d2,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,
3,2024-08-01,747092,Strikeout,strikeout,True,681146,450203,Jonah Bride,Charlie Morton,0,4c22bad4-59c4-4b71-9d78-726e8a9975b0,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,
4,2024-08-01,747092,Strikeout,strikeout,True,669065,450203,Kyle Stowers,Charlie Morton,0,dfb04876-1860-4f8a-a0e8-8c5a282cd164,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,74.0,93.0,88.0,0.097,0.282,0.08,0.425,0.116,-1.49,-1.21,-0.05,0.67,-0.49,94.0,88.5,84.9,93.4,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.241,0.5,0.336,0.353,0.471,0.074,0.333,0.667,0.145,,,,,,,,,,,,,,,,,,
5,2024-08-01,747092,Strikeout,strikeout,True,624585,676974,Jorge Soler,Max Meyer,0,0f669e60-4642-4e97-91da-7ad4b15cd7ff,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,,,,84.0,98.0,95.0,81.0,90.0,78.0,,,,0.018,0.398,,,0.182,-1.8,,-1.39,,-1.83,94.1,,86.8,92.6,,,,,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,121.0,104.0,115.0,0.402,-0.08,88.2,0.242,0.473,0.36,,,,,,,,,
6,2024-08-01,747092,Home Run,home_run,False,663586,676974,Austin Riley,Max Meyer,0,b069dd8e-efdc-42ff-964a-69f5020d5b7d,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,,,,84.0,98.0,95.0,81.0,90.0,78.0,,,,0.018,0.398,,,0.182,-1.8,,-1.39,,-1.83,94.1,,86.8,92.6,,,,,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,121.0,104.0,115.0,0.402,-0.08,88.2,0.242,0.473,0.36,,,,,,,,,
7,2024-08-01,747092,Single,single,False,542303,676974,Marcell Ozuna,Max Meyer,0,a36a3497-9212-41f0-96fb-a54c2657825e,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,,,,84.0,98.0,95.0,81.0,90.0,78.0,,,,0.018,0.398,,,0.182,-1.8,,-1.39,,-1.83,94.1,,86.8,92.6,,,,,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,121.0,104.0,115.0,0.402,-0.08,88.2,0.242,0.473,0.36,,,,,,,,,
8,2024-08-01,747092,Home Run,home_run,False,621566,676974,Matt Olson,Max Meyer,1,3f804e7d-ea5f-4f5e-9494-eda2e8afd5c0,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,,,,84.0,98.0,95.0,81.0,90.0,78.0,,,,0.018,0.398,,,0.182,-1.8,,-1.39,,-1.83,94.1,,86.8,92.6,,,,,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,121.0,104.0,115.0,0.402,-0.08,88.2,0.242,0.473,0.36,,,,,,,,,
9,2024-08-01,747092,Flyout,field_out,True,606115,676974,Orlando Arcia,Max Meyer,0,1e15baef-b81a-41ae-9126-66b70c30b25d,676974.0,maxmeyer,Meyer,Right,Max Meyer,MIA,5.44,4.94,51.1,99.0,98.0,101.0,0.78,7.19,3.16,9.29,2.1,1.45,0.175,0.494,0.156,0.35,0.418,81.0,88.0,88.0,,,,84.0,98.0,95.0,81.0,90.0,78.0,,,,0.018,0.398,,,0.182,-1.8,,-1.39,,-1.83,94.1,,86.8,92.6,,,,,0.31,0.595,0.127,0.2,0.56,0.242,,,,,,,121.0,104.0,115.0,0.402,-0.08,88.2,0.242,0.473,0.36,,,,,,,,,
