,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-25,747078,Flyout,field_out,True,677588,625643,José Tena,Reynaldo López,0,c62af944-840f-472d-bcaa-d6e332196d9f,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-25,747078,Single,single,False,660688,625643,Keibert Ruiz,Reynaldo López,0,aa2931f9-33b0-4aa3-bfd2-b39131c43562,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-25,747078,Walk,walk,False,608336,625643,Joey Gallo,Reynaldo López,1,56121d2e-8681-430e-9bdc-3622aeb5eaa5,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-25,747078,Strikeout,strikeout,True,686452,625643,Drew Millas,Reynaldo López,0,f2add9b6-56aa-420d-8fb2-df5a92f89ccd,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-25,747078,Groundout,field_out,True,696285,625643,Jacob Young,Reynaldo López,0,add59b0a-661a-4339-994b-83a37548e92a,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-25,747078,Lineout,field_out,True,570482,687792,Gio Urshela,DJ Herz,0,a6221f46-9f3f-4966-8ec9-9e55dc61de70,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,,,,91.0,99.0,97.0,106.0,93.0,98.0,0.543,0.177,,0.244,0.36,-2.29,,0.85,93.5,83.5,86.2,,0.254,0.377,0.322,0.26,0.54,0.268,0.25,0.25,0.615,0.181,0.347,0.261,98.0,66.0,79.0,0.035,0.97,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-25,747078,Strikeout,strikeout,True,669221,687792,Sean Murphy,DJ Herz,0,3bf8eafc-30a2-4455-bbd1-82332e93c918,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,,,,91.0,99.0,97.0,106.0,93.0,98.0,0.543,0.177,,0.244,0.36,-2.29,,0.85,93.5,83.5,86.2,,0.254,0.377,0.322,0.26,0.54,0.268,0.25,0.25,0.615,0.181,0.347,0.261,98.0,66.0,79.0,0.035,0.97,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-25,747078,Single,single,False,606115,687792,Orlando Arcia,DJ Herz,0,89269f78-138b-4544-b15a-e6de1bc1e4f0,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,,,,91.0,99.0,97.0,106.0,93.0,98.0,0.543,0.177,,0.244,0.36,-2.29,,0.85,93.5,83.5,86.2,,0.254,0.377,0.322,0.26,0.54,0.268,0.25,0.25,0.615,0.181,0.347,0.261,98.0,66.0,79.0,0.035,0.97,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-25,747078,Strikeout,strikeout,True,671739,687792,Michael Harris II,DJ Herz,0,e4ccaa18-2694-4af5-810d-154c9d62a9cf,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,,,,91.0,99.0,97.0,106.0,93.0,98.0,0.543,0.177,,0.244,0.36,-2.29,,0.85,93.5,83.5,86.2,,0.254,0.377,0.322,0.26,0.54,0.268,0.25,0.25,0.615,0.181,0.347,0.261,98.0,66.0,79.0,0.035,0.97,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-25,747078,Flyout,field_out,True,682928,625643,CJ Abrams,Reynaldo López,0,1f3151c0-706b-4950-a643-d383cdf07043,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-25,747078,Walk,walk,False,695578,625643,James Wood,Reynaldo López,0,ae2e4a62-5334-47e5-a67e-fe681c160195,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-25,747078,Strikeout,strikeout,True,671277,625643,Luis García Jr.,Reynaldo López,0,43f15175-bd53-4f72-beed-6cfd79c18c8a,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-25,747078,Groundout,field_out,True,665953,625643,Andrés Chaparro,Reynaldo López,0,bbb707d1-413d-4cbe-ba36-039e4a16d879,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-25,747078,Lineout,field_out,True,624585,687792,Jorge Soler,DJ Herz,0,0728dab9-5d44-44da-89ff-d353e9d9e54a,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,,,,91.0,99.0,97.0,106.0,93.0,98.0,0.543,0.177,,0.244,0.36,-2.29,,0.85,93.5,83.5,86.2,,0.254,0.377,0.322,0.26,0.54,0.268,0.25,0.25,0.615,0.181,0.347,0.261,98.0,66.0,79.0,0.035,0.97,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-25,747078,Strikeout,strikeout,True,542303,687792,Marcell Ozuna,DJ Herz,0,00be9b27-eef0-41e4-88e0-3a784137afe6,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,,,,91.0,99.0,97.0,106.0,93.0,98.0,0.543,0.177,,0.244,0.36,-2.29,,0.85,93.5,83.5,86.2,,0.254,0.377,0.322,0.26,0.54,0.268,0.25,0.25,0.615,0.181,0.347,0.261,98.0,66.0,79.0,0.035,0.97,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-25,747078,Groundout,field_out,True,621566,687792,Matt Olson,DJ Herz,0,a0bf1b09-9a12-493e-b747-0b85e6a40a2f,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,,,,91.0,99.0,97.0,106.0,93.0,98.0,0.543,0.177,,0.244,0.36,-2.29,,0.85,93.5,83.5,86.2,,0.254,0.377,0.322,0.26,0.54,0.268,0.25,0.25,0.615,0.181,0.347,0.261,98.0,66.0,79.0,0.035,0.97,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-25,747078,Strikeout,strikeout,True,677588,625643,José Tena,Reynaldo López,0,a599b46c-3d91-4da8-8277-31cf5d125388,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-25,747078,Flyout,field_out,True,660688,625643,Keibert Ruiz,Reynaldo López,0,fb5032b9-aa92-483f-8c3f-eb0bc83f5af7,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-25,747078,Strikeout,strikeout,True,608336,625643,Joey Gallo,Reynaldo López,0,7992760c-2048-477f-9c2c-56e780c992b4,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-25,747078,Strikeout,strikeout,True,657656,687792,Ramón Laureano,DJ Herz,0,26bc8ab8-d1e0-409f-acbd-84528dc3ec97,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,,,,91.0,99.0,97.0,106.0,93.0,98.0,0.543,0.177,,0.244,0.36,-2.29,,0.85,93.5,83.5,86.2,,0.254,0.377,0.322,0.26,0.54,0.268,0.25,0.25,0.615,0.181,0.347,0.261,98.0,66.0,79.0,0.035,0.97,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-25,747078,Walk,walk,False,593160,687792,Whit Merrifield,DJ Herz,0,67eea603-08e9-4ddb-9e2b-b6f5f0e3e557,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,,,,91.0,99.0,97.0,106.0,93.0,98.0,0.543,0.177,,0.244,0.36,-2.29,,0.85,93.5,83.5,86.2,,0.254,0.377,0.322,0.26,0.54,0.268,0.25,0.25,0.615,0.181,0.347,0.261,98.0,66.0,79.0,0.035,0.97,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-25,747078,Forceout,force_out,True,570482,687792,Gio Urshela,DJ Herz,1,f27a8ab3-e920-42ec-b597-001030f16dec,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,,,,91.0,99.0,97.0,106.0,93.0,98.0,0.543,0.177,,0.244,0.36,-2.29,,0.85,93.5,83.5,86.2,,0.254,0.377,0.322,0.26,0.54,0.268,0.25,0.25,0.615,0.181,0.347,0.261,98.0,66.0,79.0,0.035,0.97,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-25,747078,Strikeout,strikeout,True,669221,687792,Sean Murphy,DJ Herz,0,ffe71d1f-4c8a-4dae-abe4-ef8d626a3443,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.84,3.35,65.2,98.0,96.0,97.0,0.728,11.38,3.29,8.22,1.37,0.84,0.264,0.448,0.138,0.351,0.435,106.0,100.0,99.0,,,,91.0,99.0,97.0,106.0,93.0,98.0,0.543,0.177,,0.244,0.36,-2.29,,0.85,93.5,83.5,86.2,,0.254,0.377,0.322,0.26,0.54,0.268,0.25,0.25,0.615,0.181,0.347,0.261,98.0,66.0,79.0,0.035,0.97,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-25,747078,Single,single,False,686452,625643,Drew Millas,Reynaldo López,0,748a8715-fc1d-4240-881f-23b2712777b4,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-25,747078,Forceout,force_out,True,696285,625643,Jacob Young,Reynaldo López,1,d01e56d1-a961-40b4-bc4c-5b97c20b6797,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-25,747078,Strikeout,strikeout,True,682928,625643,CJ Abrams,Reynaldo López,0,6aed3598-8a3e-4dd4-8180-2e1ad722765b,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,2.02,4.23,115.2,102.0,95.0,101.0,0.756,9.26,3.19,7.47,0.54,1.03,0.275,0.366,0.142,0.311,0.433,75.0,110.0,104.0,86.0,100.0,104.0,91.0,103.0,98.0,111.0,100.0,105.0,0.557,0.285,0.119,0.039,1.01,1.31,2.37,-4.57,95.5,86.3,84.8,77.3,0.27,0.383,0.171,0.184,0.243,0.418,0.133,0.178,0.368,0.294,0.824,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
