,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,vSC (sc),Stf+ CU,Loc+ CU,Pit+ CU,CU%,SC%,wCU/C,wSC/C,vCU,SC_ba,SC_slg,SC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-13,747160,Strikeout,strikeout,True,553869,593958,Elias Díaz,Eduardo Rodriguez,0,e4428961-a919-4d65-98fa-b349d2f4a4a1,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-13,747160,Single,single,False,687597,593958,Jordan Beck,Eduardo Rodriguez,1,c9b04cfd-800a-4369-9655-d7d1942c4594,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-13,747160,Flyout,field_out,True,696100,593958,Hunter Goodman,Eduardo Rodriguez,0,d7e1f6f6-7bb1-4159-a033-bb15344b6b01,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-13,747160,Lineout,field_out,True,545341,596295,Randal Grichuk,Austin Gomber,0,f07999a8-1158-4033-ba48-b45645fa6170,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,0.001,0.412,,0.155,0.209,-1.03,,-42.81,0.05,-0.1,90.5,,81.1,90.1,83.9,0.261,0.414,0.285,0.298,0.574,0.096,,,,,,,0.266,0.489,0.18,90.0,110.0,107.0,0.223,-0.11,77.6,0.211,0.381,0.263,,,,,,,,,,,,,,,
14,2024-08-13,747160,Walk,walk,False,553993,596295,Eugenio Suárez,Austin Gomber,0,6b5f96ab-73b2-4407-a27e-0f3a7d9e7e2b,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,0.001,0.412,,0.155,0.209,-1.03,,-42.81,0.05,-0.1,90.5,,81.1,90.1,83.9,0.261,0.414,0.285,0.298,0.574,0.096,,,,,,,0.266,0.489,0.18,90.0,110.0,107.0,0.223,-0.11,77.6,0.211,0.381,0.263,,,,,,,,,,,,,,,
15,2024-08-13,747160,Flyout,field_out,True,682998,596295,Corbin Carroll,Austin Gomber,0,32530771-94b2-4e40-8ad0-89bb4d26b665,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,0.001,0.412,,0.155,0.209,-1.03,,-42.81,0.05,-0.1,90.5,,81.1,90.1,83.9,0.261,0.414,0.285,0.298,0.574,0.096,,,,,,,0.266,0.489,0.18,90.0,110.0,107.0,0.223,-0.11,77.6,0.211,0.381,0.263,,,,,,,,,,,,,,,
16,2024-08-13,747160,Lineout,field_out,True,621028,596295,Kevin Newman,Austin Gomber,0,08570153-39ca-4aad-80d2-eac9afe0448b,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,0.001,0.412,,0.155,0.209,-1.03,,-42.81,0.05,-0.1,90.5,,81.1,90.1,83.9,0.261,0.414,0.285,0.298,0.574,0.096,,,,,,,0.266,0.489,0.18,90.0,110.0,107.0,0.223,-0.11,77.6,0.211,0.381,0.263,,,,,,,,,,,,,,,
17,2024-08-13,747160,Pop Out,field_out,True,453568,593958,Charlie Blackmon,Eduardo Rodriguez,0,1ccbfdb2-bb66-4e91-bf87-0941b7b29eda,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-13,747160,Double,double,False,678662,593958,Ezequiel Tovar,Eduardo Rodriguez,0,ea59ff3d-c610-457d-bb56-4e4e1b71a2b4,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-13,747160,Single,single,False,686668,593958,Brenton Doyle,Eduardo Rodriguez,1,922388e5-dc6f-4ff2-aa30-ac9ad311ac7a,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-13,747160,Strikeout,strikeout,True,641857,593958,Ryan McMahon,Eduardo Rodriguez,0,3a534986-5752-4853-872b-848838c6f6b7,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-13,747160,Single,single,False,663898,593958,Brendan Rodgers,Eduardo Rodriguez,1,3c75b573-a916-4e94-9861-c6098cd3da84,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-13,747160,Double,double,False,669911,593958,Michael Toglia,Eduardo Rodriguez,1,967bba60-2bf4-4627-9086-3c104046b1bb,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-13,747160,Lineout,field_out,True,553869,593958,Elias Díaz,Eduardo Rodriguez,0,566e22da-9cf1-4d34-b67c-ac3d0d1e262e,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-13,747160,Single,single,False,645444,596295,Jose Herrera,Austin Gomber,0,b49e7cc5-431f-4325-b22a-0fbfffcc1026,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,0.001,0.412,,0.155,0.209,-1.03,,-42.81,0.05,-0.1,90.5,,81.1,90.1,83.9,0.261,0.414,0.285,0.298,0.574,0.096,,,,,,,0.266,0.489,0.18,90.0,110.0,107.0,0.223,-0.11,77.6,0.211,0.381,0.263,,,,,,,,,,,,,,,
25,2024-08-13,747160,Single,single,False,672695,596295,Geraldo Perdomo,Austin Gomber,1,0dcb9989-9a05-4f4e-8629-2b6c2a61cb9f,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,0.001,0.412,,0.155,0.209,-1.03,,-42.81,0.05,-0.1,90.5,,81.1,90.1,83.9,0.261,0.414,0.285,0.298,0.574,0.096,,,,,,,0.266,0.489,0.18,90.0,110.0,107.0,0.223,-0.11,77.6,0.211,0.381,0.263,,,,,,,,,,,,,,,
26,2024-08-13,747160,Groundout,field_out,True,664983,596295,Jake McCarthy,Austin Gomber,1,1f6fd664-574e-422e-8d04-5c2addbcb898,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,0.001,0.412,,0.155,0.209,-1.03,,-42.81,0.05,-0.1,90.5,,81.1,90.1,83.9,0.261,0.414,0.285,0.298,0.574,0.096,,,,,,,0.266,0.489,0.18,90.0,110.0,107.0,0.223,-0.11,77.6,0.211,0.381,0.263,,,,,,,,,,,,,,,
27,2024-08-13,747160,Groundout,field_out,True,666971,596295,Lourdes Gurriel Jr.,Austin Gomber,1,89308b7e-08c7-4bac-94ad-246caf5b6653,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,0.001,0.412,,0.155,0.209,-1.03,,-42.81,0.05,-0.1,90.5,,81.1,90.1,83.9,0.261,0.414,0.285,0.298,0.574,0.096,,,,,,,0.266,0.489,0.18,90.0,110.0,107.0,0.223,-0.11,77.6,0.211,0.381,0.263,,,,,,,,,,,,,,,
28,2024-08-13,747160,Double,double,False,605137,596295,Josh Bell,Austin Gomber,1,a1501abf-fdfe-4f69-8b1a-4f11a2b8d5e2,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,0.001,0.412,,0.155,0.209,-1.03,,-42.81,0.05,-0.1,90.5,,81.1,90.1,83.9,0.261,0.414,0.285,0.298,0.574,0.096,,,,,,,0.266,0.489,0.18,90.0,110.0,107.0,0.223,-0.11,77.6,0.211,0.381,0.263,,,,,,,,,,,,,,,
29,2024-08-13,747160,Flyout,field_out,True,545341,596295,Randal Grichuk,Austin Gomber,0,fbe602a0-3249-4c0d-b7eb-ae7b3cad3fea,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.7,5.18,138.0,102.0,81.0,97.0,0.826,6.39,2.28,9.33,1.7,1.01,0.217,0.435,0.128,0.368,0.437,84.0,104.0,100.0,73.0,98.0,90.0,51.0,110.0,96.0,87.0,102.0,101.0,,,,0.001,0.412,,0.155,0.209,-1.03,,-42.81,0.05,-0.1,90.5,,81.1,90.1,83.9,0.261,0.414,0.285,0.298,0.574,0.096,,,,,,,0.266,0.489,0.18,90.0,110.0,107.0,0.223,-0.11,77.6,0.211,0.381,0.263,,,,,,,,,,,,,,,
30,2024-08-13,747160,Strikeout,strikeout,True,687597,593958,Jordan Beck,Eduardo Rodriguez,0,563c4a4c-43dc-41e2-bb1f-a3f3e1ffdaae,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-13,747160,Groundout,field_out,True,696100,593958,Hunter Goodman,Eduardo Rodriguez,0,7e69f17f-266d-4d09-ae9f-c8312ef01b4e,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-13,747160,Lineout,field_out,True,453568,593958,Charlie Blackmon,Eduardo Rodriguez,0,6c1bc6bf-ce97-450f-b7e2-c260c23fa7fd,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.06,4.97,21.1,108.0,74.0,97.0,0.803,6.75,2.11,8.86,1.27,1.13,0.203,0.522,0.145,0.29,0.427,98.0,108.0,105.0,58.0,107.0,94.0,77.0,121.0,103.0,94.0,102.0,92.0,75.0,107.0,89.0,0.083,0.442,0.163,0.065,0.246,0.09,-4.21,-1.41,2.62,1.42,91.7,88.5,86.8,91.3,83.7,0.214,0.321,0.234,0.28,0.56,0.246,0.333,0.722,0.148,0.2,0.2,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
