,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KN%,wFA/C,wFC/C,wSI/C,wSL/C,wKN/C,vFA,vFC,vSI,vSL,KC_ba,KC_slg,KC_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
10,2024-07-12,745390,Lineout,field_out,True,592518,680885,Manny Machado,Spencer Schwellenbach,0,0f4f6664-4436-420d-a215-8bbbf7ad1536,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
11,2024-07-12,745390,Single,single,False,593428,680885,Xander Bogaerts,Spencer Schwellenbach,0,fcfdc40c-62d2-4e6f-a123-5694e7343c73,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
12,2024-07-12,745390,Forceout,force_out,True,701538,680885,Jackson Merrill,Spencer Schwellenbach,1,1182e49c-79dd-426f-8eb8-32d08d3fbd25,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
13,2024-07-12,745390,Groundout,field_out,True,444482,680885,David Peralta,Spencer Schwellenbach,0,03f42100-18b5-4582-a082-00efb13174af,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
14,2024-07-12,745390,Flyout,field_out,True,518595,663362,Travis d'Arnaud,Matt Waldron,0,77374bc7-f26d-4991-815c-36e04bc94597,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-12,745390,Lineout,field_out,True,606115,663362,Orlando Arcia,Matt Waldron,0,56ef4638-682a-431c-a65e-21c3eeed3cbc,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-12,745390,Flyout,field_out,True,672284,663362,Jarred Kelenic,Matt Waldron,0,7758c03f-e7ac-4948-99a1-855426e13126,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-12,745390,Pop Out,field_out,True,673490,680885,Ha-Seong Kim,Spencer Schwellenbach,0,5bdc5f87-74e8-4467-a765-e527d9de87de,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
18,2024-07-12,745390,Walk,walk,False,543309,680885,Kyle Higashioka,Spencer Schwellenbach,0,d53a98f7-0920-4eae-bcf4-4face03b9a66,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
19,2024-07-12,745390,Flyout,field_out,True,650333,680885,Luis Arraez,Spencer Schwellenbach,0,31ef1e5e-9d7f-446c-81fb-f45b9210f3f1,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
20,2024-07-12,745390,Flyout,field_out,True,595777,680885,Jurickson Profar,Spencer Schwellenbach,0,ab3e3e81-fd14-4b2e-a1cd-aa72ee405ee0,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
21,2024-07-12,745390,Groundout,field_out,True,645277,663362,Ozzie Albies,Matt Waldron,0,f39efe7c-ae6c-418e-ad0d-33069a521eb0,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-12,745390,Walk,walk,False,663586,663362,Austin Riley,Matt Waldron,0,8077bbab-ddf6-414c-9af4-e4505ea02435,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-12,745390,Grounded Into DP,grounded_into_double_play,True,621566,663362,Matt Olson,Matt Waldron,1,28c5f6df-cbb5-4008-8ab5-4bfc6bdd31f3,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-12,745390,Double,double,False,630105,680885,Jake Cronenworth,Spencer Schwellenbach,0,dc273787-ffbe-4c3f-8602-09313ab96373,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
25,2024-07-12,745390,Double,double,False,592518,680885,Manny Machado,Spencer Schwellenbach,1,608df9e4-083d-4a0d-8810-dc3b62df6f31,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
26,2024-07-12,745390,Pop Out,field_out,True,593428,680885,Xander Bogaerts,Spencer Schwellenbach,0,4b27eb31-06ba-4532-8aee-20ec28b35986,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
27,2024-07-12,745390,Flyout,field_out,True,701538,680885,Jackson Merrill,Spencer Schwellenbach,0,6c3dd2da-68ba-44e7-b864-975b3b3de060,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
28,2024-07-12,745390,Strikeout,strikeout,True,444482,680885,David Peralta,Spencer Schwellenbach,0,11d9e8c8-61ad-4010-a5a8-2a351fa1dc10,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,,108.0,108.0,106.0,93.0,107.0,108.0,109.0,113.0,115.0,86.0,104.0,99.0,0.089,0.232,0.187,0.195,,-1.85,-0.1,-0.1,0.12,,95.7,92.1,94.6,86.6,,,,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.4,0.12,0.267,0.567,0.224,91.0,102.0,104.0,79.0,108.0,107.0,0.131,0.166,2.89,1.16,84.4,79.9,0.129,0.29,0.44,0.238,0.286,0.314,,,,,,,,,
29,2024-07-12,745390,Home Run,home_run,False,542303,663362,Marcell Ozuna,Matt Waldron,0,c03741ce-1c4a-437c-aed4-db844223a356,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-12,745390,Double,double,False,594807,663362,Adam Duvall,Matt Waldron,0,132d5d07-c584-40a0-80a8-8593743406a1,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-12,745390,Sac Bunt,sac_bunt,True,592696,663362,Eddie Rosario,Matt Waldron,1,43c920ec-3d1a-4a90-8f4e-dedd91244860,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
