,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-16,746157,Groundout,field_out,True,669222,669165,Nick Senzel,Kyle Hurt,0,80226879-36e8-4bb0-8d6d-963d8bcb957f,669165.0,kylehurt,Hurt,Right,Kyle Hurt,LAD,1.35,5.83,6.2,97.0,87.0,92.0,0.759,4.05,1.35,10.8,0.0,1.33,0.217,0.435,0.087,0.304,0.494,109.0,94.0,96.0,80.0,80.0,70.0,60.0,103.0,91.0,53.0,105.0,79.0,67.0,75.0,27.0,0.046,0.379,0.011,0.023,0.54,3.12,-3.96,5.82,-28.56,0.0,94.8,85.8,96.5,87.7,80.9,0.333,0.467,0.313,0.143,0.143,0.222,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,
11,2024-04-16,746157,Groundout,field_out,True,592696,669165,Eddie Rosario,Kyle Hurt,0,9dab024e-bfc1-46e7-80cf-4975bfa8d507,669165.0,kylehurt,Hurt,Right,Kyle Hurt,LAD,1.35,5.83,6.2,97.0,87.0,92.0,0.759,4.05,1.35,10.8,0.0,1.33,0.217,0.435,0.087,0.304,0.494,109.0,94.0,96.0,80.0,80.0,70.0,60.0,103.0,91.0,53.0,105.0,79.0,67.0,75.0,27.0,0.046,0.379,0.011,0.023,0.54,3.12,-3.96,5.82,-28.56,0.0,94.8,85.8,96.5,87.7,80.9,0.333,0.467,0.313,0.143,0.143,0.222,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,
12,2024-04-16,746157,Flyout,field_out,True,686452,669165,Drew Millas,Kyle Hurt,0,9ac24126-95f5-4c96-b0ea-7a87dfa5ec18,669165.0,kylehurt,Hurt,Right,Kyle Hurt,LAD,1.35,5.83,6.2,97.0,87.0,92.0,0.759,4.05,1.35,10.8,0.0,1.33,0.217,0.435,0.087,0.304,0.494,109.0,94.0,96.0,80.0,80.0,70.0,60.0,103.0,91.0,53.0,105.0,79.0,67.0,75.0,27.0,0.046,0.379,0.011,0.023,0.54,3.12,-3.96,5.82,-28.56,0.0,94.8,85.8,96.5,87.7,80.9,0.333,0.467,0.313,0.143,0.143,0.222,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,
13,2024-04-16,746157,Strikeout,strikeout,True,621035,571578,Chris Taylor,Patrick Corbin,0,6c48c831-3317-4c35-b56c-90391a03505d,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
14,2024-04-16,746157,Single,single,False,681624,571578,Andy Pages,Patrick Corbin,0,7913be47-ac5b-4bd1-af7c-6c80e1484753,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
15,2024-04-16,746157,Walk,walk,False,500743,571578,Miguel Rojas,Patrick Corbin,1,e5c392a7-a837-4456-b77f-55f0de8c865a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
16,2024-04-16,746157,Single,single,False,605131,571578,Austin Barnes,Patrick Corbin,1,94440f22-c6ee-46fb-8826-9ad92795ddda,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
17,2024-04-16,746157,Double,double,False,605141,571578,Mookie Betts,Patrick Corbin,1,02d45d34-ca0e-473d-aa16-0c910d034a83,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
18,2024-04-16,746157,Groundout,field_out,True,660271,571578,Shohei Ohtani,Patrick Corbin,0,631d86e1-31a9-4653-acf9-1074783e56cb,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
19,2024-04-16,746157,Lineout,field_out,True,518692,571578,Freddie Freeman,Patrick Corbin,0,9ede0a4c-ef7c-444e-839d-5a24665dafd0,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
20,2024-04-16,746157,Single,single,False,696285,642232,Jacob Young,Ryan Yarbrough,0,983d9805-0edb-42dd-b50c-a6957ed203c3,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,96.0,102.0,111.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.286,0.149,0.52,2.48,,0.81,1.05,86.5,77.5,85.9,,71.5,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,95.0,83.0,77.0,0.142,-4.83,83.8,,,,0.421,0.789,0.204,0.141,0.282,0.282,,,,,,
21,2024-04-16,746157,Pop Out,field_out,True,682928,642232,CJ Abrams,Ryan Yarbrough,1,3f6b78c1-742c-4777-af5e-40f2a2ef8c35,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,96.0,102.0,111.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.286,0.149,0.52,2.48,,0.81,1.05,86.5,77.5,85.9,,71.5,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,95.0,83.0,77.0,0.142,-4.83,83.8,,,,0.421,0.789,0.204,0.141,0.282,0.282,,,,,,
22,2024-04-16,746157,Home Run,home_run,False,608385,642232,Jesse Winker,Ryan Yarbrough,1,cb8ebcc5-b3df-4596-9ed6-502680eaa6c1,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,96.0,102.0,111.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.286,0.149,0.52,2.48,,0.81,1.05,86.5,77.5,85.9,,71.5,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,95.0,83.0,77.0,0.142,-4.83,83.8,,,,0.421,0.789,0.204,0.141,0.282,0.282,,,,,,
23,2024-04-16,746157,Flyout,field_out,True,657041,642232,Lane Thomas,Ryan Yarbrough,0,d9431bf6-8bc8-4d10-a0bd-d1c281e976a2,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,96.0,102.0,111.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.286,0.149,0.52,2.48,,0.81,1.05,86.5,77.5,85.9,,71.5,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,95.0,83.0,77.0,0.142,-4.83,83.8,,,,0.421,0.789,0.204,0.141,0.282,0.282,,,,,,
24,2024-04-16,746157,Strikeout,strikeout,True,608336,642232,Joey Gallo,Ryan Yarbrough,0,9be44616-228d-4404-b04f-0b10c3259a55,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,96.0,102.0,111.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.286,0.149,0.52,2.48,,0.81,1.05,86.5,77.5,85.9,,71.5,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,95.0,83.0,77.0,0.142,-4.83,83.8,,,,0.421,0.789,0.204,0.141,0.282,0.282,,,,,,
25,2024-04-16,746157,Groundout,field_out,True,606192,571578,Teoscar Hernández,Patrick Corbin,0,589668e5-bf4a-45b0-ba7d-4b51318e2b19,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
26,2024-04-16,746157,Strikeout,strikeout,True,571771,571578,Enrique Hernández,Patrick Corbin,0,1a97e169-df37-4930-a4cf-c08072b33b80,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
27,2024-04-16,746157,Groundout,field_out,True,621035,571578,Chris Taylor,Patrick Corbin,0,1e0fbd37-bad4-4cf6-a3a6-d10e35463f25,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
28,2024-04-16,746157,Groundout,field_out,True,671277,642232,Luis García Jr.,Ryan Yarbrough,0,e107ebbc-e725-4347-9f84-c87d90957f57,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,96.0,102.0,111.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.286,0.149,0.52,2.48,,0.81,1.05,86.5,77.5,85.9,,71.5,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,95.0,83.0,77.0,0.142,-4.83,83.8,,,,0.421,0.789,0.204,0.141,0.282,0.282,,,,,,
29,2024-04-16,746157,Groundout,field_out,True,669222,642232,Nick Senzel,Ryan Yarbrough,0,2bf821a6-8d8c-467e-937c-adeffb6cb4f6,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,96.0,102.0,111.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.286,0.149,0.52,2.48,,0.81,1.05,86.5,77.5,85.9,,71.5,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,95.0,83.0,77.0,0.142,-4.83,83.8,,,,0.421,0.789,0.204,0.141,0.282,0.282,,,,,,
30,2024-04-16,746157,Strikeout,strikeout,True,592696,642232,Eddie Rosario,Ryan Yarbrough,0,0a837ee4-14bf-414f-ae7f-6b8de769d6d6,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,96.0,102.0,111.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.286,0.149,0.52,2.48,,0.81,1.05,86.5,77.5,85.9,,71.5,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,95.0,83.0,77.0,0.142,-4.83,83.8,,,,0.421,0.789,0.204,0.141,0.282,0.282,,,,,,
31,2024-04-16,746157,Strikeout,strikeout,True,681624,571578,Andy Pages,Patrick Corbin,0,ce2f7dac-b48b-48d4-8b92-94e0b1191394,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
32,2024-04-16,746157,Single,single,False,500743,571578,Miguel Rojas,Patrick Corbin,0,f7db6186-9db9-412b-97b2-ab3e1279079f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
33,2024-04-16,746157,Lineout,field_out,True,605131,571578,Austin Barnes,Patrick Corbin,0,0adb00cb-5df8-4466-acf1-4087048c854c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.103,0.316,,0.05,-1.09,-1.8,0.02,,-4.62,91.3,81.2,91.4,79.7,,0.4,0.65,0.275,0.324,0.541,0.117,0.326,0.578,0.089,79.0,106.0,99.0,0.179,0.23,84.5,0.25,0.384,0.352,0.253,0.38,0.236,,,,,,,,,
