,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-08-21,745781,Flyout,field_out,True,596103,640455,Austin Slater,Sean Manaea,0,34445638-126f-4b00-861e-9f2d2e043c4e,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.51,3.89,143.2,97.0,87.0,96.0,0.762,9.33,3.26,7.02,1.0,0.85,0.263,0.375,0.154,0.323,0.439,88.0,98.0,95.0,82.0,104.0,99.0,86.0,100.0,98.0,88.0,88.0,92.0,84.0,87.0,85.0,0.397,0.135,0.088,0.26,0.12,1.22,1.0,1.07,0.47,-1.45,92.4,88.4,85.4,92.4,79.9,0.222,0.354,0.204,0.178,0.299,0.397,0.169,0.299,0.312,0.28,0.467,0.238,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
1,2024-08-21,745781,Groundout,field_out,True,668939,640455,Adley Rutschman,Sean Manaea,0,5205e99a-8283-44f3-b647-47e30e1d76a9,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.51,3.89,143.2,97.0,87.0,96.0,0.762,9.33,3.26,7.02,1.0,0.85,0.263,0.375,0.154,0.323,0.439,88.0,98.0,95.0,82.0,104.0,99.0,86.0,100.0,98.0,88.0,88.0,92.0,84.0,87.0,85.0,0.397,0.135,0.088,0.26,0.12,1.22,1.0,1.07,0.47,-1.45,92.4,88.4,85.4,92.4,79.9,0.222,0.354,0.204,0.178,0.299,0.397,0.169,0.299,0.312,0.28,0.467,0.238,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
2,2024-08-21,745781,Flyout,field_out,True,683002,640455,Gunnar Henderson,Sean Manaea,0,b52a0694-d735-4d2f-9c1c-b2e1dd3dc7ea,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.51,3.89,143.2,97.0,87.0,96.0,0.762,9.33,3.26,7.02,1.0,0.85,0.263,0.375,0.154,0.323,0.439,88.0,98.0,95.0,82.0,104.0,99.0,86.0,100.0,98.0,88.0,88.0,92.0,84.0,87.0,85.0,0.397,0.135,0.088,0.26,0.12,1.22,1.0,1.07,0.47,-1.45,92.4,88.4,85.4,92.4,79.9,0.222,0.354,0.204,0.178,0.299,0.397,0.169,0.299,0.312,0.28,0.467,0.238,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
3,2024-08-21,745781,Single,single,False,596019,608344,Francisco Lindor,Cole Irvin,0,7e1fe1ba-b065-4113-81c3-a128640bca96,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.79,5.75,103.1,102.0,79.0,95.0,0.85,6.18,2.18,10.63,1.31,0.94,0.249,0.412,0.116,0.35,0.483,67.0,108.0,100.0,62.0,100.0,85.0,79.0,103.0,91.0,86.0,120.0,119.0,87.0,104.0,94.0,0.184,0.28,0.106,0.042,0.135,-1.18,-0.61,-0.38,-3.9,-1.15,91.9,85.9,84.9,91.7,78.0,0.306,0.482,0.075,,,,0.299,0.598,0.157,0.274,0.438,0.254,0.333,0.563,0.184,0.267,0.467,0.159,100.0,98.0,103.0,0.254,0.23,77.4,0.267,0.372,0.184,,,,,,
4,2024-08-21,745781,Strikeout,strikeout,True,668901,608344,Mark Vientos,Cole Irvin,0,a67984c0-e18f-4896-8fa4-20850853f369,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.79,5.75,103.1,102.0,79.0,95.0,0.85,6.18,2.18,10.63,1.31,0.94,0.249,0.412,0.116,0.35,0.483,67.0,108.0,100.0,62.0,100.0,85.0,79.0,103.0,91.0,86.0,120.0,119.0,87.0,104.0,94.0,0.184,0.28,0.106,0.042,0.135,-1.18,-0.61,-0.38,-3.9,-1.15,91.9,85.9,84.9,91.7,78.0,0.306,0.482,0.075,,,,0.299,0.598,0.157,0.274,0.438,0.254,0.333,0.563,0.184,0.267,0.467,0.159,100.0,98.0,103.0,0.254,0.23,77.4,0.267,0.372,0.184,,,,,,
5,2024-08-21,745781,Strikeout,strikeout,True,502110,608344,J.D. Martinez,Cole Irvin,0,1fcbe8de-a8f7-4c44-a765-1f90ae11edb8,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.79,5.75,103.1,102.0,79.0,95.0,0.85,6.18,2.18,10.63,1.31,0.94,0.249,0.412,0.116,0.35,0.483,67.0,108.0,100.0,62.0,100.0,85.0,79.0,103.0,91.0,86.0,120.0,119.0,87.0,104.0,94.0,0.184,0.28,0.106,0.042,0.135,-1.18,-0.61,-0.38,-3.9,-1.15,91.9,85.9,84.9,91.7,78.0,0.306,0.482,0.075,,,,0.299,0.598,0.157,0.274,0.438,0.254,0.333,0.563,0.184,0.267,0.467,0.159,100.0,98.0,103.0,0.254,0.23,77.4,0.267,0.372,0.184,,,,,,
6,2024-08-21,745781,Forceout,force_out,True,607043,608344,Brandon Nimmo,Cole Irvin,1,7d4f4519-45d1-4db5-91e8-b18599d45327,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.79,5.75,103.1,102.0,79.0,95.0,0.85,6.18,2.18,10.63,1.31,0.94,0.249,0.412,0.116,0.35,0.483,67.0,108.0,100.0,62.0,100.0,85.0,79.0,103.0,91.0,86.0,120.0,119.0,87.0,104.0,94.0,0.184,0.28,0.106,0.042,0.135,-1.18,-0.61,-0.38,-3.9,-1.15,91.9,85.9,84.9,91.7,78.0,0.306,0.482,0.075,,,,0.299,0.598,0.157,0.274,0.438,0.254,0.333,0.563,0.184,0.267,0.467,0.159,100.0,98.0,103.0,0.254,0.23,77.4,0.267,0.372,0.184,,,,,,
7,2024-08-21,745781,Strikeout,strikeout,True,623993,640455,Anthony Santander,Sean Manaea,0,8ae55218-55cf-4580-92ad-88814d710129,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.51,3.89,143.2,97.0,87.0,96.0,0.762,9.33,3.26,7.02,1.0,0.85,0.263,0.375,0.154,0.323,0.439,88.0,98.0,95.0,82.0,104.0,99.0,86.0,100.0,98.0,88.0,88.0,92.0,84.0,87.0,85.0,0.397,0.135,0.088,0.26,0.12,1.22,1.0,1.07,0.47,-1.45,92.4,88.4,85.4,92.4,79.9,0.222,0.354,0.204,0.178,0.299,0.397,0.169,0.299,0.312,0.28,0.467,0.238,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
8,2024-08-21,745781,Groundout,field_out,True,663624,640455,Ryan Mountcastle,Sean Manaea,0,9d23b9e8-ca6c-4e1b-b68b-793435c14a23,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.51,3.89,143.2,97.0,87.0,96.0,0.762,9.33,3.26,7.02,1.0,0.85,0.263,0.375,0.154,0.323,0.439,88.0,98.0,95.0,82.0,104.0,99.0,86.0,100.0,98.0,88.0,88.0,92.0,84.0,87.0,85.0,0.397,0.135,0.088,0.26,0.12,1.22,1.0,1.07,0.47,-1.45,92.4,88.4,85.4,92.4,79.9,0.222,0.354,0.204,0.178,0.299,0.397,0.169,0.299,0.312,0.28,0.467,0.238,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
9,2024-08-21,745781,Groundout,field_out,True,650391,640455,Eloy Jiménez,Sean Manaea,0,2d42f553-12d0-4376-aef3-4d834ed40e54,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.51,3.89,143.2,97.0,87.0,96.0,0.762,9.33,3.26,7.02,1.0,0.85,0.263,0.375,0.154,0.323,0.439,88.0,98.0,95.0,82.0,104.0,99.0,86.0,100.0,98.0,88.0,88.0,92.0,84.0,87.0,85.0,0.397,0.135,0.088,0.26,0.12,1.22,1.0,1.07,0.47,-1.45,92.4,88.4,85.4,92.4,79.9,0.222,0.354,0.204,0.178,0.299,0.397,0.169,0.299,0.312,0.28,0.467,0.238,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
