,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff
0,2024-09-08,746017,Flyout,field_out,True,656941,665795,Kyle Schwarber,Edward Cabrera,0,87aaa8c9-e858-4bcd-9fb4-664a6d87449c,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,107.0,101.0,105.0,98.0,91.0,87.0,111.0,91.0,93.0,115.0,103.0,106.0,0.091,0.272,0.088,0.211,0.339,-1.86,0.04,1.45,-0.16,0.32,96.3,92.9,96.6,89.2,84.7,0.204,0.327,0.329,0.317,0.537,0.148,0.214,0.482,0.407,0.258,0.387,0.123,0.143,0.25,0.333,,,,,,,,,,,,,,,
1,2024-09-08,746017,Lineout,field_out,True,607208,665795,Trea Turner,Edward Cabrera,0,ccc14470-d5f2-40ba-bfbe-0f37762c98d8,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,107.0,101.0,105.0,98.0,91.0,87.0,111.0,91.0,93.0,115.0,103.0,106.0,0.091,0.272,0.088,0.211,0.339,-1.86,0.04,1.45,-0.16,0.32,96.3,92.9,96.6,89.2,84.7,0.204,0.327,0.329,0.317,0.537,0.148,0.214,0.482,0.407,0.258,0.387,0.123,0.143,0.25,0.333,,,,,,,,,,,,,,,
2,2024-09-08,746017,Flyout,field_out,True,547180,665795,Bryce Harper,Edward Cabrera,0,ed4b2806-bb53-4fe8-92a0-8b8c6c0cf4ce,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,107.0,101.0,105.0,98.0,91.0,87.0,111.0,91.0,93.0,115.0,103.0,106.0,0.091,0.272,0.088,0.211,0.339,-1.86,0.04,1.45,-0.16,0.32,96.3,92.9,96.6,89.2,84.7,0.204,0.327,0.329,0.317,0.537,0.148,0.214,0.482,0.407,0.258,0.387,0.123,0.143,0.25,0.333,,,,,,,,,,,,,,,
3,2024-09-08,746017,Walk,walk,False,669364,686751,Xavier Edwards,Seth Johnson,0,098c5c93-646a-4354-aea3-cedd7f50f4c1,686751.0,sethjohnson,"Johnson, S",Right,Seth Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.667,0.167,0.429,0.571,0.182,,,,,,,1.0,2.333,0.429,,,,,,,,,,,,,,,
4,2024-09-08,746017,Home Run,home_run,False,681393,686751,Connor Norby,Seth Johnson,1,eec5e7bf-2f1a-48bb-9931-7a109826d4bf,686751.0,sethjohnson,"Johnson, S",Right,Seth Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.667,0.167,0.429,0.571,0.182,,,,,,,1.0,2.333,0.429,,,,,,,,,,,,,,,
5,2024-09-08,746017,Flyout,field_out,True,669394,686751,Jake Burger,Seth Johnson,0,533228a4-22cc-4ba8-88be-1735653fd8ad,686751.0,sethjohnson,"Johnson, S",Right,Seth Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.667,0.167,0.429,0.571,0.182,,,,,,,1.0,2.333,0.429,,,,,,,,,,,,,,,
6,2024-09-08,746017,Single,single,False,660821,686751,Jesús Sánchez,Seth Johnson,0,1c5f1c65-209f-4664-ad95-34311bb137aa,686751.0,sethjohnson,"Johnson, S",Right,Seth Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.667,0.167,0.429,0.571,0.182,,,,,,,1.0,2.333,0.429,,,,,,,,,,,,,,,
7,2024-09-08,746017,Walk,walk,False,681146,686751,Jonah Bride,Seth Johnson,1,236677f5-1b60-4054-9f2b-c8b78b2447b8,686751.0,sethjohnson,"Johnson, S",Right,Seth Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.667,0.167,0.429,0.571,0.182,,,,,,,1.0,2.333,0.429,,,,,,,,,,,,,,,
8,2024-09-08,746017,Flyout,field_out,True,672640,686751,Otto Lopez,Seth Johnson,0,112a3dff-5988-4296-93a8-f5e0d85bb6be,686751.0,sethjohnson,"Johnson, S",Right,Seth Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.667,0.167,0.429,0.571,0.182,,,,,,,1.0,2.333,0.429,,,,,,,,,,,,,,,
9,2024-09-08,746017,Groundout,field_out,True,665052,686751,Griffin Conine,Seth Johnson,0,b0bd9746-827b-4dfa-a795-67c81fcb02b4,686751.0,sethjohnson,"Johnson, S",Right,Seth Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.667,0.167,0.429,0.571,0.182,,,,,,,1.0,2.333,0.429,,,,,,,,,,,,,,,
