,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-06-03,746224,Pop Out,field_out,True,641432,663362,Willie Calhoun,Matt Waldron,0,0164510a-4a7f-460f-ac82-d77493dae1d0,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
11,2024-06-03,746224,Flyout,field_out,True,681351,663362,Logan O'Hoppe,Matt Waldron,0,00d805cf-a70b-4b27-b9cb-13cd98dd629f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
12,2024-06-03,746224,Pop Out,field_out,True,666160,663362,Mickey Moniak,Matt Waldron,0,0cd13890-a311-4ea0-89e8-69fb4f366fa1,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
13,2024-06-03,746224,Flyout,field_out,True,640492,542881,José Azocar,Tyler Anderson,0,26df25a5-c4af-4140-9fa0-f3ece83fc0c1,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-03,746224,Groundout,field_out,True,543309,542881,Kyle Higashioka,Tyler Anderson,0,370ddc0f-314d-49b4-be40-d2d644fd17e0,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-06-03,746224,Single,single,False,595777,542881,Jurickson Profar,Tyler Anderson,0,67e0ee00-f8df-407d-83d8-67a96f08d59b,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-03,746224,Forceout,force_out,True,665487,542881,Fernando Tatis Jr.,Tyler Anderson,1,1f542098-ced4-4035-a69e-8310b2f8140b,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-03,746224,Field Error,field_error,False,666176,663362,Jo Adell,Matt Waldron,0,e8a02098-aa3c-4548-94ee-66b4b3337968,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
18,2024-06-03,746224,Flyout,field_out,True,687263,663362,Zach Neto,Matt Waldron,0,f23c272d-36ad-4ac5-b16d-d0c63b569745,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
19,2024-06-03,746224,Grounded Into DP,grounded_into_double_play,True,677347,663362,Kyren Paris,Matt Waldron,1,5a8af67d-4095-40c0-93d4-41c6e6294969,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
20,2024-06-03,746224,Pop Out,field_out,True,592518,542881,Manny Machado,Tyler Anderson,0,a6910bbc-7fc9-45cb-abf2-6e9ac1f1a068,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-03,746224,Pop Out,field_out,True,456781,542881,Donovan Solano,Tyler Anderson,0,05462112-f683-4ae6-9ca5-f9fbeb428830,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-03,746224,Flyout,field_out,True,630105,542881,Jake Cronenworth,Tyler Anderson,0,00cbb239-afe6-47ae-b831-d42299b06435,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-03,746224,Groundout,field_out,True,694384,663362,Nolan Schanuel,Matt Waldron,0,a1c2ec95-d403-4800-aab1-e27aaf3f8b61,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
24,2024-06-03,746224,Single,single,False,650859,663362,Luis Rengifo,Matt Waldron,0,a6d4de37-3dab-42dc-bf4e-c73496dfd0fd,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
25,2024-06-03,746224,Flyout,field_out,True,621493,663362,Taylor Ward,Matt Waldron,1,7e118ec8-75bb-48f6-809e-47001e592964,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
26,2024-06-03,746224,Single,single,False,641432,663362,Willie Calhoun,Matt Waldron,1,07bcd857-fbc4-4f92-8bb1-8a821aceb8b4,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
27,2024-06-03,746224,Flyout,field_out,True,681351,663362,Logan O'Hoppe,Matt Waldron,0,53f5b83e-c282-45f1-b287-146d179db52e,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
28,2024-06-03,746224,Groundout,field_out,True,673490,542881,Ha-Seong Kim,Tyler Anderson,0,67151925-a3f5-4556-af0b-545de12a987d,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-03,746224,Strikeout,strikeout,True,701538,542881,Jackson Merrill,Tyler Anderson,0,09483098-d9f7-46cd-bc24-373bfe92d6bc,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-03,746224,Flyout,field_out,True,640492,542881,José Azocar,Tyler Anderson,0,2011683d-5fdb-4a7e-bc38-0693587c20bd,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,0.366,-0.19,-0.14,-2.78,-4.61,1.6,89.2,83.8,78.7,88.1,77.9,0.18,0.238,0.374,0.239,0.472,0.163,0.221,0.39,0.244,0.222,0.611,0.067,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-03,746224,Flyout,field_out,True,666160,663362,Mickey Moniak,Matt Waldron,0,afe891ff-6c0b-475d-a1e1-077d2f5b7488,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
32,2024-06-03,746224,Lineout,field_out,True,666176,663362,Jo Adell,Matt Waldron,0,5f775db2-e077-42b3-8a33-e2b8e15cd036,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
33,2024-06-03,746224,Groundout,field_out,True,687263,663362,Zach Neto,Matt Waldron,0,c660b3ea-bb91-40d9-9e64-9833e9127d29,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,,,,0.247,0.419,0.208,0.208,0.292,0.145,0.288,0.411,0.067,77.6,0.395,-0.13,0.21,0.325,0.272,0.228,0.443,0.186,,,,,,,,,,,,,,,
