,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-05-27,745904,Strikeout,strikeout,True,680777,679525,Ryan Jeffers,Alec Marsh,0,a13d16d9-190d-432b-abf6-1aef40e98d01,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
11,2024-05-27,745904,Flyout,field_out,True,666135,679525,Alex Kirilloff,Alec Marsh,0,cca398c6-4863-430d-86ad-71837994360c,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
12,2024-05-27,745904,Flyout,field_out,True,621439,679525,Byron Buxton,Alec Marsh,0,c4fbe0ae-5ba9-41e4-9500-ceb1ae3bc589,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
13,2024-05-27,745904,Strikeout,strikeout,True,669004,657746,MJ Melendez,Joe Ryan,0,28b15b27-0093-4be5-babe-b60a32e67b72,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-27,745904,Strikeout,strikeout,True,680118,657746,Dairon Blanco,Joe Ryan,0,aa537b0b-28f6-4b04-a0ab-3f18e0c519ca,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-27,745904,Strikeout,strikeout,True,672580,657746,Maikel Garcia,Joe Ryan,0,54c5bb75-7a8f-4dfa-9130-30555a3f04a9,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-27,745904,Groundout,field_out,True,650489,679525,Willi Castro,Alec Marsh,0,7b99d166-673b-4407-8f18-28e439c32214,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
17,2024-05-27,745904,Single,single,False,666397,679525,Edouard Julien,Alec Marsh,0,88f54858-87ee-4313-8b48-939dd440ef56,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
18,2024-05-27,745904,Home Run,home_run,False,669304,679525,Jose Miranda,Alec Marsh,1,4ce5a050-8a17-47ba-903f-1674215593c3,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
19,2024-05-27,745904,Groundout,field_out,True,663616,679525,Trevor Larnach,Alec Marsh,0,ebe48112-9a8e-4a17-8253-dbae8d495e70,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
20,2024-05-27,745904,Strikeout,strikeout,True,621043,679525,Carlos Correa,Alec Marsh,0,6471a0a3-b1c8-407a-b74b-4a78e7ad1ddd,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
21,2024-05-27,745904,Pop Out,field_out,True,677951,657746,Bobby Witt Jr.,Joe Ryan,0,93781330-1474-4c71-97f3-e73a99f42b5e,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-27,745904,Flyout,field_out,True,686469,657746,Vinnie Pasquantino,Joe Ryan,0,3cb84264-1c5f-4da6-8adc-b337cf4ca1be,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-27,745904,Groundout,field_out,True,521692,657746,Salvador Perez,Joe Ryan,0,84e4d6d3-f5e3-4743-aff1-8807d130ec56,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-27,745904,Flyout,field_out,True,596146,679525,Max Kepler,Alec Marsh,0,ab96ad5a-818b-42ac-b794-91a5e86fc6c2,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
25,2024-05-27,745904,Single,single,False,680777,679525,Ryan Jeffers,Alec Marsh,0,c2ebacde-afe1-460b-b8dc-46db798a283d,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
26,2024-05-27,745904,Grounded Into DP,grounded_into_double_play,True,666135,679525,Alex Kirilloff,Alec Marsh,1,179172e5-a1fe-4491-87e3-515baca20062,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
27,2024-05-27,745904,Pop Out,field_out,True,676369,657746,Nelson Velázquez,Joe Ryan,0,0a24f99f-962e-4862-bad0-c724fe478534,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-27,745904,Groundout,field_out,True,624428,657746,Adam Frazier,Joe Ryan,0,855c1daa-bb25-452b-8dcd-aeb5bdf5daf8,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-27,745904,Strikeout,strikeout,True,592669,657746,Hunter Renfroe,Joe Ryan,0,65404621-d2a4-4357-99ec-6e61e64a712a,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-27,745904,Groundout,field_out,True,621439,679525,Byron Buxton,Alec Marsh,0,49709120-a57e-443a-a710-8d724a919230,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
31,2024-05-27,745904,Walk,walk,False,650489,679525,Willi Castro,Alec Marsh,0,18d92908-1aae-42f9-972b-d6bdba0995fc,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
32,2024-05-27,745904,Walk,walk,False,666397,679525,Edouard Julien,Alec Marsh,1,f556e3c4-9986-424c-8ed0-8e3013a35a9c,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
33,2024-05-27,745904,Strikeout,strikeout,True,669304,679525,Jose Miranda,Alec Marsh,0,c227fed5-9559-41cb-bb6d-a00d03b6cb96,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
34,2024-05-27,745904,Home Run,home_run,False,663616,679525,Trevor Larnach,Alec Marsh,1,260a9f56-a54c-4328-8f1a-8db502643be4,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.52,4.96,91.2,100.0,100.0,100.0,0.797,8.25,2.85,8.25,1.28,0.84,0.248,0.391,0.169,0.353,0.438,91.0,100.0,96.0,99.0,98.0,95.0,121.0,98.0,106.0,,,,0.139,0.376,,0.221,0.97,,-2.75,0.02,94.2,,93.5,86.4,0.191,0.327,0.231,,,,0.118,0.118,0.355,0.35,0.617,0.096,93.0,96.0,97.0,98.0,106.0,104.0,0.156,0.108,-1.25,1.03,86.5,82.9,0.268,0.482,0.275,0.189,0.216,0.163,,,,,,,,,
