,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-20,746726,Strikeout,strikeout,True,687952,663776,Christian Encarnacion-Strand,Patrick Sandoval,0,3de8dceb-5bee-4a1d-8e31-5ffd0ea2ce97,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
11,2024-04-20,746726,Walk,walk,False,682829,663776,Elly De La Cruz,Patrick Sandoval,1,bcc93d0a-ea38-47a0-8bfd-0a47c0a399d0,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
12,2024-04-20,746726,Home Run,home_run,False,663886,663776,Tyler Stephenson,Patrick Sandoval,1,a434299c-6798-4e8f-9265-7cfb7cdb72ea,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
13,2024-04-20,746726,Strikeout,strikeout,True,669289,663776,Santiago Espinal,Patrick Sandoval,0,9f506901-735a-4d4b-88be-04369aedf19f,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
14,2024-04-20,746726,Groundout,field_out,True,650859,668933,Luis Rengifo,Graham Ashcraft,0,3f78ef1e-0a4f-49e8-92c7-0923267c5131,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-20,746726,Groundout,field_out,True,681351,668933,Logan O'Hoppe,Graham Ashcraft,0,92899206-d120-48f1-8a31-ca9b9e0ec0ad,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-20,746726,Groundout,field_out,True,694384,668933,Nolan Schanuel,Graham Ashcraft,0,e76c3b4e-7e5e-4505-8b38-4662e3886cf8,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-20,746726,Strikeout,strikeout,True,669352,663776,Bubba Thompson,Patrick Sandoval,0,7d4e5959-fb9a-4364-b89b-0420dac4cc6e,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
18,2024-04-20,746726,Groundout,field_out,True,663697,663776,Jonathan India,Patrick Sandoval,0,920fa147-8246-4605-80d9-b1e77275ca45,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
19,2024-04-20,746726,Lineout,field_out,True,668715,663776,Spencer Steer,Patrick Sandoval,0,4cbbd4b3-04ec-4c43-904b-2c2c4ea16196,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
20,2024-04-20,746726,Strikeout,strikeout,True,687263,668933,Zach Neto,Graham Ashcraft,0,74dc87fc-ee2f-402c-a09c-74dbacce4293,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-20,746726,Flyout,field_out,True,545361,668933,Mike Trout,Graham Ashcraft,0,a4b93591-8e6f-44b0-b3dd-981cc3c94c16,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-20,746726,Walk,walk,False,621493,668933,Taylor Ward,Graham Ashcraft,0,a87fdbf9-7110-4946-b513-4cf39fe34d3c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-20,746726,Single,single,False,593934,668933,Miguel Sanó,Graham Ashcraft,1,5e85be51-02f3-4fa4-b910-1b4ef799f9dd,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-20,746726,Lineout,field_out,True,592273,668933,Brandon Drury,Graham Ashcraft,0,fa2a1f43-f261-4b5a-b6b6-d6fd5fca82e7,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-20,746726,Walk,walk,False,656413,663776,Stuart Fairchild,Patrick Sandoval,0,4e67a308-d35d-4fd4-91fe-f3393078fb73,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
26,2024-04-20,746726,Strikeout,strikeout,True,600869,663776,Jeimer Candelario,Patrick Sandoval,0,fc3d7b7b-2e08-4eb4-b555-126d1fccf6ad,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
27,2024-04-20,746726,Strikeout,strikeout,True,687952,663776,Christian Encarnacion-Strand,Patrick Sandoval,1,3a40563c-0126-401b-9400-a4cd1b7baade,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
28,2024-04-20,746726,Groundout,field_out,True,666160,668933,Mickey Moniak,Graham Ashcraft,0,aa8e1fbe-f4e1-4fd9-9b85-38ec1c7c03f1,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-20,746726,Groundout,field_out,True,650859,668933,Luis Rengifo,Graham Ashcraft,0,346abc0d-184c-4a8c-9321-8339e486ad76,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-20,746726,Strikeout,strikeout,True,681351,668933,Logan O'Hoppe,Graham Ashcraft,0,4334b0d5-62a6-42e7-a55b-3807ffcf4e25,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,71.0,100.0,84.0,119.0,98.0,109.0,125.0,99.0,92.0,0.172,0.479,0.319,0.03,-1.58,-2.75,1.37,-3.79,95.6,90.5,94.8,88.4,0.329,0.52,0.161,0.145,0.217,0.367,0.333,0.5,0.119,0.333,0.333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-20,746726,Walk,walk,False,682829,663776,Elly De La Cruz,Patrick Sandoval,0,c78c9276-cd70-4de2-bd49-d16d20445b5e,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
32,2024-04-20,746726,Strikeout,strikeout,True,663886,663776,Tyler Stephenson,Patrick Sandoval,1,77defd01-1779-4bbb-ad3f-311c58c29fab,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
33,2024-04-20,746726,Double,double,False,669289,663776,Santiago Espinal,Patrick Sandoval,0,d45758ec-23eb-48a6-9183-5422c6bb7ad9,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,0.174,,0.293,0.283,,-1.82,0.25,0.72,,82.9,93.7,86.8,,,,0.235,0.471,0.281,0.413,0.565,0.142,0.208,0.292,0.385,96.0,94.0,100.0,56.0,95.0,83.0,0.16,0.09,-2.17,2.02,93.7,76.3,0.381,0.524,0.16,0.118,0.118,0.256,,,,,,,,,
