,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-05-28,745337,Groundout,field_out,True,669016,573124,Brandon Marsh,Taylor Rogers,0,c192ed13-785f-40a2-a917-05efcb785f9e,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,109.0,95.0,101.0,,0.505,,,,-1.03,,,,,79.5,,,,,,,,0.306,0.569,0.333,,,,79.0,96.0,90.0,,,,,,,0.495,,,,,1.7,,,93.3,0.159,0.232,0.136,,,,,,,,,,,,,,,
11,2024-05-28,745337,Walk,walk,False,672275,554430,Patrick Bailey,Zack Wheeler,0,89847065-f1c3-44b3-be1b-0c39a92c2137,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,128.0,107.0,114.0,0.416,0.116,0.099,,0.69,1.61,-0.34,,95.1,,84.4,81.5,0.219,0.391,0.294,,,,0.14,0.2,0.327,114.0,99.0,107.0,109.0,103.0,108.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.104,0.078,-0.15,0.85,2.48,90.9,86.1,94.4,0.173,0.24,0.149,0.179,0.333,0.357,0.244,0.439,0.184,0.171,0.257,0.385,,,,,,
12,2024-05-28,745337,Grounded Into DP,grounded_into_double_play,True,624585,554430,Jorge Soler,Zack Wheeler,1,9e7b9946-cf2b-4db1-8f88-29b76c76379d,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,128.0,107.0,114.0,0.416,0.116,0.099,,0.69,1.61,-0.34,,95.1,,84.4,81.5,0.219,0.391,0.294,,,,0.14,0.2,0.327,114.0,99.0,107.0,109.0,103.0,108.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.104,0.078,-0.15,0.85,2.48,90.9,86.1,94.4,0.173,0.24,0.149,0.179,0.333,0.357,0.244,0.439,0.184,0.171,0.257,0.385,,,,,,
13,2024-05-28,745337,Pop Out,field_out,True,689172,554430,Brett Wisely,Zack Wheeler,0,7c1bd72e-e3c9-441c-9fb5-d77eba54c613,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,128.0,107.0,114.0,0.416,0.116,0.099,,0.69,1.61,-0.34,,95.1,,84.4,81.5,0.219,0.391,0.294,,,,0.14,0.2,0.327,114.0,99.0,107.0,109.0,103.0,108.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.104,0.078,-0.15,0.85,2.48,90.9,86.1,94.4,0.173,0.24,0.149,0.179,0.333,0.357,0.244,0.439,0.184,0.171,0.257,0.385,,,,,,
14,2024-05-28,745337,Flyout,field_out,True,665019,573124,Kody Clemens,Taylor Rogers,0,a4f1a0e1-7b6f-4165-ba50-e6dede8ccd0d,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,109.0,95.0,101.0,,0.505,,,,-1.03,,,,,79.5,,,,,,,,0.306,0.569,0.333,,,,79.0,96.0,90.0,,,,,,,0.495,,,,,1.7,,,93.3,0.159,0.232,0.136,,,,,,,,,,,,,,,
15,2024-05-28,745337,Groundout,field_out,True,679032,573124,Johan Rojas,Taylor Rogers,0,575eb146-c8aa-4e6b-bf10-fe0ca3e6eb34,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,109.0,95.0,101.0,,0.505,,,,-1.03,,,,,79.5,,,,,,,,0.306,0.569,0.333,,,,79.0,96.0,90.0,,,,,,,0.495,,,,,1.7,,,93.3,0.159,0.232,0.136,,,,,,,,,,,,,,,
16,2024-05-28,745337,Single,single,False,656941,573124,Kyle Schwarber,Taylor Rogers,0,61f7a26d-51ad-49d4-8374-7cb733335b1e,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,109.0,95.0,101.0,,0.505,,,,-1.03,,,,,79.5,,,,,,,,0.306,0.569,0.333,,,,79.0,96.0,90.0,,,,,,,0.495,,,,,1.7,,,93.3,0.159,0.232,0.136,,,,,,,,,,,,,,,
17,2024-05-28,745337,Strikeout,strikeout,True,592663,573124,J.T. Realmuto,Taylor Rogers,0,7dff1f94-a916-474a-be23-b690a6e494c7,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,109.0,95.0,101.0,,0.505,,,,-1.03,,,,,79.5,,,,,,,,0.306,0.569,0.333,,,,79.0,96.0,90.0,,,,,,,0.495,,,,,1.7,,,93.3,0.159,0.232,0.136,,,,,,,,,,,,,,,
18,2024-05-28,745337,Strikeout,strikeout,True,671218,554430,Heliot Ramos,Zack Wheeler,0,1277db90-09ca-4b71-a7e2-374debe4ba26,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,128.0,107.0,114.0,0.416,0.116,0.099,,0.69,1.61,-0.34,,95.1,,84.4,81.5,0.219,0.391,0.294,,,,0.14,0.2,0.327,114.0,99.0,107.0,109.0,103.0,108.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.104,0.078,-0.15,0.85,2.48,90.9,86.1,94.4,0.173,0.24,0.149,0.179,0.333,0.357,0.244,0.439,0.184,0.171,0.257,0.385,,,,,,
19,2024-05-28,745337,Strikeout,strikeout,True,670092,554430,Trenton Brooks,Zack Wheeler,0,79d82e29-a0e5-4115-80e7-63756c784eb2,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,128.0,107.0,114.0,0.416,0.116,0.099,,0.69,1.61,-0.34,,95.1,,84.4,81.5,0.219,0.391,0.294,,,,0.14,0.2,0.327,114.0,99.0,107.0,109.0,103.0,108.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.104,0.078,-0.15,0.85,2.48,90.9,86.1,94.4,0.173,0.24,0.149,0.179,0.333,0.357,0.244,0.439,0.184,0.171,0.257,0.385,,,,,,
20,2024-05-28,745337,Strikeout,strikeout,True,682641,554430,Luis Matos,Zack Wheeler,0,3019ed27-e96e-47b5-ab73-85e65205379c,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,128.0,107.0,114.0,0.416,0.116,0.099,,0.69,1.61,-0.34,,95.1,,84.4,81.5,0.219,0.391,0.294,,,,0.14,0.2,0.327,114.0,99.0,107.0,109.0,103.0,108.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.104,0.078,-0.15,0.85,2.48,90.9,86.1,94.4,0.173,0.24,0.149,0.179,0.333,0.357,0.244,0.439,0.184,0.171,0.257,0.385,,,,,,
21,2024-05-28,745337,Flyout,field_out,True,547180,675921,Bryce Harper,Spencer Howard,0,c7fae2dd-4db6-4e6d-a845-4864da0de569,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
22,2024-05-28,745337,Single,single,False,592206,675921,Nick Castellanos,Spencer Howard,0,372b01c4-c354-478f-b16a-3365244a0e1b,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
23,2024-05-28,745337,Flyout,field_out,True,681082,675921,Bryson Stott,Spencer Howard,0,1055826e-8684-45ed-91a3-07460b128a90,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
24,2024-05-28,745337,Single,single,False,624641,675921,Edmundo Sosa,Spencer Howard,1,68c0fbba-eea3-4c0a-bdb7-1a473b08f6f5,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
25,2024-05-28,745337,Strikeout,strikeout,True,669016,675921,Brandon Marsh,Spencer Howard,0,5243da9f-b12b-4a15-a5c7-8c94aacdf2c8,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
26,2024-05-28,745337,Strikeout,strikeout,True,573262,554430,Mike Yastrzemski,Zack Wheeler,0,dfe06328-ce33-4d59-90cf-290a9d3964e7,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,128.0,107.0,114.0,0.416,0.116,0.099,,0.69,1.61,-0.34,,95.1,,84.4,81.5,0.219,0.391,0.294,,,,0.14,0.2,0.327,114.0,99.0,107.0,109.0,103.0,108.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.104,0.078,-0.15,0.85,2.48,90.9,86.1,94.4,0.173,0.24,0.149,0.179,0.333,0.357,0.244,0.439,0.184,0.171,0.257,0.385,,,,,,
27,2024-05-28,745337,Single,single,False,642731,554430,Thairo Estrada,Zack Wheeler,0,b0d8c31a-4862-438d-a023-3d5f8f0d1bfc,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,128.0,107.0,114.0,0.416,0.116,0.099,,0.69,1.61,-0.34,,95.1,,84.4,81.5,0.219,0.391,0.294,,,,0.14,0.2,0.327,114.0,99.0,107.0,109.0,103.0,108.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.104,0.078,-0.15,0.85,2.48,90.9,86.1,94.4,0.173,0.24,0.149,0.179,0.333,0.357,0.244,0.439,0.184,0.171,0.257,0.385,,,,,,
28,2024-05-28,745337,Single,single,False,656305,554430,Matt Chapman,Zack Wheeler,1,2ffbb1a4-a1fa-4735-9f36-87942d75a78d,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,128.0,107.0,114.0,0.416,0.116,0.099,,0.69,1.61,-0.34,,95.1,,84.4,81.5,0.219,0.391,0.294,,,,0.14,0.2,0.327,114.0,99.0,107.0,109.0,103.0,108.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.104,0.078,-0.15,0.85,2.48,90.9,86.1,94.4,0.173,0.24,0.149,0.179,0.333,0.357,0.244,0.439,0.184,0.171,0.257,0.385,,,,,,
29,2024-05-28,745337,Flyout,field_out,True,672275,554430,Patrick Bailey,Zack Wheeler,0,835648ab-4c6d-4306-9d36-2f328565fbc7,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,128.0,107.0,114.0,0.416,0.116,0.099,,0.69,1.61,-0.34,,95.1,,84.4,81.5,0.219,0.391,0.294,,,,0.14,0.2,0.327,114.0,99.0,107.0,109.0,103.0,108.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.104,0.078,-0.15,0.85,2.48,90.9,86.1,94.4,0.173,0.24,0.149,0.179,0.333,0.357,0.244,0.439,0.184,0.171,0.257,0.385,,,,,,
30,2024-05-28,745337,Groundout,field_out,True,624585,554430,Jorge Soler,Zack Wheeler,0,b7b2c3ad-e3d8-439b-9f50-52918fac2a6d,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,101.0,107.0,109.0,128.0,107.0,114.0,0.416,0.116,0.099,,0.69,1.61,-0.34,,95.1,,84.4,81.5,0.219,0.391,0.294,,,,0.14,0.2,0.327,114.0,99.0,107.0,109.0,103.0,108.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.104,0.078,-0.15,0.85,2.48,90.9,86.1,94.4,0.173,0.24,0.149,0.179,0.333,0.357,0.244,0.439,0.184,0.171,0.257,0.385,,,,,,
31,2024-05-28,745337,Pop Out,field_out,True,665019,675921,Kody Clemens,Spencer Howard,0,9097bc36-8b34-4f00-887b-4bf1b14988c4,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
32,2024-05-28,745337,Single,single,False,679032,675921,Johan Rojas,Spencer Howard,0,e314598d-b479-400e-bc4d-f08364a03aeb,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
33,2024-05-28,745337,Strikeout Double Play,strikeout_double_play,True,656941,675921,Kyle Schwarber,Spencer Howard,1,5b733038-518b-45d8-a139-5de257801eea,675921.0,spencerhoward,Howard,Right,Spencer Howard,- - -,6.33,4.96,27.0,103.0,87.0,95.0,0.781,8.33,4.67,13.33,1.0,0.85,0.34,0.351,0.149,0.383,0.466,103.0,86.0,83.0,75.0,106.0,96.0,102.0,105.0,101.0,0.513,0.263,0.063,0.161,-1.44,-2.33,-1.72,-1.96,93.9,80.2,85.4,75.7,0.349,0.508,0.201,0.222,0.389,0.323,0.394,0.606,0.338,76.0,106.0,97.0,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,,,
