,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vCH,vSL,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-07-14,747009,Strikeout,strikeout,True,700250,665152,Ben Rice,Dean Kremer,0,735f3774-6210-49d1-8889-544125c0f257,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-14,747009,Bunt Groundout,field_out,True,665742,665152,Juan Soto,Dean Kremer,0,d2d44ab6-8e6a-4fb4-a43d-63397c5730b3,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-14,747009,Hit By Pitch,hit_by_pitch,False,592450,665152,Aaron Judge,Dean Kremer,0,34be32ab-c500-4ca6-8053-31d2625d799f,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-14,747009,Flyout,field_out,True,657077,665152,Alex Verdugo,Dean Kremer,0,a4880b7b-ab9f-405b-9726-ee14fad8374a,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-14,747009,Strikeout,strikeout,True,683002,607074,Gunnar Henderson,Carlos Rodón,0,bb05c914-0943-40b1-90db-860c58874696,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,103.0,80.0,88.0,116.0,99.0,103.0,,,,100.0,83.0,83.0,,,,,0.496,0.056,,0.07,0.17,-3.1,,,-1.37,95.5,91.8,,,81.0,0.353,0.647,0.255,0.261,0.531,0.202,,,,,,,0.333,0.4,0.35,127.0,89.0,100.0,143.0,103.0,112.0,0.265,0.114,-1.56,1.54,85.3,86.8,0.237,0.43,0.388,0.171,0.195,0.49,,,,,,
5,2024-07-14,747009,Pop Out,field_out,True,668939,607074,Adley Rutschman,Carlos Rodón,0,56b2d591-b3eb-4d81-882a-23fce18c6646,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,103.0,80.0,88.0,116.0,99.0,103.0,,,,100.0,83.0,83.0,,,,,0.496,0.056,,0.07,0.17,-3.1,,,-1.37,95.5,91.8,,,81.0,0.353,0.647,0.255,0.261,0.531,0.202,,,,,,,0.333,0.4,0.35,127.0,89.0,100.0,143.0,103.0,112.0,0.265,0.114,-1.56,1.54,85.3,86.8,0.237,0.43,0.388,0.171,0.195,0.49,,,,,,
6,2024-07-14,747009,Strikeout,strikeout,True,663624,607074,Ryan Mountcastle,Carlos Rodón,0,0a662405-1f9c-4012-b81d-1441515000d0,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,103.0,80.0,88.0,116.0,99.0,103.0,,,,100.0,83.0,83.0,,,,,0.496,0.056,,0.07,0.17,-3.1,,,-1.37,95.5,91.8,,,81.0,0.353,0.647,0.255,0.261,0.531,0.202,,,,,,,0.333,0.4,0.35,127.0,89.0,100.0,143.0,103.0,112.0,0.265,0.114,-1.56,1.54,85.3,86.8,0.237,0.43,0.388,0.171,0.195,0.49,,,,,,
7,2024-07-14,747009,Groundout,field_out,True,650402,665152,Gleyber Torres,Dean Kremer,0,f8368867-5fb4-4bcd-9e53-16628247343a,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-07-14,747009,Flyout,field_out,True,669224,665152,Austin Wells,Dean Kremer,0,21c1b80b-40c1-4758-9e51-6a48e289ae56,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-14,747009,Double,double,False,683011,665152,Anthony Volpe,Dean Kremer,0,f3069880-82bc-44e4-9274-bd36b2a9e7fe,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
