,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vCH,vSI,vSL,vKC,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,CU%,wFA/C,wFS/C,wCU/C,vFA,vFS,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff
10,2024-09-29,745686,Strikeout,strikeout,True,669707,657376,Jared Triolo,Clarke Schmidt,0,37c9b4b7-14da-469c-b83c-2642f39654e9,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-29,745686,Walk,walk,False,694377,657376,Nick Yorke,Clarke Schmidt,1,1231cad3-6db4-4210-9bb9-a8c0034e2813,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-29,745686,Pop Out,field_out,True,695257,657376,Billy Cook,Clarke Schmidt,0,f9406a77-123a-43c2-bf1f-c51e8db4f84f,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-29,745686,Flyout,field_out,True,678894,657376,Liover Peguero,Clarke Schmidt,0,8bc4d269-52a4-4f2c-962f-06b071ab22cc,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-29,745686,Groundout,field_out,True,657077,663559,Alex Verdugo,Bailey Falter,0,fccb0020-58f8-447c-b478-38c640eba2e8,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.9,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,99.0,101.0,99.0,91.0,96.0,96.0,,,,,,,0.142,,0.216,,,,1.23,0.27,,,,,92.0,86.1,,,,,0.253,0.432,0.161,,,,0.305,0.61,0.207,,,,100.0,99.0,98.0,85.0,100.0,97.0,43.0,95.0,70.0,0.484,0.006,0.152,0.38,-7.04,-1.24,91.8,86.9,77.7,0.257,0.415,0.165,0.245,0.304,0.287,0.333,1.333,0.125
15,2024-09-29,745686,Walk,walk,False,683011,663559,Anthony Volpe,Bailey Falter,0,8e532936-4501-4f6b-8a35-54e1f7324f15,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.9,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,99.0,101.0,99.0,91.0,96.0,96.0,,,,,,,0.142,,0.216,,,,1.23,0.27,,,,,92.0,86.1,,,,,0.253,0.432,0.161,,,,0.305,0.61,0.207,,,,100.0,99.0,98.0,85.0,100.0,97.0,43.0,95.0,70.0,0.484,0.006,0.152,0.38,-7.04,-1.24,91.8,86.9,77.7,0.257,0.415,0.165,0.245,0.304,0.287,0.333,1.333,0.125
16,2024-09-29,745686,Groundout,field_out,True,700250,663559,Ben Rice,Bailey Falter,1,df162d39-ff73-4ccd-bb85-154d6fc3aeea,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.9,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,99.0,101.0,99.0,91.0,96.0,96.0,,,,,,,0.142,,0.216,,,,1.23,0.27,,,,,92.0,86.1,,,,,0.253,0.432,0.161,,,,0.305,0.61,0.207,,,,100.0,99.0,98.0,85.0,100.0,97.0,43.0,95.0,70.0,0.484,0.006,0.152,0.38,-7.04,-1.24,91.8,86.9,77.7,0.257,0.415,0.165,0.245,0.304,0.287,0.333,1.333,0.125
17,2024-09-29,745686,Hit By Pitch,hit_by_pitch,False,693304,657376,Nick Gonzales,Clarke Schmidt,0,402ca390-ce35-4526-9bff-a6593fe786e7,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-29,745686,Strikeout,strikeout,True,668804,657376,Bryan Reynolds,Clarke Schmidt,0,1fc38b07-1f74-4113-b771-d867459e0eb4,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-29,745686,Walk,walk,False,665833,657376,Oneil Cruz,Clarke Schmidt,1,77a595df-e738-4005-908f-ccd9f4c4576e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-29,745686,Single,single,False,663698,657376,Joey Bart,Clarke Schmidt,1,48e9e794-28a2-49b9-ba62-0f30ccc4ab9c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-29,745686,Double,double,False,641943,657376,Joshua Palacios,Clarke Schmidt,1,e79a354a-3f43-4df4-84ae-1cb7b7a0642e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-29,745686,Sac Fly,sac_fly,True,669707,657376,Jared Triolo,Clarke Schmidt,1,4faf1d36-fa0f-473e-b8eb-19f6afc2527e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-29,745686,Strikeout,strikeout,True,694377,657376,Nick Yorke,Clarke Schmidt,0,1ef27a0b-f5d0-43b5-b007-db9060d18e7f,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-29,745686,Walk,walk,False,624431,663559,Jose Trevino,Bailey Falter,0,e5dcc7f2-ba4b-4f05-9413-bf698af94a7c,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.9,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,99.0,101.0,99.0,91.0,96.0,96.0,,,,,,,0.142,,0.216,,,,1.23,0.27,,,,,92.0,86.1,,,,,0.253,0.432,0.161,,,,0.305,0.61,0.207,,,,100.0,99.0,98.0,85.0,100.0,97.0,43.0,95.0,70.0,0.484,0.006,0.152,0.38,-7.04,-1.24,91.8,86.9,77.7,0.257,0.415,0.165,0.245,0.304,0.287,0.333,1.333,0.125
25,2024-09-29,745686,Double,double,False,650402,663559,Gleyber Torres,Bailey Falter,1,db331f27-896b-47e9-a4b4-607f700e2a9a,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.9,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,99.0,101.0,99.0,91.0,96.0,96.0,,,,,,,0.142,,0.216,,,,1.23,0.27,,,,,92.0,86.1,,,,,0.253,0.432,0.161,,,,0.305,0.61,0.207,,,,100.0,99.0,98.0,85.0,100.0,97.0,43.0,95.0,70.0,0.484,0.006,0.152,0.38,-7.04,-1.24,91.8,86.9,77.7,0.257,0.415,0.165,0.245,0.304,0.287,0.333,1.333,0.125
26,2024-09-29,745686,Single,single,False,663757,663559,Trent Grisham,Bailey Falter,1,98ebfe9a-ec18-4f66-84ca-993f36341c41,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.9,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,99.0,101.0,99.0,91.0,96.0,96.0,,,,,,,0.142,,0.216,,,,1.23,0.27,,,,,92.0,86.1,,,,,0.253,0.432,0.161,,,,0.305,0.61,0.207,,,,100.0,99.0,98.0,85.0,100.0,97.0,43.0,95.0,70.0,0.484,0.006,0.152,0.38,-7.04,-1.24,91.8,86.9,77.7,0.257,0.415,0.165,0.245,0.304,0.287,0.333,1.333,0.125
27,2024-09-29,745686,Grounded Into DP,grounded_into_double_play,True,519317,663559,Giancarlo Stanton,Bailey Falter,1,0ff89f9d-3305-42a8-9b75-f3a0aa903b9f,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.9,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,99.0,101.0,99.0,91.0,96.0,96.0,,,,,,,0.142,,0.216,,,,1.23,0.27,,,,,92.0,86.1,,,,,0.253,0.432,0.161,,,,0.305,0.61,0.207,,,,100.0,99.0,98.0,85.0,100.0,97.0,43.0,95.0,70.0,0.484,0.006,0.152,0.38,-7.04,-1.24,91.8,86.9,77.7,0.257,0.415,0.165,0.245,0.304,0.287,0.333,1.333,0.125
28,2024-09-29,745686,Field Error,field_error,False,691176,663559,Jasson Domínguez,Bailey Falter,0,ba2f409b-dc2f-43a5-bc42-ccaecb117fb1,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.9,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,99.0,101.0,99.0,91.0,96.0,96.0,,,,,,,0.142,,0.216,,,,1.23,0.27,,,,,92.0,86.1,,,,,0.253,0.432,0.161,,,,0.305,0.61,0.207,,,,100.0,99.0,98.0,85.0,100.0,97.0,43.0,95.0,70.0,0.484,0.006,0.152,0.38,-7.04,-1.24,91.8,86.9,77.7,0.257,0.415,0.165,0.245,0.304,0.287,0.333,1.333,0.125
29,2024-09-29,745686,Forceout,force_out,True,542932,663559,Jon Berti,Bailey Falter,1,5a149f65-222d-4381-9331-c61fdddb859a,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.43,4.9,142.1,99.0,90.0,97.0,0.824,6.13,2.85,8.73,1.07,0.86,0.292,0.369,0.144,0.324,0.477,,,,99.0,101.0,99.0,91.0,96.0,96.0,,,,,,,0.142,,0.216,,,,1.23,0.27,,,,,92.0,86.1,,,,,0.253,0.432,0.161,,,,0.305,0.61,0.207,,,,100.0,99.0,98.0,85.0,100.0,97.0,43.0,95.0,70.0,0.484,0.006,0.152,0.38,-7.04,-1.24,91.8,86.9,77.7,0.257,0.415,0.165,0.245,0.304,0.287,0.333,1.333,0.125
30,2024-09-29,745686,Pop Out,field_out,True,695257,657376,Billy Cook,Clarke Schmidt,0,7dc45e4c-7634-41ae-b2cf-eb37c8acf5af,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-29,745686,Single,single,False,678894,657376,Liover Peguero,Clarke Schmidt,0,9a576d11-4656-4c12-a3ff-c30dc076ccd7,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.75,85.1,98.0,116.0,100.0,0.719,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.213,0.267,0.404,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.21,0.323,0.297,0.143,0.19,0.33,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
