,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-20,745770,Strikeout,strikeout,True,656941,656849,Kyle Schwarber,David Peterson,0,eb5f3884-5316-4da6-9fbd-f84697133bfd,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.08,4.82,114.0,98.0,94.0,96.0,0.772,7.34,3.39,8.61,0.63,1.71,0.245,0.362,0.131,0.312,0.416,97.0,89.0,92.0,83.0,103.0,100.0,69.0,103.0,94.0,104.0,97.0,94.0,116.0,98.0,104.0,0.313,0.258,0.19,0.074,0.166,0.22,1.46,-2.11,0.1,0.12,93.2,84.7,91.9,85.1,79.0,0.264,0.375,0.15,0.238,0.287,0.291,0.3,0.467,0.345,0.203,0.319,0.259,0.214,0.357,0.25,,,,,,,,,,,,,,,,,,,,,
1,2024-09-20,745770,Flyout,field_out,True,607208,656849,Trea Turner,David Peterson,0,e2c54c9c-f505-4f14-96d6-5765c9a7a5e8,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.08,4.82,114.0,98.0,94.0,96.0,0.772,7.34,3.39,8.61,0.63,1.71,0.245,0.362,0.131,0.312,0.416,97.0,89.0,92.0,83.0,103.0,100.0,69.0,103.0,94.0,104.0,97.0,94.0,116.0,98.0,104.0,0.313,0.258,0.19,0.074,0.166,0.22,1.46,-2.11,0.1,0.12,93.2,84.7,91.9,85.1,79.0,0.264,0.375,0.15,0.238,0.287,0.291,0.3,0.467,0.345,0.203,0.319,0.259,0.214,0.357,0.25,,,,,,,,,,,,,,,,,,,,,
2,2024-09-20,745770,Strikeout,strikeout,True,547180,656849,Bryce Harper,David Peterson,0,a99ba518-b161-474e-98ad-e2d214fa60af,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.08,4.82,114.0,98.0,94.0,96.0,0.772,7.34,3.39,8.61,0.63,1.71,0.245,0.362,0.131,0.312,0.416,97.0,89.0,92.0,83.0,103.0,100.0,69.0,103.0,94.0,104.0,97.0,94.0,116.0,98.0,104.0,0.313,0.258,0.19,0.074,0.166,0.22,1.46,-2.11,0.1,0.12,93.2,84.7,91.9,85.1,79.0,0.264,0.375,0.15,0.238,0.287,0.291,0.3,0.467,0.345,0.203,0.319,0.259,0.214,0.357,0.25,,,,,,,,,,,,,,,,,,,,,
3,2024-09-20,745770,Home Run,home_run,False,578428,650911,Jose Iglesias,Cristopher Sánchez,0,a364c330-2787-4401-bf0a-da47e7e26a83,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.25,3.52,177.0,103.0,97.0,106.0,0.778,7.58,2.19,9.0,0.51,2.73,0.213,0.413,0.178,0.287,0.424,97.0,106.0,116.0,,,,,,,95.0,101.0,98.0,101.0,102.0,103.0,0.472,,0.168,,0.359,,-0.43,0.67,,1.47,,85.1,94.5,84.4,,0.344,0.475,0.128,,,,0.218,0.373,0.312,0.181,0.225,0.351,,,,86.0,52.0,74.0,0.001,2.59,86.5,,,,,,,,,,,,,,,
4,2024-09-20,745770,Single,single,False,516782,650911,Starling Marte,Cristopher Sánchez,0,88397c47-c2a9-4d3a-9505-57d595d0e49f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.25,3.52,177.0,103.0,97.0,106.0,0.778,7.58,2.19,9.0,0.51,2.73,0.213,0.413,0.178,0.287,0.424,97.0,106.0,116.0,,,,,,,95.0,101.0,98.0,101.0,102.0,103.0,0.472,,0.168,,0.359,,-0.43,0.67,,1.47,,85.1,94.5,84.4,,0.344,0.475,0.128,,,,0.218,0.373,0.312,0.181,0.225,0.351,,,,86.0,52.0,74.0,0.001,2.59,86.5,,,,,,,,,,,,,,,
5,2024-09-20,745770,Walk,walk,False,668901,650911,Mark Vientos,Cristopher Sánchez,1,fb59dd82-4cdc-4015-b36c-94938e242aff,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.25,3.52,177.0,103.0,97.0,106.0,0.778,7.58,2.19,9.0,0.51,2.73,0.213,0.413,0.178,0.287,0.424,97.0,106.0,116.0,,,,,,,95.0,101.0,98.0,101.0,102.0,103.0,0.472,,0.168,,0.359,,-0.43,0.67,,1.47,,85.1,94.5,84.4,,0.344,0.475,0.128,,,,0.218,0.373,0.312,0.181,0.225,0.351,,,,86.0,52.0,74.0,0.001,2.59,86.5,,,,,,,,,,,,,,,
6,2024-09-20,745770,Strikeout,strikeout,True,624413,650911,Pete Alonso,Cristopher Sánchez,1,9066db94-ba73-4c0c-a028-45ff863758dd,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.25,3.52,177.0,103.0,97.0,106.0,0.778,7.58,2.19,9.0,0.51,2.73,0.213,0.413,0.178,0.287,0.424,97.0,106.0,116.0,,,,,,,95.0,101.0,98.0,101.0,102.0,103.0,0.472,,0.168,,0.359,,-0.43,0.67,,1.47,,85.1,94.5,84.4,,0.344,0.475,0.128,,,,0.218,0.373,0.312,0.181,0.225,0.351,,,,86.0,52.0,74.0,0.001,2.59,86.5,,,,,,,,,,,,,,,
7,2024-09-20,745770,Groundout,field_out,True,607043,650911,Brandon Nimmo,Cristopher Sánchez,1,156f6346-2411-49cd-a87f-fd64a0b2474f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.25,3.52,177.0,103.0,97.0,106.0,0.778,7.58,2.19,9.0,0.51,2.73,0.213,0.413,0.178,0.287,0.424,97.0,106.0,116.0,,,,,,,95.0,101.0,98.0,101.0,102.0,103.0,0.472,,0.168,,0.359,,-0.43,0.67,,1.47,,85.1,94.5,84.4,,0.344,0.475,0.128,,,,0.218,0.373,0.312,0.181,0.225,0.351,,,,86.0,52.0,74.0,0.001,2.59,86.5,,,,,,,,,,,,,,,
8,2024-09-20,745770,Groundout,field_out,True,502110,650911,J.D. Martinez,Cristopher Sánchez,0,1c9ef8f3-a6f5-493b-9701-12f6d001aa30,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.25,3.52,177.0,103.0,97.0,106.0,0.778,7.58,2.19,9.0,0.51,2.73,0.213,0.413,0.178,0.287,0.424,97.0,106.0,116.0,,,,,,,95.0,101.0,98.0,101.0,102.0,103.0,0.472,,0.168,,0.359,,-0.43,0.67,,1.47,,85.1,94.5,84.4,,0.344,0.475,0.128,,,,0.218,0.373,0.312,0.181,0.225,0.351,,,,86.0,52.0,74.0,0.001,2.59,86.5,,,,,,,,,,,,,,,
9,2024-09-20,745770,Single,single,False,664761,656849,Alec Bohm,David Peterson,0,27537fda-fc46-458b-acdc-b3faee269539,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.08,4.82,114.0,98.0,94.0,96.0,0.772,7.34,3.39,8.61,0.63,1.71,0.245,0.362,0.131,0.312,0.416,97.0,89.0,92.0,83.0,103.0,100.0,69.0,103.0,94.0,104.0,97.0,94.0,116.0,98.0,104.0,0.313,0.258,0.19,0.074,0.166,0.22,1.46,-2.11,0.1,0.12,93.2,84.7,91.9,85.1,79.0,0.264,0.375,0.15,0.238,0.287,0.291,0.3,0.467,0.345,0.203,0.319,0.259,0.214,0.357,0.25,,,,,,,,,,,,,,,,,,,,,
