,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-22,745767,Strikeout,strikeout,True,656941,656731,Kyle Schwarber,Tylor Megill,0,3b5b8911-733e-4dd2-897d-e6d1867d4fc5,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,3.98,4.06,72.1,97.0,108.0,100.0,0.739,10.33,3.73,7.71,0.75,0.97,0.275,0.368,0.192,0.321,0.417,130.0,94.0,112.0,91.0,78.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.081,0.485,0.133,0.079,0.127,0.08,0.016,0.19,-0.67,-1.23,4.34,-0.38,-0.07,-4.37,95.7,90.2,84.7,87.2,94.4,85.0,77.9,0.231,0.359,0.288,0.341,0.537,0.244,0.22,0.22,0.26,0.143,0.393,0.438,0.115,0.115,0.204,0.154,0.308,0.342,0.5,0.5,0.111,0.25,1.0,0.2
1,2024-09-22,745767,Single,single,False,607208,656731,Trea Turner,Tylor Megill,0,a8238561-b163-4ef6-b6ad-db8ca60d47d9,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,3.98,4.06,72.1,97.0,108.0,100.0,0.739,10.33,3.73,7.71,0.75,0.97,0.275,0.368,0.192,0.321,0.417,130.0,94.0,112.0,91.0,78.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.081,0.485,0.133,0.079,0.127,0.08,0.016,0.19,-0.67,-1.23,4.34,-0.38,-0.07,-4.37,95.7,90.2,84.7,87.2,94.4,85.0,77.9,0.231,0.359,0.288,0.341,0.537,0.244,0.22,0.22,0.26,0.143,0.393,0.438,0.115,0.115,0.204,0.154,0.308,0.342,0.5,0.5,0.111,0.25,1.0,0.2
2,2024-09-22,745767,Strikeout,strikeout,True,547180,656731,Bryce Harper,Tylor Megill,1,25ce14e2-61ef-4380-93a6-21bcb70cdd2d,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,3.98,4.06,72.1,97.0,108.0,100.0,0.739,10.33,3.73,7.71,0.75,0.97,0.275,0.368,0.192,0.321,0.417,130.0,94.0,112.0,91.0,78.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.081,0.485,0.133,0.079,0.127,0.08,0.016,0.19,-0.67,-1.23,4.34,-0.38,-0.07,-4.37,95.7,90.2,84.7,87.2,94.4,85.0,77.9,0.231,0.359,0.288,0.341,0.537,0.244,0.22,0.22,0.26,0.143,0.393,0.438,0.115,0.115,0.204,0.154,0.308,0.342,0.5,0.5,0.111,0.25,1.0,0.2
3,2024-09-22,745767,Single,single,False,664761,656731,Alec Bohm,Tylor Megill,1,58e93163-e670-4e02-99d1-3393435416ae,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,3.98,4.06,72.1,97.0,108.0,100.0,0.739,10.33,3.73,7.71,0.75,0.97,0.275,0.368,0.192,0.321,0.417,130.0,94.0,112.0,91.0,78.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.081,0.485,0.133,0.079,0.127,0.08,0.016,0.19,-0.67,-1.23,4.34,-0.38,-0.07,-4.37,95.7,90.2,84.7,87.2,94.4,85.0,77.9,0.231,0.359,0.288,0.341,0.537,0.244,0.22,0.22,0.26,0.143,0.393,0.438,0.115,0.115,0.204,0.154,0.308,0.342,0.5,0.5,0.111,0.25,1.0,0.2
4,2024-09-22,745767,Single,single,False,592206,656731,Nick Castellanos,Tylor Megill,1,dd464061-fab0-4ec9-8802-cf2c0242b0fd,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,3.98,4.06,72.1,97.0,108.0,100.0,0.739,10.33,3.73,7.71,0.75,0.97,0.275,0.368,0.192,0.321,0.417,130.0,94.0,112.0,91.0,78.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.081,0.485,0.133,0.079,0.127,0.08,0.016,0.19,-0.67,-1.23,4.34,-0.38,-0.07,-4.37,95.7,90.2,84.7,87.2,94.4,85.0,77.9,0.231,0.359,0.288,0.341,0.537,0.244,0.22,0.22,0.26,0.143,0.393,0.438,0.115,0.115,0.204,0.154,0.308,0.342,0.5,0.5,0.111,0.25,1.0,0.2
5,2024-09-22,745767,Walk,walk,False,681082,656731,Bryson Stott,Tylor Megill,1,12f1c926-b5e9-4bc1-9fe3-c6afa0b64f5c,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,3.98,4.06,72.1,97.0,108.0,100.0,0.739,10.33,3.73,7.71,0.75,0.97,0.275,0.368,0.192,0.321,0.417,130.0,94.0,112.0,91.0,78.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.081,0.485,0.133,0.079,0.127,0.08,0.016,0.19,-0.67,-1.23,4.34,-0.38,-0.07,-4.37,95.7,90.2,84.7,87.2,94.4,85.0,77.9,0.231,0.359,0.288,0.341,0.537,0.244,0.22,0.22,0.26,0.143,0.393,0.438,0.115,0.115,0.204,0.154,0.308,0.342,0.5,0.5,0.111,0.25,1.0,0.2
6,2024-09-22,745767,Lineout,field_out,True,592663,656731,J.T. Realmuto,Tylor Megill,0,f21b1966-224e-41a4-bd13-d25353b20df3,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,3.98,4.06,72.1,97.0,108.0,100.0,0.739,10.33,3.73,7.71,0.75,0.97,0.275,0.368,0.192,0.321,0.417,130.0,94.0,112.0,91.0,78.0,82.0,112.0,99.0,101.0,108.0,104.0,110.0,103.0,103.0,106.0,101.0,96.0,93.0,105.0,93.0,107.0,0.081,0.485,0.133,0.079,0.127,0.08,0.016,0.19,-0.67,-1.23,4.34,-0.38,-0.07,-4.37,95.7,90.2,84.7,87.2,94.4,85.0,77.9,0.231,0.359,0.288,0.341,0.537,0.244,0.22,0.22,0.26,0.143,0.393,0.438,0.115,0.115,0.204,0.154,0.308,0.342,0.5,0.5,0.111,0.25,1.0,0.2
7,2024-09-22,745767,Single,single,False,578428,554430,Jose Iglesias,Zack Wheeler,0,b53aee16-8f1e-4438-8d3d-b9aebf704cdb,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,,,,111.0,102.0,108.0,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.101,,0.83,0.16,0.97,3.14,0.93,-0.86,,95.3,91.1,86.1,,94.6,84.9,81.8,0.215,0.409,0.294,0.238,0.381,0.18,,,,0.149,0.213,0.423,0.179,0.234,0.14,0.211,0.408,0.377,,,,0.149,0.277,0.328
8,2024-09-22,745767,Flyout,field_out,True,607043,554430,Brandon Nimmo,Zack Wheeler,0,6970746d-9128-4ae8-bc0d-1dca5a5c1ffb,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,,,,111.0,102.0,108.0,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.101,,0.83,0.16,0.97,3.14,0.93,-0.86,,95.3,91.1,86.1,,94.6,84.9,81.8,0.215,0.409,0.294,0.238,0.381,0.18,,,,0.149,0.213,0.423,0.179,0.234,0.14,0.211,0.408,0.377,,,,0.149,0.277,0.328
9,2024-09-22,745767,Strikeout,strikeout,True,624413,554430,Pete Alonso,Zack Wheeler,0,edd7dddc-312d-4dfd-8f77-d5aff94b7fd7,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.56,2.84,193.2,104.0,106.0,108.0,0.75,9.9,2.32,6.32,0.88,1.09,0.245,0.347,0.213,0.29,0.42,,,,111.0,102.0,108.0,101.0,106.0,109.0,112.0,103.0,108.0,128.0,106.0,115.0,93.0,98.0,95.0,94.0,108.0,108.0,0.192,0.414,0.097,0.071,0.125,0.101,,0.83,0.16,0.97,3.14,0.93,-0.86,,95.3,91.1,86.1,,94.6,84.9,81.8,0.215,0.409,0.294,0.238,0.381,0.18,,,,0.149,0.213,0.423,0.179,0.234,0.14,0.211,0.408,0.377,,,,0.149,0.277,0.328
