,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,wFA/C,wSI/C,wSL/C,wCU/C,vFA,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
10,2024-05-16,746150,Lineout,field_out,True,600869,607192,Jeimer Candelario,Tyler Glasnow,0,be12906d-f54e-4c29-8ca9-b9a30a72bc79,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-16,746150,Flyout,field_out,True,669289,607192,Santiago Espinal,Tyler Glasnow,0,59ab85b8-0066-4516-b5a1-a87d4e1e48d4,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-16,746150,Single,single,False,668843,607192,Conner Capel,Tyler Glasnow,0,788946ce-c8c2-4f99-87ea-4ab32d19cc24,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-16,746150,Strikeout,strikeout,True,666181,607192,Will Benson,Tyler Glasnow,1,b8a15767-3674-4c21-93d8-ab084d3a16c2,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-16,746150,Flyout,field_out,True,571771,641941,Enrique Hernández,Emilio Pagán,0,ed7ddc93-eca3-4fbc-b271-d5c0db616511,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,CIN,4.43,3.72,20.1,105.0,108.0,105.0,0.723,11.51,3.1,9.3,1.77,0.68,0.296,0.444,0.185,0.463,0.403,,,,116.0,101.0,105.0,,,,,,,,0.566,,,0.51,,,,94.3,,,,0.224,0.388,0.275,,,,,,,,,,,,,,,,,,,90.0,114.0,110.0,107.0,109.0,99.0,0.281,0.153,-3.2,0.86,86.2,84.1,0.429,0.762,0.326,0.111,0.222,0.5
15,2024-05-16,746150,Strikeout,strikeout,True,666158,641941,Gavin Lux,Emilio Pagán,0,1fabf623-2596-4bbd-93cf-4784579a2c72,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,CIN,4.43,3.72,20.1,105.0,108.0,105.0,0.723,11.51,3.1,9.3,1.77,0.68,0.296,0.444,0.185,0.463,0.403,,,,116.0,101.0,105.0,,,,,,,,0.566,,,0.51,,,,94.3,,,,0.224,0.388,0.275,,,,,,,,,,,,,,,,,,,90.0,114.0,110.0,107.0,109.0,99.0,0.281,0.153,-3.2,0.86,86.2,84.1,0.429,0.762,0.326,0.111,0.222,0.5
16,2024-05-16,746150,Single,single,False,621035,641941,Chris Taylor,Emilio Pagán,0,95451ca4-379e-4d22-8d55-e0f2ac4d8e62,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,CIN,4.43,3.72,20.1,105.0,108.0,105.0,0.723,11.51,3.1,9.3,1.77,0.68,0.296,0.444,0.185,0.463,0.403,,,,116.0,101.0,105.0,,,,,,,,0.566,,,0.51,,,,94.3,,,,0.224,0.388,0.275,,,,,,,,,,,,,,,,,,,90.0,114.0,110.0,107.0,109.0,99.0,0.281,0.153,-3.2,0.86,86.2,84.1,0.429,0.762,0.326,0.111,0.222,0.5
17,2024-05-16,746150,Strikeout,strikeout,True,681546,458677,James Outman,Justin Wilson,0,e6f9be3b-e3e1-4c7f-9346-b470dfac0912,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.38,2.44,24.2,102.0,104.0,102.0,0.769,10.95,2.19,10.22,1.09,0.97,0.423,0.31,0.211,0.31,0.455,,,,102.0,101.0,102.0,,,,130.0,100.0,101.0,,0.499,0.229,,-1.47,,-0.34,,95.3,,88.2,,0.304,0.478,0.32,0.231,0.269,0.348,,,,,,,,,,,,,,,,90.0,107.0,106.0,42.0,61.0,88.0,0.254,0.018,2.12,2.17,92.1,86.4,0.296,0.444,0.149,,,
18,2024-05-16,746150,Double,double,False,682829,607192,Elly De La Cruz,Tyler Glasnow,0,9d5cd2f3-4d69-49b0-baf0-9866ca3a7c64,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-16,746150,Strikeout,strikeout,True,645801,607192,Mike Ford,Tyler Glasnow,1,2d765a35-61e1-43e1-b646-650e2d50e92c,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-16,746150,Strikeout,strikeout,True,668715,607192,Spencer Steer,Tyler Glasnow,0,96c3a53a-5263-40ef-b3fb-abc58304ebb6,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-16,746150,Single,single,False,663886,607192,Tyler Stephenson,Tyler Glasnow,1,38583db8-128a-42cf-99a0-03e538ba60af,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-16,746150,Strikeout,strikeout,True,641584,607192,Jake Fraley,Tyler Glasnow,0,cb8ef9a1-f74c-4a3f-8ee7-7a9717b8b7dc,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-16,746150,Groundout,field_out,True,605131,607259,Austin Barnes,Nick Martinez,0,ab8d52f9-74a9-4ba3-8470-756010692fde,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,109.0,102.0,103.0,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,0.152,0.219,0.083,0.131,0.96,1.08,0.29,-2.24,92.6,91.9,84.7,81.1,0.206,0.317,0.188,0.235,0.294,0.432,0.381,0.714,0.37,0.24,0.34,0.053,118.0,115.0,119.0,0.217,0.75,80.0,0.211,0.38,0.384,101.0,108.0,104.0,,,,0.199,,0.21,,88.5,,0.345,0.5,0.145,,,
24,2024-05-16,746150,Flyout,field_out,True,605141,607259,Mookie Betts,Nick Martinez,0,79f237b3-d971-4eae-993e-e4b7dedbd802,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,109.0,102.0,103.0,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,0.152,0.219,0.083,0.131,0.96,1.08,0.29,-2.24,92.6,91.9,84.7,81.1,0.206,0.317,0.188,0.235,0.294,0.432,0.381,0.714,0.37,0.24,0.34,0.053,118.0,115.0,119.0,0.217,0.75,80.0,0.211,0.38,0.384,101.0,108.0,104.0,,,,0.199,,0.21,,88.5,,0.345,0.5,0.145,,,
25,2024-05-16,746150,Pop Out,field_out,True,660271,607259,Shohei Ohtani,Nick Martinez,0,a463291b-19ed-4851-8065-f14cf6066712,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,109.0,102.0,103.0,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,0.152,0.219,0.083,0.131,0.96,1.08,0.29,-2.24,92.6,91.9,84.7,81.1,0.206,0.317,0.188,0.235,0.294,0.432,0.381,0.714,0.37,0.24,0.34,0.053,118.0,115.0,119.0,0.217,0.75,80.0,0.211,0.38,0.384,101.0,108.0,104.0,,,,0.199,,0.21,,88.5,,0.345,0.5,0.145,,,
26,2024-05-16,746150,Groundout,field_out,True,600869,607192,Jeimer Candelario,Tyler Glasnow,0,adb42d15-3460-4c2c-a887-c209effdc404,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-16,746150,Lineout,field_out,True,669289,607192,Santiago Espinal,Tyler Glasnow,0,f0f8b731-a9e5-4cf4-8bc3-aa0f401da24b,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-16,746150,Groundout,field_out,True,668843,607192,Conner Capel,Tyler Glasnow,0,fc39f87b-5dec-4ae9-bbf1-343cfdcd5ae6,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-16,746150,Groundout,field_out,True,518692,607259,Freddie Freeman,Nick Martinez,0,93403cb9-f86a-49cb-b43c-a3c85a3eba5e,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,109.0,102.0,103.0,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,0.152,0.219,0.083,0.131,0.96,1.08,0.29,-2.24,92.6,91.9,84.7,81.1,0.206,0.317,0.188,0.235,0.294,0.432,0.381,0.714,0.37,0.24,0.34,0.053,118.0,115.0,119.0,0.217,0.75,80.0,0.211,0.38,0.384,101.0,108.0,104.0,,,,0.199,,0.21,,88.5,,0.345,0.5,0.145,,,
30,2024-05-16,746150,Single,single,False,606192,607259,Teoscar Hernández,Nick Martinez,0,931be241-643b-4cac-9918-04b3197f9dee,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,109.0,102.0,103.0,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,0.152,0.219,0.083,0.131,0.96,1.08,0.29,-2.24,92.6,91.9,84.7,81.1,0.206,0.317,0.188,0.235,0.294,0.432,0.381,0.714,0.37,0.24,0.34,0.053,118.0,115.0,119.0,0.217,0.75,80.0,0.211,0.38,0.384,101.0,108.0,104.0,,,,0.199,,0.21,,88.5,,0.345,0.5,0.145,,,
31,2024-05-16,746150,Pop Out,field_out,True,571771,607259,Enrique Hernández,Nick Martinez,0,941bf839-5153-4416-9b58-bb240a6f68bf,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,109.0,102.0,103.0,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,0.152,0.219,0.083,0.131,0.96,1.08,0.29,-2.24,92.6,91.9,84.7,81.1,0.206,0.317,0.188,0.235,0.294,0.432,0.381,0.714,0.37,0.24,0.34,0.053,118.0,115.0,119.0,0.217,0.75,80.0,0.211,0.38,0.384,101.0,108.0,104.0,,,,0.199,,0.21,,88.5,,0.345,0.5,0.145,,,
32,2024-05-16,746150,Groundout,field_out,True,666158,607259,Gavin Lux,Nick Martinez,0,9ccff15c-5554-426b-a343-83eef75b17c7,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.88,3.17,72.0,109.0,101.0,107.0,0.785,7.0,1.13,9.0,0.75,0.9,0.289,0.399,0.228,0.215,0.426,109.0,102.0,103.0,90.0,109.0,107.0,84.0,106.0,97.0,101.0,109.0,111.0,0.152,0.219,0.083,0.131,0.96,1.08,0.29,-2.24,92.6,91.9,84.7,81.1,0.206,0.317,0.188,0.235,0.294,0.432,0.381,0.714,0.37,0.24,0.34,0.053,118.0,115.0,119.0,0.217,0.75,80.0,0.211,0.38,0.384,101.0,108.0,104.0,,,,0.199,,0.21,,88.5,,0.345,0.5,0.145,,,
33,2024-05-16,746150,Groundout,field_out,True,666181,607192,Will Benson,Tyler Glasnow,0,52f8ddad-758b-44f9-9a42-81093e2179d0,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-05-16,746150,Walk,walk,False,682829,607192,Elly De La Cruz,Tyler Glasnow,0,b47b165a-7452-45bd-9e40-88073e6f97c7,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-05-16,746150,Strikeout,strikeout,True,645801,607192,Mike Ford,Tyler Glasnow,1,5c25aa8d-0f33-4160-91a3-d16b653a5724,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
