,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-07-23,746281,Strikeout,strikeout,True,521692,656756,Salvador Perez,Jordan Montgomery,0,50dfb60e-c02c-4773-8df5-c02d4ec13b1d,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.11,5.16,70.2,98.0,94.0,95.0,0.769,5.99,3.06,11.46,1.02,1.2,0.168,0.443,0.131,0.361,0.392,98.0,97.0,90.0,109.0,101.0,105.0,69.0,99.0,90.0,90.0,96.0,92.0,99.0,90.0,85.0,0.333,0.163,0.02,0.289,0.195,-1.77,-1.61,4.11,-0.43,-1.22,91.9,82.8,91.7,83.4,79.0,0.333,0.431,0.175,0.362,0.552,0.132,0.0,0.0,0.7,0.267,0.427,0.314,0.294,0.588,0.371,,,,,,,,,,,,
11,2024-07-23,746281,Pop Out,field_out,True,592669,656756,Hunter Renfroe,Jordan Montgomery,1,17a0608d-c8f4-48b3-942a-de1ddaf1e8fa,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.11,5.16,70.2,98.0,94.0,95.0,0.769,5.99,3.06,11.46,1.02,1.2,0.168,0.443,0.131,0.361,0.392,98.0,97.0,90.0,109.0,101.0,105.0,69.0,99.0,90.0,90.0,96.0,92.0,99.0,90.0,85.0,0.333,0.163,0.02,0.289,0.195,-1.77,-1.61,4.11,-0.43,-1.22,91.9,82.8,91.7,83.4,79.0,0.333,0.431,0.175,0.362,0.552,0.132,0.0,0.0,0.7,0.267,0.427,0.314,0.294,0.588,0.371,,,,,,,,,,,,
12,2024-07-23,746281,Groundout,field_out,True,664983,679525,Jake McCarthy,Alec Marsh,0,4fed9901-a38b-479e-826f-a44411f032d1,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.75,4.96,96.2,100.0,100.0,100.0,0.799,8.38,2.89,8.29,1.3,0.84,0.25,0.396,0.168,0.357,0.434,91.0,96.0,97.0,99.0,105.0,103.0,92.0,100.0,96.0,99.0,99.0,95.0,120.0,99.0,107.0,0.137,0.378,0.225,0.154,0.106,1.02,-2.36,0.06,-1.42,0.08,94.2,86.4,93.5,86.5,82.9,0.186,0.322,0.224,0.339,0.597,0.103,0.111,0.111,0.364,0.281,0.491,0.268,0.225,0.325,0.165,,,,,,,,,,,,
13,2024-07-23,746281,Strikeout,strikeout,True,672695,679525,Geraldo Perdomo,Alec Marsh,0,cae877be-42d0-4a1f-a6f2-117f1d4ac5e4,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.75,4.96,96.2,100.0,100.0,100.0,0.799,8.38,2.89,8.29,1.3,0.84,0.25,0.396,0.168,0.357,0.434,91.0,96.0,97.0,99.0,105.0,103.0,92.0,100.0,96.0,99.0,99.0,95.0,120.0,99.0,107.0,0.137,0.378,0.225,0.154,0.106,1.02,-2.36,0.06,-1.42,0.08,94.2,86.4,93.5,86.5,82.9,0.186,0.322,0.224,0.339,0.597,0.103,0.111,0.111,0.364,0.281,0.491,0.268,0.225,0.325,0.165,,,,,,,,,,,,
14,2024-07-23,746281,Strikeout,strikeout,True,682998,679525,Corbin Carroll,Alec Marsh,0,2b8724c3-8b0c-41e8-9959-852ee3d1a0a7,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.75,4.96,96.2,100.0,100.0,100.0,0.799,8.38,2.89,8.29,1.3,0.84,0.25,0.396,0.168,0.357,0.434,91.0,96.0,97.0,99.0,105.0,103.0,92.0,100.0,96.0,99.0,99.0,95.0,120.0,99.0,107.0,0.137,0.378,0.225,0.154,0.106,1.02,-2.36,0.06,-1.42,0.08,94.2,86.4,93.5,86.5,82.9,0.186,0.322,0.224,0.339,0.597,0.103,0.111,0.111,0.364,0.281,0.491,0.268,0.225,0.325,0.165,,,,,,,,,,,,
15,2024-07-23,746281,Single,single,False,666023,656756,Freddy Fermin,Jordan Montgomery,0,51f32e35-8903-4761-8b3f-f779cca5bfbb,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.11,5.16,70.2,98.0,94.0,95.0,0.769,5.99,3.06,11.46,1.02,1.2,0.168,0.443,0.131,0.361,0.392,98.0,97.0,90.0,109.0,101.0,105.0,69.0,99.0,90.0,90.0,96.0,92.0,99.0,90.0,85.0,0.333,0.163,0.02,0.289,0.195,-1.77,-1.61,4.11,-0.43,-1.22,91.9,82.8,91.7,83.4,79.0,0.333,0.431,0.175,0.362,0.552,0.132,0.0,0.0,0.7,0.267,0.427,0.314,0.294,0.588,0.371,,,,,,,,,,,,
16,2024-07-23,746281,Flyout,field_out,True,672580,656756,Maikel Garcia,Jordan Montgomery,0,915b27f5-b880-49c4-9b25-96301bcdb99e,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.11,5.16,70.2,98.0,94.0,95.0,0.769,5.99,3.06,11.46,1.02,1.2,0.168,0.443,0.131,0.361,0.392,98.0,97.0,90.0,109.0,101.0,105.0,69.0,99.0,90.0,90.0,96.0,92.0,99.0,90.0,85.0,0.333,0.163,0.02,0.289,0.195,-1.77,-1.61,4.11,-0.43,-1.22,91.9,82.8,91.7,83.4,79.0,0.333,0.431,0.175,0.362,0.552,0.132,0.0,0.0,0.7,0.267,0.427,0.314,0.294,0.588,0.371,,,,,,,,,,,,
17,2024-07-23,746281,Flyout,field_out,True,679845,656756,Nick Loftin,Jordan Montgomery,0,df112944-cbcf-4a73-9f53-5ee2f25ced0b,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.11,5.16,70.2,98.0,94.0,95.0,0.769,5.99,3.06,11.46,1.02,1.2,0.168,0.443,0.131,0.361,0.392,98.0,97.0,90.0,109.0,101.0,105.0,69.0,99.0,90.0,90.0,96.0,92.0,99.0,90.0,85.0,0.333,0.163,0.02,0.289,0.195,-1.77,-1.61,4.11,-0.43,-1.22,91.9,82.8,91.7,83.4,79.0,0.333,0.431,0.175,0.362,0.552,0.132,0.0,0.0,0.7,0.267,0.427,0.314,0.294,0.588,0.371,,,,,,,,,,,,
18,2024-07-23,746281,Flyout,field_out,True,680118,656756,Dairon Blanco,Jordan Montgomery,0,e3f04727-10c5-4578-9312-c35850837370,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.11,5.16,70.2,98.0,94.0,95.0,0.769,5.99,3.06,11.46,1.02,1.2,0.168,0.443,0.131,0.361,0.392,98.0,97.0,90.0,109.0,101.0,105.0,69.0,99.0,90.0,90.0,96.0,92.0,99.0,90.0,85.0,0.333,0.163,0.02,0.289,0.195,-1.77,-1.61,4.11,-0.43,-1.22,91.9,82.8,91.7,83.4,79.0,0.333,0.431,0.175,0.362,0.552,0.132,0.0,0.0,0.7,0.267,0.427,0.314,0.294,0.588,0.371,,,,,,,,,,,,
19,2024-07-23,746281,Strikeout,strikeout,True,606466,679525,Ketel Marte,Alec Marsh,0,5850146f-0e9c-4e4e-b349-d4f81c183ab2,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.75,4.96,96.2,100.0,100.0,100.0,0.799,8.38,2.89,8.29,1.3,0.84,0.25,0.396,0.168,0.357,0.434,91.0,96.0,97.0,99.0,105.0,103.0,92.0,100.0,96.0,99.0,99.0,95.0,120.0,99.0,107.0,0.137,0.378,0.225,0.154,0.106,1.02,-2.36,0.06,-1.42,0.08,94.2,86.4,93.5,86.5,82.9,0.186,0.322,0.224,0.339,0.597,0.103,0.111,0.111,0.364,0.281,0.491,0.268,0.225,0.325,0.165,,,,,,,,,,,,
20,2024-07-23,746281,Strikeout,strikeout,True,592626,679525,Joc Pederson,Alec Marsh,0,c844098a-b32a-4325-a421-c0f21f8edbcf,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.75,4.96,96.2,100.0,100.0,100.0,0.799,8.38,2.89,8.29,1.3,0.84,0.25,0.396,0.168,0.357,0.434,91.0,96.0,97.0,99.0,105.0,103.0,92.0,100.0,96.0,99.0,99.0,95.0,120.0,99.0,107.0,0.137,0.378,0.225,0.154,0.106,1.02,-2.36,0.06,-1.42,0.08,94.2,86.4,93.5,86.5,82.9,0.186,0.322,0.224,0.339,0.597,0.103,0.111,0.111,0.364,0.281,0.491,0.268,0.225,0.325,0.165,,,,,,,,,,,,
21,2024-07-23,746281,Walk,walk,False,572233,679525,Christian Walker,Alec Marsh,0,3c02b05b-a9da-44e6-afa7-0a649fd15b7d,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.75,4.96,96.2,100.0,100.0,100.0,0.799,8.38,2.89,8.29,1.3,0.84,0.25,0.396,0.168,0.357,0.434,91.0,96.0,97.0,99.0,105.0,103.0,92.0,100.0,96.0,99.0,99.0,95.0,120.0,99.0,107.0,0.137,0.378,0.225,0.154,0.106,1.02,-2.36,0.06,-1.42,0.08,94.2,86.4,93.5,86.5,82.9,0.186,0.322,0.224,0.339,0.597,0.103,0.111,0.111,0.364,0.281,0.491,0.268,0.225,0.325,0.165,,,,,,,,,,,,
22,2024-07-23,746281,Flyout,field_out,True,666971,679525,Lourdes Gurriel Jr.,Alec Marsh,0,e1b988b0-0e9d-4ab4-858f-c34053f453f6,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.75,4.96,96.2,100.0,100.0,100.0,0.799,8.38,2.89,8.29,1.3,0.84,0.25,0.396,0.168,0.357,0.434,91.0,96.0,97.0,99.0,105.0,103.0,92.0,100.0,96.0,99.0,99.0,95.0,120.0,99.0,107.0,0.137,0.378,0.225,0.154,0.106,1.02,-2.36,0.06,-1.42,0.08,94.2,86.4,93.5,86.5,82.9,0.186,0.322,0.224,0.339,0.597,0.103,0.111,0.111,0.364,0.281,0.491,0.268,0.225,0.325,0.165,,,,,,,,,,,,
23,2024-07-23,746281,Flyout,field_out,True,641658,656756,Garrett Hampson,Jordan Montgomery,0,f49566fa-cbe3-4082-88d5-e9a47f6ad514,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.11,5.16,70.2,98.0,94.0,95.0,0.769,5.99,3.06,11.46,1.02,1.2,0.168,0.443,0.131,0.361,0.392,98.0,97.0,90.0,109.0,101.0,105.0,69.0,99.0,90.0,90.0,96.0,92.0,99.0,90.0,85.0,0.333,0.163,0.02,0.289,0.195,-1.77,-1.61,4.11,-0.43,-1.22,91.9,82.8,91.7,83.4,79.0,0.333,0.431,0.175,0.362,0.552,0.132,0.0,0.0,0.7,0.267,0.427,0.314,0.294,0.588,0.371,,,,,,,,,,,,
24,2024-07-23,746281,Flyout,field_out,True,677951,656756,Bobby Witt Jr.,Jordan Montgomery,0,5d4b7e8b-4fd9-465a-bc1c-b1ca2b871f9a,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.11,5.16,70.2,98.0,94.0,95.0,0.769,5.99,3.06,11.46,1.02,1.2,0.168,0.443,0.131,0.361,0.392,98.0,97.0,90.0,109.0,101.0,105.0,69.0,99.0,90.0,90.0,96.0,92.0,99.0,90.0,85.0,0.333,0.163,0.02,0.289,0.195,-1.77,-1.61,4.11,-0.43,-1.22,91.9,82.8,91.7,83.4,79.0,0.333,0.431,0.175,0.362,0.552,0.132,0.0,0.0,0.7,0.267,0.427,0.314,0.294,0.588,0.371,,,,,,,,,,,,
25,2024-07-23,746281,Groundout,field_out,True,686469,656756,Vinnie Pasquantino,Jordan Montgomery,0,94940caf-60fc-4f6b-8de3-f0cf5cf6ca71,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.11,5.16,70.2,98.0,94.0,95.0,0.769,5.99,3.06,11.46,1.02,1.2,0.168,0.443,0.131,0.361,0.392,98.0,97.0,90.0,109.0,101.0,105.0,69.0,99.0,90.0,90.0,96.0,92.0,99.0,90.0,85.0,0.333,0.163,0.02,0.289,0.195,-1.77,-1.61,4.11,-0.43,-1.22,91.9,82.8,91.7,83.4,79.0,0.333,0.431,0.175,0.362,0.552,0.132,0.0,0.0,0.7,0.267,0.427,0.314,0.294,0.588,0.371,,,,,,,,,,,,
26,2024-07-23,746281,Strikeout,strikeout,True,672515,679525,Gabriel Moreno,Alec Marsh,0,1935c9f6-1de7-4503-978c-66108d68a181,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.75,4.96,96.2,100.0,100.0,100.0,0.799,8.38,2.89,8.29,1.3,0.84,0.25,0.396,0.168,0.357,0.434,91.0,96.0,97.0,99.0,105.0,103.0,92.0,100.0,96.0,99.0,99.0,95.0,120.0,99.0,107.0,0.137,0.378,0.225,0.154,0.106,1.02,-2.36,0.06,-1.42,0.08,94.2,86.4,93.5,86.5,82.9,0.186,0.322,0.224,0.339,0.597,0.103,0.111,0.111,0.364,0.281,0.491,0.268,0.225,0.325,0.165,,,,,,,,,,,,
27,2024-07-23,746281,Groundout,field_out,True,553993,679525,Eugenio Suárez,Alec Marsh,0,40b8da61-f17e-4206-9a22-adfe3d89ea7e,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.75,4.96,96.2,100.0,100.0,100.0,0.799,8.38,2.89,8.29,1.3,0.84,0.25,0.396,0.168,0.357,0.434,91.0,96.0,97.0,99.0,105.0,103.0,92.0,100.0,96.0,99.0,99.0,95.0,120.0,99.0,107.0,0.137,0.378,0.225,0.154,0.106,1.02,-2.36,0.06,-1.42,0.08,94.2,86.4,93.5,86.5,82.9,0.186,0.322,0.224,0.339,0.597,0.103,0.111,0.111,0.364,0.281,0.491,0.268,0.225,0.325,0.165,,,,,,,,,,,,
28,2024-07-23,746281,Strikeout,strikeout,True,664983,679525,Jake McCarthy,Alec Marsh,0,9c207c4a-52ca-49d9-b73d-0f65e61fa291,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.75,4.96,96.2,100.0,100.0,100.0,0.799,8.38,2.89,8.29,1.3,0.84,0.25,0.396,0.168,0.357,0.434,91.0,96.0,97.0,99.0,105.0,103.0,92.0,100.0,96.0,99.0,99.0,95.0,120.0,99.0,107.0,0.137,0.378,0.225,0.154,0.106,1.02,-2.36,0.06,-1.42,0.08,94.2,86.4,93.5,86.5,82.9,0.186,0.322,0.224,0.339,0.597,0.103,0.111,0.111,0.364,0.281,0.491,0.268,0.225,0.325,0.165,,,,,,,,,,,,
29,2024-07-23,746281,Flyout,field_out,True,521692,656756,Salvador Perez,Jordan Montgomery,0,05cdd7ef-3e34-4918-9ec9-025b8c3bb685,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.11,5.16,70.2,98.0,94.0,95.0,0.769,5.99,3.06,11.46,1.02,1.2,0.168,0.443,0.131,0.361,0.392,98.0,97.0,90.0,109.0,101.0,105.0,69.0,99.0,90.0,90.0,96.0,92.0,99.0,90.0,85.0,0.333,0.163,0.02,0.289,0.195,-1.77,-1.61,4.11,-0.43,-1.22,91.9,82.8,91.7,83.4,79.0,0.333,0.431,0.175,0.362,0.552,0.132,0.0,0.0,0.7,0.267,0.427,0.314,0.294,0.588,0.371,,,,,,,,,,,,
30,2024-07-23,746281,Walk,walk,False,592669,656756,Hunter Renfroe,Jordan Montgomery,0,7abbb1ed-3a1e-444f-ad18-0c1dee637fa1,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.11,5.16,70.2,98.0,94.0,95.0,0.769,5.99,3.06,11.46,1.02,1.2,0.168,0.443,0.131,0.361,0.392,98.0,97.0,90.0,109.0,101.0,105.0,69.0,99.0,90.0,90.0,96.0,92.0,99.0,90.0,85.0,0.333,0.163,0.02,0.289,0.195,-1.77,-1.61,4.11,-0.43,-1.22,91.9,82.8,91.7,83.4,79.0,0.333,0.431,0.175,0.362,0.552,0.132,0.0,0.0,0.7,0.267,0.427,0.314,0.294,0.588,0.371,,,,,,,,,,,,
31,2024-07-23,746281,Strikeout,strikeout,True,666023,656756,Freddy Fermin,Jordan Montgomery,1,a19eac06-dc3d-4e3c-9cf1-43ff65690751,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.11,5.16,70.2,98.0,94.0,95.0,0.769,5.99,3.06,11.46,1.02,1.2,0.168,0.443,0.131,0.361,0.392,98.0,97.0,90.0,109.0,101.0,105.0,69.0,99.0,90.0,90.0,96.0,92.0,99.0,90.0,85.0,0.333,0.163,0.02,0.289,0.195,-1.77,-1.61,4.11,-0.43,-1.22,91.9,82.8,91.7,83.4,79.0,0.333,0.431,0.175,0.362,0.552,0.132,0.0,0.0,0.7,0.267,0.427,0.314,0.294,0.588,0.371,,,,,,,,,,,,
32,2024-07-23,746281,Double,double,False,672695,679525,Geraldo Perdomo,Alec Marsh,0,4054f046-cd60-4525-a9f7-614cf55db40a,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.75,4.96,96.2,100.0,100.0,100.0,0.799,8.38,2.89,8.29,1.3,0.84,0.25,0.396,0.168,0.357,0.434,91.0,96.0,97.0,99.0,105.0,103.0,92.0,100.0,96.0,99.0,99.0,95.0,120.0,99.0,107.0,0.137,0.378,0.225,0.154,0.106,1.02,-2.36,0.06,-1.42,0.08,94.2,86.4,93.5,86.5,82.9,0.186,0.322,0.224,0.339,0.597,0.103,0.111,0.111,0.364,0.281,0.491,0.268,0.225,0.325,0.165,,,,,,,,,,,,
33,2024-07-23,746281,Groundout,field_out,True,682998,679525,Corbin Carroll,Alec Marsh,1,5c6848c5-df9b-4ff3-b2f5-3fc3b23f62d9,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.75,4.96,96.2,100.0,100.0,100.0,0.799,8.38,2.89,8.29,1.3,0.84,0.25,0.396,0.168,0.357,0.434,91.0,96.0,97.0,99.0,105.0,103.0,92.0,100.0,96.0,99.0,99.0,95.0,120.0,99.0,107.0,0.137,0.378,0.225,0.154,0.106,1.02,-2.36,0.06,-1.42,0.08,94.2,86.4,93.5,86.5,82.9,0.186,0.322,0.224,0.339,0.597,0.103,0.111,0.111,0.364,0.281,0.491,0.268,0.225,0.325,0.165,,,,,,,,,,,,
