,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-08-29,745531,Strikeout,strikeout,True,593160,650911,Whit Merrifield,Cristopher Sánchez,0,4fa7a087-a775-4b51-bab6-1597f0818082,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-29,745531,Groundout,field_out,True,624585,650911,Jorge Soler,Cristopher Sánchez,0,d0a3efbe-6d22-46ec-af7f-8405fa6ad1d7,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-29,745531,Single,single,False,542303,650911,Marcell Ozuna,Cristopher Sánchez,0,c115cca4-83eb-4b1b-a49b-a674a1113c2a,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-29,745531,Groundout,field_out,True,621566,650911,Matt Olson,Cristopher Sánchez,0,3494d541-463f-4a2b-a7ef-71603eedfb42,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-29,745531,Walk,walk,False,656941,450203,Kyle Schwarber,Charlie Morton,0,ce39b8cb-2d8e-476e-b3f6-9de9d4782618,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,78.0,98.0,89.0,,,,74.0,93.0,88.0,0.097,0.08,,0.116,-1.21,-0.05,,-0.49,88.5,84.9,93.4,,0.353,0.471,0.074,0.241,0.5,0.336,,,,122.0,99.0,108.0,70.0,100.0,89.0,0.282,0.425,-1.49,0.67,94.0,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
5,2024-08-29,745531,Flyout,field_out,True,607208,450203,Trea Turner,Charlie Morton,0,8b4407f1-4641-4fa3-bf5f-80dadbe1b856,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,78.0,98.0,89.0,,,,74.0,93.0,88.0,0.097,0.08,,0.116,-1.21,-0.05,,-0.49,88.5,84.9,93.4,,0.353,0.471,0.074,0.241,0.5,0.336,,,,122.0,99.0,108.0,70.0,100.0,89.0,0.282,0.425,-1.49,0.67,94.0,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
6,2024-08-29,745531,Walk,walk,False,547180,450203,Bryce Harper,Charlie Morton,1,676a5b4e-d880-405c-9945-2ee1b5c07435,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,78.0,98.0,89.0,,,,74.0,93.0,88.0,0.097,0.08,,0.116,-1.21,-0.05,,-0.49,88.5,84.9,93.4,,0.353,0.471,0.074,0.241,0.5,0.336,,,,122.0,99.0,108.0,70.0,100.0,89.0,0.282,0.425,-1.49,0.67,94.0,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
7,2024-08-29,745531,Groundout,field_out,True,664761,450203,Alec Bohm,Charlie Morton,1,dbd27a66-4a91-44c5-a40b-c509f6af8e55,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,78.0,98.0,89.0,,,,74.0,93.0,88.0,0.097,0.08,,0.116,-1.21,-0.05,,-0.49,88.5,84.9,93.4,,0.353,0.471,0.074,0.241,0.5,0.336,,,,122.0,99.0,108.0,70.0,100.0,89.0,0.282,0.425,-1.49,0.67,94.0,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
8,2024-08-29,745531,Lineout,field_out,True,592206,450203,Nick Castellanos,Charlie Morton,0,e3ed5f96-f8d1-4d2c-8b07-1abf99747c3c,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,78.0,98.0,89.0,,,,74.0,93.0,88.0,0.097,0.08,,0.116,-1.21,-0.05,,-0.49,88.5,84.9,93.4,,0.353,0.471,0.074,0.241,0.5,0.336,,,,122.0,99.0,108.0,70.0,100.0,89.0,0.282,0.425,-1.49,0.67,94.0,81.5,0.203,0.32,0.338,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
9,2024-08-29,745531,Strikeout,strikeout,True,518595,650911,Travis d'Arnaud,Cristopher Sánchez,0,e69091a9-60ce-4e2b-98a4-0cb9dc4243bb,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.49,3.62,152.0,102.0,93.0,105.0,0.785,7.34,2.13,9.36,0.47,3.03,0.197,0.41,0.19,0.294,0.421,91.0,106.0,115.0,93.0,100.0,98.0,99.0,100.0,103.0,86.0,52.0,74.0,0.471,0.001,0.169,0.359,2.6,-0.63,0.34,1.68,86.5,85.1,94.3,84.3,0.362,0.49,0.122,0.18,0.216,0.343,0.228,0.38,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
