,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff
10,2024-09-16,746179,Strikeout,strikeout,True,642020,672282,Chuckie Robinson,Reid Detmers,0,e0d77432-5ddd-45af-b346-8e410a7e6d29,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
11,2024-09-16,746179,Walk,walk,False,676070,672282,Jacob Amaya,Reid Detmers,0,37750f4f-fffe-4c6a-84a9-e13f867da59f,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
12,2024-09-16,746179,Single,single,False,676113,672282,Zach DeLoach,Reid Detmers,1,79650590-a73d-44dc-977d-2a42ceec6655,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
13,2024-09-16,746179,Single,single,False,673357,672282,Luis Robert Jr.,Reid Detmers,1,e9eda223-afaa-4257-83de-5b1312a7abb0,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
14,2024-09-16,746179,Groundout,field_out,True,643217,672282,Andrew Benintendi,Reid Detmers,1,6aeabf05-b5f0-4282-9b81-a4a42120b79d,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
15,2024-09-16,746179,Triple,triple,False,683734,672282,Andrew Vaughn,Reid Detmers,1,e85e32a0-db56-42b5-b1e2-b66d18b7bed7,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
16,2024-09-16,746179,Groundout,field_out,True,682868,672282,Bryan Ramos,Reid Detmers,0,faa05d85-a46d-4bda-99c5-6c0e4a3c68dd,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
17,2024-09-16,746179,Pop Out,field_out,True,694359,686563,Niko Kavadas,Jonathan Cannon,0,bee338db-ee0e-4e3f-b514-eca935110eed,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,117.0,101.0,108.0,0.116,0.216,,0.189,-1.07,-1.64,,-0.19,94.4,85.7,81.9,,0.25,0.386,0.245,,,,0.248,0.4,0.257,,,,86.0,100.0,94.0,79.0,101.0,94.0,0.282,0.196,0.51,-0.14,90.2,93.3,0.31,0.484,0.132,0.264,0.517,0.28,0.253,0.453,0.19
18,2024-09-16,746179,Strikeout,strikeout,True,642136,686563,Matt Thaiss,Jonathan Cannon,0,00ff3587-43ff-43af-a254-3da02bb0a062,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,117.0,101.0,108.0,0.116,0.216,,0.189,-1.07,-1.64,,-0.19,94.4,85.7,81.9,,0.25,0.386,0.245,,,,0.248,0.4,0.257,,,,86.0,100.0,94.0,79.0,101.0,94.0,0.282,0.196,0.51,-0.14,90.2,93.3,0.31,0.484,0.132,0.264,0.517,0.28,0.253,0.453,0.19
19,2024-09-16,746179,Home Run,home_run,False,676572,686563,Eric Wagaman,Jonathan Cannon,0,cbaea280-d9df-4c3f-966d-c50bd8e59e32,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,117.0,101.0,108.0,0.116,0.216,,0.189,-1.07,-1.64,,-0.19,94.4,85.7,81.9,,0.25,0.386,0.245,,,,0.248,0.4,0.257,,,,86.0,100.0,94.0,79.0,101.0,94.0,0.282,0.196,0.51,-0.14,90.2,93.3,0.31,0.484,0.132,0.264,0.517,0.28,0.253,0.453,0.19
20,2024-09-16,746179,Strikeout,strikeout,True,641779,686563,Charles Leblanc,Jonathan Cannon,0,ad68197d-4969-4e98-8679-aaf4683a1e09,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,117.0,101.0,108.0,0.116,0.216,,0.189,-1.07,-1.64,,-0.19,94.4,85.7,81.9,,0.25,0.386,0.245,,,,0.248,0.4,0.257,,,,86.0,100.0,94.0,79.0,101.0,94.0,0.282,0.196,0.51,-0.14,90.2,93.3,0.31,0.484,0.132,0.264,0.517,0.28,0.253,0.453,0.19
21,2024-09-16,746179,Home Run,home_run,False,672820,672282,Lenyn Sosa,Reid Detmers,0,c2b1cdcb-ff16-4cd5-bf03-fddf7e35455e,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
22,2024-09-16,746179,Flyout,field_out,True,678246,672282,Miguel Vargas,Reid Detmers,0,012162c7-1b6b-4206-8cae-abeb17f1e54f,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
23,2024-09-16,746179,Strikeout,strikeout,True,642020,672282,Chuckie Robinson,Reid Detmers,0,dc8a837b-8c36-49da-878f-7e9bcc27cee8,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
24,2024-09-16,746179,Strikeout,strikeout,True,676070,672282,Jacob Amaya,Reid Detmers,0,5385a2e4-75ad-46db-a237-c1bb0bdb7705,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
25,2024-09-16,746179,Strikeout,strikeout,True,677941,686563,Jordyn Adams,Jonathan Cannon,0,d66f24b0-03cc-472f-bc55-f46fe8997697,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,117.0,101.0,108.0,0.116,0.216,,0.189,-1.07,-1.64,,-0.19,94.4,85.7,81.9,,0.25,0.386,0.245,,,,0.248,0.4,0.257,,,,86.0,100.0,94.0,79.0,101.0,94.0,0.282,0.196,0.51,-0.14,90.2,93.3,0.31,0.484,0.132,0.264,0.517,0.28,0.253,0.453,0.19
26,2024-09-16,746179,Groundout,field_out,True,672569,686563,Gustavo Campero,Jonathan Cannon,0,9e9f68d6-f5ef-47b0-8f74-6dc18857fd44,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,117.0,101.0,108.0,0.116,0.216,,0.189,-1.07,-1.64,,-0.19,94.4,85.7,81.9,,0.25,0.386,0.245,,,,0.248,0.4,0.257,,,,86.0,100.0,94.0,79.0,101.0,94.0,0.282,0.196,0.51,-0.14,90.2,93.3,0.31,0.484,0.132,0.264,0.517,0.28,0.253,0.453,0.19
27,2024-09-16,746179,Groundout,field_out,True,621493,686563,Taylor Ward,Jonathan Cannon,0,59d6cf0c-b610-4693-a6ae-54442510cf43,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,117.0,101.0,108.0,0.116,0.216,,0.189,-1.07,-1.64,,-0.19,94.4,85.7,81.9,,0.25,0.386,0.245,,,,0.248,0.4,0.257,,,,86.0,100.0,94.0,79.0,101.0,94.0,0.282,0.196,0.51,-0.14,90.2,93.3,0.31,0.484,0.132,0.264,0.517,0.28,0.253,0.453,0.19
28,2024-09-16,746179,Flyout,field_out,True,676113,672282,Zach DeLoach,Reid Detmers,0,04326465-f387-41b5-a42d-a5dfe7e75393,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
29,2024-09-16,746179,Pop Out,field_out,True,673357,672282,Luis Robert Jr.,Reid Detmers,0,b6c6448a-a7bb-4269-9c39-36a29c8f2f0d,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
30,2024-09-16,746179,Walk,walk,False,643217,672282,Andrew Benintendi,Reid Detmers,0,8142023e-9ad0-4d83-88ab-b7897764eea6,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
31,2024-09-16,746179,Lineout,field_out,True,683734,672282,Andrew Vaughn,Reid Detmers,0,a72c4d38-63a3-49de-8da0-f28a4bc16c15,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.05,3.9,80.1,99.0,95.0,99.0,0.727,10.53,3.81,9.07,1.57,0.96,0.245,0.486,0.132,0.355,0.437,92.0,97.0,98.0,89.0,101.0,105.0,87.0,96.0,93.0,117.0,106.0,114.0,0.464,0.24,0.147,0.149,-0.14,-0.58,-2.71,0.37,93.9,84.7,86.2,75.1,0.246,0.456,0.267,0.221,0.385,0.36,0.314,0.431,0.324,0.341,0.756,0.212,,,,,,,,,,,,,,,,,,,,,
32,2024-09-16,746179,Groundout,field_out,True,687263,686563,Zach Neto,Jonathan Cannon,0,e629a898-21b4-4953-afd2-7c2bc580ae17,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,117.0,101.0,108.0,0.116,0.216,,0.189,-1.07,-1.64,,-0.19,94.4,85.7,81.9,,0.25,0.386,0.245,,,,0.248,0.4,0.257,,,,86.0,100.0,94.0,79.0,101.0,94.0,0.282,0.196,0.51,-0.14,90.2,93.3,0.31,0.484,0.132,0.264,0.517,0.28,0.253,0.453,0.19
33,2024-09-16,746179,Single,single,False,694384,686563,Nolan Schanuel,Jonathan Cannon,0,736a6463-160a-4017-9d53-f94ff7ee59ae,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,117.0,101.0,108.0,0.116,0.216,,0.189,-1.07,-1.64,,-0.19,94.4,85.7,81.9,,0.25,0.386,0.245,,,,0.248,0.4,0.257,,,,86.0,100.0,94.0,79.0,101.0,94.0,0.282,0.196,0.51,-0.14,90.2,93.3,0.31,0.484,0.132,0.264,0.517,0.28,0.253,0.453,0.19
34,2024-09-16,746179,Strikeout,strikeout,True,694359,686563,Niko Kavadas,Jonathan Cannon,1,a091ed8d-f195-4bd5-be02-1295b7659bc4,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,117.0,101.0,108.0,0.116,0.216,,0.189,-1.07,-1.64,,-0.19,94.4,85.7,81.9,,0.25,0.386,0.245,,,,0.248,0.4,0.257,,,,86.0,100.0,94.0,79.0,101.0,94.0,0.282,0.196,0.51,-0.14,90.2,93.3,0.31,0.484,0.132,0.264,0.517,0.28,0.253,0.453,0.19
35,2024-09-16,746179,Strikeout,strikeout,True,642136,686563,Matt Thaiss,Jonathan Cannon,0,9e46a31c-9033-41c9-b17b-140c58d5d421,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,117.0,101.0,108.0,0.116,0.216,,0.189,-1.07,-1.64,,-0.19,94.4,85.7,81.9,,0.25,0.386,0.245,,,,0.248,0.4,0.257,,,,86.0,100.0,94.0,79.0,101.0,94.0,0.282,0.196,0.51,-0.14,90.2,93.3,0.31,0.484,0.132,0.264,0.517,0.28,0.253,0.453,0.19
