,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff
10,2024-08-15,745298,Single,single,False,666464,608331,Jerar Encarnacion,Max Fried,0,b084fc5a-5a1c-4d74-83ee-3003337258b4,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
11,2024-08-15,745298,Single,single,False,573262,608331,Mike Yastrzemski,Max Fried,1,adcb987e-fe1f-49e2-ada9-33040be3e7ca,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
12,2024-08-15,745298,Single,single,False,669477,608331,Casey Schmitt,Max Fried,1,37c98828-5d74-4800-ab78-32f2beb97c0d,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
13,2024-08-15,745298,Strikeout,strikeout,True,592200,608331,Curt Casali,Max Fried,0,ce042c4a-f457-46ae-abd0-4b817785a145,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
14,2024-08-15,745298,Single,single,False,687529,608331,Grant McCray,Max Fried,1,c97bf630-d3e9-4ed9-a55e-69d88482faac,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
15,2024-08-15,745298,Sac Fly,sac_fly,True,666149,608331,Tyler Fitzgerald,Max Fried,1,3997994a-9e17-4a2b-abee-92c3d5fe1e15,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
16,2024-08-15,745298,Walk,walk,False,592192,608331,Mark Canha,Max Fried,1,d8f752a8-d58a-41fa-81ea-e1888e0574d7,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
17,2024-08-15,745298,Groundout,field_out,True,671218,608331,Heliot Ramos,Max Fried,0,eb437756-2556-4866-966e-2541dd4a98fa,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
18,2024-08-15,745298,Single,single,False,672284,657277,Jarred Kelenic,Logan Webb,0,4a10a390-9833-4abe-9892-8e4cea254cb6,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
19,2024-08-15,745298,Grounded Into DP,grounded_into_double_play,True,657656,657277,Ramón Laureano,Logan Webb,1,aec1c2d1-488a-4e32-96aa-7d6ae66b61b0,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
20,2024-08-15,745298,Flyout,field_out,True,593160,657277,Whit Merrifield,Logan Webb,0,54446037-2916-4d43-a5f2-6f592d667da0,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
21,2024-08-15,745298,Strikeout,strikeout,True,656305,608331,Matt Chapman,Max Fried,0,12a55b2d-2a6a-4c13-89c8-84ba39ecb5e9,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
22,2024-08-15,745298,Strikeout,strikeout,True,666464,608331,Jerar Encarnacion,Max Fried,0,55552530-1a84-410f-a4cf-b1c04d093222,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
23,2024-08-15,745298,Groundout,field_out,True,573262,608331,Mike Yastrzemski,Max Fried,0,79065f12-8bbf-40df-882f-c0d31783c4b1,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
24,2024-08-15,745298,Single,single,False,671739,657277,Michael Harris II,Logan Webb,0,4350b00a-3d56-4541-8236-e7a7a028ac63,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
25,2024-08-15,745298,Fielders Choice,fielders_choice,False,663586,657277,Austin Riley,Logan Webb,1,3de0a10d-9174-488e-a099-4be2e0e4e94e,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
26,2024-08-15,745298,Strikeout,strikeout,True,542303,657277,Marcell Ozuna,Logan Webb,0,c666c5c5-d171-4f4f-8bbb-8c5c6e178dd7,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
27,2024-08-15,745298,Double Play,double_play,True,621566,657277,Matt Olson,Logan Webb,1,659ac38d-1a80-4c5f-88b1-c0506fb6ebdc,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
28,2024-08-15,745298,Pop Out,field_out,True,669477,608331,Casey Schmitt,Max Fried,0,d94bed24-9826-4c8d-8f22-e0eda5831b9e,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
29,2024-08-15,745298,Groundout,field_out,True,592200,608331,Curt Casali,Max Fried,0,8e25314c-3f6e-4db3-b6e9-5da07254956c,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
30,2024-08-15,745298,Walk,walk,False,687529,608331,Grant McCray,Max Fried,0,64606960-7da6-49d4-b7a9-25530ec8d544,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
31,2024-08-15,745298,Lineout,field_out,True,666149,608331,Tyler Fitzgerald,Max Fried,0,38281c42-2a2a-4a6d-ae79-3aa141e92490,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.14,0.72,-0.46,1.37,0.34,1.87,93.8,89.1,85.8,93.6,82.7,0.162,0.235,0.258,0.266,0.287,0.143,0.25,0.25,0.31,0.278,0.354,0.187,0.313,0.313,0.341,113.0,103.0,107.0,0.212,1.06,74.4,0.165,0.32,0.344,0.213,0.298,0.286
32,2024-08-15,745298,Groundout,field_out,True,518595,657277,Travis d'Arnaud,Logan Webb,0,cc13f47a-9c50-472b-a769-3768969a79bb,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.24,4.26,177.2,104.0,113.0,107.0,0.814,7.6,2.23,8.56,0.46,2.48,0.234,0.372,0.166,0.289,0.4,136.0,106.0,114.0,58.0,106.0,89.0,97.0,103.0,100.0,122.0,104.0,113.0,57.0,111.0,109.0,0.394,0.052,0.012,0.215,0.327,-0.22,4.89,1.48,0.17,0.46,92.4,90.5,87.3,92.4,83.7,0.262,0.373,0.212,0.251,0.328,0.153,0.248,0.344,0.258,0.188,0.25,0.328,0.0,0.0,0.188,,,,,,,,,,,,
