,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,SI%,CU%,wSI/C,wCU/C,vSI,vCU,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
12,2024-08-11,745872,Home Run,home_run,False,621439,676440,Byron Buxton,Tanner Bibee,0,343b9ef2-57e5-4e47-aca4-ec90c70d903b,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.185,-0.86,1.5,0.44,94.6,82.4,86.1,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,120.0,111.0,113.0,0.0,0.11,-3.49,-0.6,92.5,81.4,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-11,745872,Groundout,field_out,True,669304,676440,Jose Miranda,Tanner Bibee,0,58dd9b4e-3f90-4195-a598-793abfa99a55,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.185,-0.86,1.5,0.44,94.6,82.4,86.1,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,120.0,111.0,113.0,0.0,0.11,-3.49,-0.6,92.5,81.4,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-11,745872,Single,single,False,596146,676440,Max Kepler,Tanner Bibee,0,e03ae6ef-ced2-49c2-a647-60099c236402,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.185,-0.86,1.5,0.44,94.6,82.4,86.1,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,120.0,111.0,113.0,0.0,0.11,-3.49,-0.6,92.5,81.4,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-11,745872,Flyout,field_out,True,571657,676440,Kyle Farmer,Tanner Bibee,0,c7addb10-7afb-4c6f-bdde-e7ced54d435f,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.185,-0.86,1.5,0.44,94.6,82.4,86.1,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,120.0,111.0,113.0,0.0,0.11,-3.49,-0.6,92.5,81.4,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-11,745872,Groundout,field_out,True,677587,701581,Brayan Rocchio,David Festa,0,fb63f0aa-865c-4091-b33c-ad71740fd592,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-11,745872,Flyout,field_out,True,680757,701581,Steven Kwan,David Festa,0,76c7b62a-47fd-4439-8b51-8bd22e35fa2b,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-11,745872,Strikeout,strikeout,True,686823,701581,Will Brennan,David Festa,0,a2dddcb2-8611-4da4-be83-ec36da1ca5a1,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-11,745872,Groundout,field_out,True,543877,676440,Christian Vázquez,Tanner Bibee,0,5110d3dc-4e39-4173-b1fc-5434329ef84a,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.185,-0.86,1.5,0.44,94.6,82.4,86.1,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,120.0,111.0,113.0,0.0,0.11,-3.49,-0.6,92.5,81.4,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-11,745872,Flyout,field_out,True,650489,676440,Willi Castro,Tanner Bibee,0,23b9a60d-4309-4465-a95e-42f3d4e51a44,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.185,-0.86,1.5,0.44,94.6,82.4,86.1,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,120.0,111.0,113.0,0.0,0.11,-3.49,-0.6,92.5,81.4,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-11,745872,Double,double,False,663616,676440,Trevor Larnach,Tanner Bibee,0,35ef6839-ccf6-4671-9bef-497b3d50aaf3,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.185,-0.86,1.5,0.44,94.6,82.4,86.1,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,120.0,111.0,113.0,0.0,0.11,-3.49,-0.6,92.5,81.4,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-11,745872,Strikeout,strikeout,True,668904,676440,Royce Lewis,Tanner Bibee,0,1c7ee7e9-4a8f-4867-8cc7-288cdbac6e43,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.185,-0.86,1.5,0.44,94.6,82.4,86.1,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,120.0,111.0,113.0,0.0,0.11,-3.49,-0.6,92.5,81.4,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-11,745872,Home Run,home_run,False,608070,701581,José Ramírez,David Festa,0,caaddf83-b6f5-431c-b762-8ca753c99146,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-11,745872,Single,single,False,647304,701581,Josh Naylor,David Festa,0,fa14a47f-737a-46f0-b7d9-566ba8b99845,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-11,745872,Walk,walk,False,681807,701581,David Fry,David Festa,1,bf391a19-45b4-44ff-a41f-bfaae786148a,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-11,745872,Forceout,force_out,True,665926,701581,Andrés Giménez,David Festa,1,b996d61e-b595-4bdf-9e0d-7d394ecd2b04,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-11,745872,Walk,walk,False,682177,701581,Daniel Schneemann,David Festa,1,29fbffd1-6ad8-40e1-b4a0-588b967c5f3e,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-11,745872,Flyout,field_out,True,666310,660896,Bo Naylor,Jorge Alcala,0,d55b37c2-3d4a-4a0b-9ff5-02fa8daaac3c,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,3.33,3.11,48.2,97.0,125.0,101.0,0.762,8.14,3.33,6.47,1.11,0.67,0.194,0.44,0.224,0.313,0.421,118.0,88.0,84.0,115.0,92.0,95.0,140.0,103.0,110.0,0.435,0.409,0.09,-1.01,0.42,4.32,98.0,90.8,89.7,0.226,0.532,0.261,0.225,0.325,0.318,0.091,0.136,0.061,,,,0.065,,4.7,,97.2,,,,,119.0,104.0,106.0,0.077,0.077,0.179,,,,,,,,,,,,,,,,,,,,,
29,2024-08-11,745872,Flyout,field_out,True,677587,660896,Brayan Rocchio,Jorge Alcala,0,cfc200e7-0a10-4a88-a6bc-32e4a697aad6,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,3.33,3.11,48.2,97.0,125.0,101.0,0.762,8.14,3.33,6.47,1.11,0.67,0.194,0.44,0.224,0.313,0.421,118.0,88.0,84.0,115.0,92.0,95.0,140.0,103.0,110.0,0.435,0.409,0.09,-1.01,0.42,4.32,98.0,90.8,89.7,0.226,0.532,0.261,0.225,0.325,0.318,0.091,0.136,0.061,,,,0.065,,4.7,,97.2,,,,,119.0,104.0,106.0,0.077,0.077,0.179,,,,,,,,,,,,,,,,,,,,,
30,2024-08-11,745872,Pop Out,field_out,True,670242,676440,Matt Wallner,Tanner Bibee,0,ccde5d5c-0b1f-46ca-afcc-f544bf11d592,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.185,-0.86,1.5,0.44,94.6,82.4,86.1,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,120.0,111.0,113.0,0.0,0.11,-3.49,-0.6,92.5,81.4,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-11,745872,Strikeout,strikeout,True,621439,676440,Byron Buxton,Tanner Bibee,0,6f917e02-6f0d-4b1d-92ad-39d1e2734dc6,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.185,-0.86,1.5,0.44,94.6,82.4,86.1,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,120.0,111.0,113.0,0.0,0.11,-3.49,-0.6,92.5,81.4,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-11,745872,Flyout,field_out,True,669304,676440,Jose Miranda,Tanner Bibee,0,c40969d5-5489-478d-9ae6-a956ecbca040,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.185,-0.86,1.5,0.44,94.6,82.4,86.1,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,120.0,111.0,113.0,0.0,0.11,-3.49,-0.6,92.5,81.4,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-11,745872,Groundout,field_out,True,680757,660896,Steven Kwan,Jorge Alcala,0,384748aa-39a2-4310-84a3-f2e8e6b869c3,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,3.33,3.11,48.2,97.0,125.0,101.0,0.762,8.14,3.33,6.47,1.11,0.67,0.194,0.44,0.224,0.313,0.421,118.0,88.0,84.0,115.0,92.0,95.0,140.0,103.0,110.0,0.435,0.409,0.09,-1.01,0.42,4.32,98.0,90.8,89.7,0.226,0.532,0.261,0.225,0.325,0.318,0.091,0.136,0.061,,,,0.065,,4.7,,97.2,,,,,119.0,104.0,106.0,0.077,0.077,0.179,,,,,,,,,,,,,,,,,,,,,
34,2024-08-11,745872,Flyout,field_out,True,686823,660896,Will Brennan,Jorge Alcala,0,62145b52-9c37-4078-8b56-66fd57c29a88,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,3.33,3.11,48.2,97.0,125.0,101.0,0.762,8.14,3.33,6.47,1.11,0.67,0.194,0.44,0.224,0.313,0.421,118.0,88.0,84.0,115.0,92.0,95.0,140.0,103.0,110.0,0.435,0.409,0.09,-1.01,0.42,4.32,98.0,90.8,89.7,0.226,0.532,0.261,0.225,0.325,0.318,0.091,0.136,0.061,,,,0.065,,4.7,,97.2,,,,,119.0,104.0,106.0,0.077,0.077,0.179,,,,,,,,,,,,,,,,,,,,,
35,2024-08-11,745872,Flyout,field_out,True,608070,660896,José Ramírez,Jorge Alcala,0,aed750f4-e3b4-4c73-85ea-0d999367857a,660896.0,jorgealcala,Alcala,Right,Jorge Alcala,MIN,3.33,3.11,48.2,97.0,125.0,101.0,0.762,8.14,3.33,6.47,1.11,0.67,0.194,0.44,0.224,0.313,0.421,118.0,88.0,84.0,115.0,92.0,95.0,140.0,103.0,110.0,0.435,0.409,0.09,-1.01,0.42,4.32,98.0,90.8,89.7,0.226,0.532,0.261,0.225,0.325,0.318,0.091,0.136,0.061,,,,0.065,,4.7,,97.2,,,,,119.0,104.0,106.0,0.077,0.077,0.179,,,,,,,,,,,,,,,,,,,,,
36,2024-08-11,745872,Strikeout,strikeout,True,596146,676440,Max Kepler,Tanner Bibee,0,4af92754-3ddc-44fb-ac58-f7e1c6ea0791,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.65,3.7,143.0,104.0,100.0,106.0,0.764,9.82,2.2,7.99,1.2,0.78,0.281,0.417,0.148,0.299,0.453,84.0,102.0,110.0,93.0,103.0,99.0,114.0,104.0,112.0,0.443,0.261,0.185,-0.86,1.5,0.44,94.6,82.4,86.1,0.29,0.496,0.201,0.162,0.269,0.365,0.241,0.402,0.274,120.0,111.0,113.0,0.0,0.11,-3.49,-0.6,92.5,81.4,0.187,0.427,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
