,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff
10,2024-06-04,746380,Flyout,field_out,True,673237,669467,Yainer Diaz,Andre Pallante,1,0fff7d03-4ded-4ef0-a461-e6dd2232832e,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
11,2024-06-04,746380,Single,single,False,572761,681293,Matt Carpenter,Spencer Arrighetti,0,5acf2925-f14e-4303-8e9a-8639585e6870,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,
12,2024-06-04,746380,Lineout,field_out,True,671056,681293,Iván Herrera,Spencer Arrighetti,1,eba89382-edfd-4dad-a4a0-c29fb3d33a75,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,
13,2024-06-04,746380,Walk,walk,False,691026,681293,Masyn Winn,Spencer Arrighetti,0,684b708a-014a-4c91-89f0-5207dd013de4,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,
14,2024-06-04,746380,Strikeout,strikeout,True,672279,681293,Michael Siani,Spencer Arrighetti,0,8d08d009-42a1-4501-935d-e60662af601c,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,
15,2024-06-04,746380,Groundout,field_out,True,680977,681293,Brendan Donovan,Spencer Arrighetti,0,8cdc4068-47dd-498b-a43f-df27b86e2467,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,
16,2024-06-04,746380,Groundout,field_out,True,605170,669467,Victor Caratini,Andre Pallante,0,15266b8b-e227-4312-bbec-58ab77e220bc,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
17,2024-06-04,746380,Groundout,field_out,True,547989,669467,José Abreu,Andre Pallante,0,eac572b7-ddc8-410d-9b85-757ae7e45695,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
18,2024-06-04,746380,Single,single,False,643289,669467,Mauricio Dubón,Andre Pallante,0,58baeef6-09b9-4bb6-879e-44b16a661337,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
19,2024-06-04,746380,Lineout,field_out,True,514888,669467,Jose Altuve,Andre Pallante,0,a7d6dfc1-9a19-47da-add8-8e3ec32ff3b4,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
20,2024-06-04,746380,Walk,walk,False,676475,681293,Alec Burleson,Spencer Arrighetti,0,83dca8cc-d7e6-47db-b06d-25605b0e88bd,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,
21,2024-06-04,746380,Walk,walk,False,502671,681293,Paul Goldschmidt,Spencer Arrighetti,1,a1c99652-bf6b-4d5b-82b2-e8747ec0f192,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,
22,2024-06-04,746380,Flyout,field_out,True,669357,681293,Nolan Gorman,Spencer Arrighetti,1,33b22cc1-d5e1-4202-a757-08cc0bb0c11e,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,
23,2024-06-04,746380,Flyout,field_out,True,571448,681293,Nolan Arenado,Spencer Arrighetti,0,c67ebff2-6137-40f1-9081-22a6a5159eb9,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,
24,2024-06-04,746380,Strikeout,strikeout,True,572761,681293,Matt Carpenter,Spencer Arrighetti,0,02b6e2f5-31a9-40a9-9eca-1b8a97216568,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,
25,2024-06-04,746380,Walk,walk,False,608324,669467,Alex Bregman,Andre Pallante,0,d030a7c1-5dda-4e96-a227-f4b5ae67c73c,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
26,2024-06-04,746380,Single,single,False,670541,669467,Yordan Alvarez,Andre Pallante,1,ae0d7b70-3cc3-410f-90b4-b30063e0a5a9,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
27,2024-06-04,746380,Pop Out,field_out,True,676694,669467,Jake Meyers,Andre Pallante,0,e0b5c72c-0392-4abc-8e5d-fda86fe86195,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
28,2024-06-04,746380,Double,double,False,665161,669467,Jeremy Peña,Andre Pallante,1,67e56d1c-75d7-4aa3-b19f-2f621568139e,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
29,2024-06-04,746380,Home Run,home_run,False,673237,669467,Yainer Diaz,Andre Pallante,1,f6c921ca-b880-41d0-9ef5-0762986d815f,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
30,2024-06-04,746380,Walk,walk,False,605170,669467,Victor Caratini,Andre Pallante,0,f9da8309-fa30-448e-989c-a7c3c544c3e9,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
31,2024-06-04,746380,Single,single,False,547989,669467,José Abreu,Andre Pallante,1,d1730802-580e-4e45-b984-3ab61e61bf1a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
32,2024-06-04,746380,Pop Out,field_out,True,643289,669467,Mauricio Dubón,Andre Pallante,0,1e3e2a82-5c52-48f7-8d68-f4dcc49c831d,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
33,2024-06-04,746380,Strikeout,strikeout,True,514888,669467,Jose Altuve,Andre Pallante,0,f8e69fd1-100e-4f44-bfa5-04743b28e953,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,,,,,,,86.0,90.0,94.0,120.0,101.0,109.0,,,,0.502,,0.149,,,0.91,,-2.57,,,94.8,,,88.1,,0.272,0.37,0.16,,,,0.103,0.207,0.354,0.44,0.64,0.302,,,,87.0,98.0,85.0,93.0,101.0,108.0,0.215,0.134,0.26,1.18,95.1,79.8,0.225,0.325,0.151
34,2024-06-04,746380,Double,double,False,671056,605463,Iván Herrera,Tayler Scott,0,c6eb46f4-94a9-48aa-9ec8-3f4359564114,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,,,,121.0,98.0,97.0,89.0,97.0,106.0,,,,0.433,,0.262,,0.232,2.65,,0.86,,0.69,92.7,,85.5,84.0,,0.089,0.107,0.287,,,,,,,0.212,0.288,0.276,0.143,0.214,0.329,105.0,93.0,86.0,,,,0.073,,-0.27,,92.6,,0.375,0.375,0.211
35,2024-06-04,746380,Single,single,False,691026,605463,Masyn Winn,Tayler Scott,1,554b0703-3acc-45a6-9f39-9a16abd4b0fe,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,,,,121.0,98.0,97.0,89.0,97.0,106.0,,,,0.433,,0.262,,0.232,2.65,,0.86,,0.69,92.7,,85.5,84.0,,0.089,0.107,0.287,,,,,,,0.212,0.288,0.276,0.143,0.214,0.329,105.0,93.0,86.0,,,,0.073,,-0.27,,92.6,,0.375,0.375,0.211
