,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-12,746337,Groundout,field_out,True,663527,664285,Tyler Nevin,Framber Valdez,0,ce21857e-3bd6-406b-99e0-f874a4018e2e,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,129.0,96.0,109.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.315,0.17,-5.01,1.64,-0.71,1.81,0.58,94.4,89.8,94.1,85.2,79.7,0.276,0.384,0.116,0.109,0.172,0.41,0.224,0.286,0.353,0.25,0.5,0.382,0.4,1.0,0.273,,,,,,,,,,,,
11,2024-09-12,746337,Lineout,field_out,True,663662,664285,Daz Cameron,Framber Valdez,0,6e8ecc66-d129-40d4-97ec-6c8b712dd39b,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,129.0,96.0,109.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.315,0.17,-5.01,1.64,-0.71,1.81,0.58,94.4,89.8,94.1,85.2,79.7,0.276,0.384,0.116,0.109,0.172,0.41,0.224,0.286,0.353,0.25,0.5,0.382,0.4,1.0,0.273,,,,,,,,,,,,
12,2024-09-12,746337,Strikeout,strikeout,True,665161,687765,Jeremy Peña,Mitch Spence,0,cc82888b-ed60-463a-b6c6-e4e3b121312b,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
13,2024-09-12,746337,Double,double,False,572138,687765,Jon Singleton,Mitch Spence,0,852f0c16-991d-4c15-a500-9e4dc22e5898,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
14,2024-09-12,746337,Groundout,field_out,True,676694,687765,Jake Meyers,Mitch Spence,0,4e640ab7-ff66-462d-a95c-c57219ff7786,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
15,2024-09-12,746337,Home Run,home_run,False,518792,687765,Jason Heyward,Mitch Spence,1,82251c95-3b20-4289-9f60-c3c189c1e228,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
16,2024-09-12,746337,Groundout,field_out,True,643289,687765,Mauricio Dubón,Mitch Spence,0,99947e01-5968-407e-b3f5-58a1cce8219e,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
17,2024-09-12,746337,Groundout,field_out,True,669397,664285,Nick Allen,Framber Valdez,0,9807f845-9cfe-4a07-a3f3-65cec4761653,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,129.0,96.0,109.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.315,0.17,-5.01,1.64,-0.71,1.81,0.58,94.4,89.8,94.1,85.2,79.7,0.276,0.384,0.116,0.109,0.172,0.41,0.224,0.286,0.353,0.25,0.5,0.382,0.4,1.0,0.273,,,,,,,,,,,,
18,2024-09-12,746337,Double,double,False,671732,664285,Lawrence Butler,Framber Valdez,0,7fa7a2d3-7d6e-4efa-8c30-4202b9c3bf9d,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,129.0,96.0,109.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.315,0.17,-5.01,1.64,-0.71,1.81,0.58,94.4,89.8,94.1,85.2,79.7,0.276,0.384,0.116,0.109,0.172,0.41,0.224,0.286,0.353,0.25,0.5,0.382,0.4,1.0,0.273,,,,,,,,,,,,
19,2024-09-12,746337,Flyout,field_out,True,667670,664285,Brent Rooker,Framber Valdez,1,3b244baa-b31d-4076-95aa-9b5fdc3698f2,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,129.0,96.0,109.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.315,0.17,-5.01,1.64,-0.71,1.81,0.58,94.4,89.8,94.1,85.2,79.7,0.276,0.384,0.116,0.109,0.172,0.41,0.224,0.286,0.353,0.25,0.5,0.382,0.4,1.0,0.273,,,,,,,,,,,,
20,2024-09-12,746337,Strikeout,strikeout,True,669127,664285,Shea Langeliers,Framber Valdez,0,ddb60d68-bc3f-4d75-be96-5ea85f5a0c7b,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,129.0,96.0,109.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.315,0.17,-5.01,1.64,-0.71,1.81,0.58,94.4,89.8,94.1,85.2,79.7,0.276,0.384,0.116,0.109,0.172,0.41,0.224,0.286,0.353,0.25,0.5,0.382,0.4,1.0,0.273,,,,,,,,,,,,
21,2024-09-12,746337,Lineout,field_out,True,608324,687765,Alex Bregman,Mitch Spence,0,b3424ae7-1c43-4567-aa16-14f65423d1a3,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
22,2024-09-12,746337,Groundout,field_out,True,670541,687765,Yordan Alvarez,Mitch Spence,0,7eff7eeb-c2bb-4cbd-958e-7e7dec01e953,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
23,2024-09-12,746337,Single,single,False,673237,687765,Yainer Diaz,Mitch Spence,0,2cf3f987-3434-487f-9e86-c37e42123fd8,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
24,2024-09-12,746337,Double,double,False,663656,687765,Kyle Tucker,Mitch Spence,1,23744406-5710-4aa4-b4ab-f38f8bccfcb7,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
25,2024-09-12,746337,Fielders Choice Out,fielders_choice_out,True,665161,687765,Jeremy Peña,Mitch Spence,1,4803194a-dc7d-48e4-8d2b-f26293cbcd47,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
26,2024-09-12,746337,Strikeout,strikeout,True,668709,664285,JJ Bleday,Framber Valdez,0,74736e4d-c5d1-42eb-9fd1-990916fcf662,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,129.0,96.0,109.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.315,0.17,-5.01,1.64,-0.71,1.81,0.58,94.4,89.8,94.1,85.2,79.7,0.276,0.384,0.116,0.109,0.172,0.41,0.224,0.286,0.353,0.25,0.5,0.382,0.4,1.0,0.273,,,,,,,,,,,,
27,2024-09-12,746337,Strikeout,strikeout,True,680869,664285,Zack Gelof,Framber Valdez,0,725caada-a5fe-4d62-b0e5-c3ad155f9776,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,129.0,96.0,109.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.315,0.17,-5.01,1.64,-0.71,1.81,0.58,94.4,89.8,94.1,85.2,79.7,0.276,0.384,0.116,0.109,0.172,0.41,0.224,0.286,0.353,0.25,0.5,0.382,0.4,1.0,0.273,,,,,,,,,,,,
28,2024-09-12,746337,Single,single,False,805779,664285,Jacob Wilson,Framber Valdez,0,d8b0acba-765a-4d51-93ed-0727c81a38ce,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,129.0,96.0,109.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.315,0.17,-5.01,1.64,-0.71,1.81,0.58,94.4,89.8,94.1,85.2,79.7,0.276,0.384,0.116,0.109,0.172,0.41,0.224,0.286,0.353,0.25,0.5,0.382,0.4,1.0,0.273,,,,,,,,,,,,
29,2024-09-12,746337,Strikeout,strikeout,True,663527,664285,Tyler Nevin,Framber Valdez,1,d64e2ddc-db2b-49ac-bc30-ae9618a76dc7,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,129.0,96.0,109.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.315,0.17,-5.01,1.64,-0.71,1.81,0.58,94.4,89.8,94.1,85.2,79.7,0.276,0.384,0.116,0.109,0.172,0.41,0.224,0.286,0.353,0.25,0.5,0.382,0.4,1.0,0.273,,,,,,,,,,,,
30,2024-09-12,746337,Double,double,False,572138,687765,Jon Singleton,Mitch Spence,0,06773037-fb20-4a7b-a836-2b0dbe076d5b,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
31,2024-09-12,746337,Sac Bunt,sac_bunt,True,676694,687765,Jake Meyers,Mitch Spence,1,7122054b-ca50-4037-8833-6bc5ba42c379,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
32,2024-09-12,746337,Groundout,field_out,True,518792,687765,Jason Heyward,Mitch Spence,0,898eec72-8c28-4fa4-925b-3d5cb38f6dc0,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
33,2024-09-12,746337,Groundout,field_out,True,643289,687765,Mauricio Dubón,Mitch Spence,0,50de93ba-5bd5-4e65-8238-b4bfeabe21d4,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.33,3.9,137.1,102.0,100.0,101.0,0.792,7.41,2.69,9.44,1.11,1.47,0.176,0.464,0.141,0.302,0.404,69.0,85.0,82.0,116.0,118.0,118.0,,,,39.0,96.0,85.0,122.0,105.0,109.0,0.144,,0.334,0.117,0.014,,-0.56,-0.04,-0.32,-8.48,,88.5,91.9,84.3,80.3,0.296,0.352,0.158,0.186,0.314,0.319,0.625,0.875,0.0,0.274,0.489,0.267,,,,99.0,98.0,95.0,0.39,-0.36,90.8,0.274,0.468,0.183,,,
