,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-13,746509,Walk,walk,False,664023,596295,Ian Happ,Austin Gomber,0,7660feae-4847-462c-bd73-573f8de7ca1f,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.44,4.95,158.0,102.0,82.0,98.0,0.819,6.38,2.11,9.4,1.54,0.92,0.218,0.418,0.124,0.378,0.443,82.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,103.0,102.0,93.0,109.0,107.0,0.001,0.407,0.165,0.222,0.205,-0.99,-42.95,0.1,0.22,-0.05,90.4,81.1,90.1,83.8,77.6,0.301,0.569,0.098,0.209,0.36,0.26,0.27,0.405,0.278,0.27,0.486,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-13,746509,Double,double,False,621020,596295,Dansby Swanson,Austin Gomber,1,a1c9ffe0-952c-45b8-bc12-4413d590f93d,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.44,4.95,158.0,102.0,82.0,98.0,0.819,6.38,2.11,9.4,1.54,0.92,0.218,0.418,0.124,0.378,0.443,82.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,103.0,102.0,93.0,109.0,107.0,0.001,0.407,0.165,0.222,0.205,-0.99,-42.95,0.1,0.22,-0.05,90.4,81.1,90.1,83.8,77.6,0.301,0.569,0.098,0.209,0.36,0.26,0.27,0.405,0.278,0.27,0.486,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-13,746509,Strikeout,strikeout,True,673548,596295,Seiya Suzuki,Austin Gomber,0,d5325c9b-994c-4829-b0ae-11006c0e63bb,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.44,4.95,158.0,102.0,82.0,98.0,0.819,6.38,2.11,9.4,1.54,0.92,0.218,0.418,0.124,0.378,0.443,82.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,103.0,102.0,93.0,109.0,107.0,0.001,0.407,0.165,0.222,0.205,-0.99,-42.95,0.1,0.22,-0.05,90.4,81.1,90.1,83.8,77.6,0.301,0.569,0.098,0.209,0.36,0.26,0.27,0.405,0.278,0.27,0.486,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-13,746509,Single,single,False,641355,596295,Cody Bellinger,Austin Gomber,1,6d48e23a-26b9-4784-b8de-1805be2f7795,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.44,4.95,158.0,102.0,82.0,98.0,0.819,6.38,2.11,9.4,1.54,0.92,0.218,0.418,0.124,0.378,0.443,82.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,103.0,102.0,93.0,109.0,107.0,0.001,0.407,0.165,0.222,0.205,-0.99,-42.95,0.1,0.22,-0.05,90.4,81.1,90.1,83.8,77.6,0.301,0.569,0.098,0.209,0.36,0.26,0.27,0.405,0.278,0.27,0.486,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-13,746509,Single,single,False,670623,596295,Isaac Paredes,Austin Gomber,1,2e505542-bba9-413d-8612-0c0c870d8623,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.44,4.95,158.0,102.0,82.0,98.0,0.819,6.38,2.11,9.4,1.54,0.92,0.218,0.418,0.124,0.378,0.443,82.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,103.0,102.0,93.0,109.0,107.0,0.001,0.407,0.165,0.222,0.205,-0.99,-42.95,0.1,0.22,-0.05,90.4,81.1,90.1,83.8,77.6,0.301,0.569,0.098,0.209,0.36,0.26,0.27,0.405,0.278,0.27,0.486,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-13,746509,Strikeout,strikeout,True,683737,596295,Michael Busch,Austin Gomber,0,beb21b9a-295e-479d-ae5e-406a7864584f,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.44,4.95,158.0,102.0,82.0,98.0,0.819,6.38,2.11,9.4,1.54,0.92,0.218,0.418,0.124,0.378,0.443,82.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,103.0,102.0,93.0,109.0,107.0,0.001,0.407,0.165,0.222,0.205,-0.99,-42.95,0.1,0.22,-0.05,90.4,81.1,90.1,83.8,77.6,0.301,0.569,0.098,0.209,0.36,0.26,0.27,0.405,0.278,0.27,0.486,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-13,746509,Groundout,field_out,True,663538,596295,Nico Hoerner,Austin Gomber,0,50f1f009-c016-44c9-a8bf-32e57f7809c2,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.44,4.95,158.0,102.0,82.0,98.0,0.819,6.38,2.11,9.4,1.54,0.92,0.218,0.418,0.124,0.378,0.443,82.0,104.0,100.0,72.0,98.0,90.0,51.0,110.0,96.0,90.0,103.0,102.0,93.0,109.0,107.0,0.001,0.407,0.165,0.222,0.205,-0.99,-42.95,0.1,0.22,-0.05,90.4,81.1,90.1,83.8,77.6,0.301,0.569,0.098,0.209,0.36,0.26,0.27,0.405,0.278,0.27,0.486,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-13,746509,Lineout,field_out,True,453568,665871,Charlie Blackmon,Javier Assad,0,dd192c4c-3a68-42b0-b632-9837c7491d8d,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.76,137.2,99.0,86.0,94.0,0.846,7.58,3.86,8.37,1.11,1.08,0.263,0.367,0.153,0.287,0.421,73.0,92.0,89.0,69.0,102.0,92.0,76.0,101.0,92.0,117.0,96.0,101.0,,,,0.356,0.165,0.104,,0.045,-0.94,1.02,-1.61,,-1.02,91.5,83.7,91.5,80.2,,0.323,0.492,0.194,0.174,0.319,0.303,0.269,0.269,0.109,0.364,0.636,0.389,99.0,101.0,97.0,96.0,97.0,92.0,0.216,0.114,-0.61,-0.32,87.9,76.8,0.218,0.327,0.107,0.32,0.57,0.152,0.158,0.368,0.352,,,,,,,,,
8,2024-09-13,746509,Strikeout,strikeout,True,678662,665871,Ezequiel Tovar,Javier Assad,0,8042ed38-c423-4d40-a016-d60318540127,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.76,137.2,99.0,86.0,94.0,0.846,7.58,3.86,8.37,1.11,1.08,0.263,0.367,0.153,0.287,0.421,73.0,92.0,89.0,69.0,102.0,92.0,76.0,101.0,92.0,117.0,96.0,101.0,,,,0.356,0.165,0.104,,0.045,-0.94,1.02,-1.61,,-1.02,91.5,83.7,91.5,80.2,,0.323,0.492,0.194,0.174,0.319,0.303,0.269,0.269,0.109,0.364,0.636,0.389,99.0,101.0,97.0,96.0,97.0,92.0,0.216,0.114,-0.61,-0.32,87.9,76.8,0.218,0.327,0.107,0.32,0.57,0.152,0.158,0.368,0.352,,,,,,,,,
9,2024-09-13,746509,Groundout,field_out,True,686668,665871,Brenton Doyle,Javier Assad,0,2737fdd1-7624-493c-8385-daa5c7a4e1bc,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.76,137.2,99.0,86.0,94.0,0.846,7.58,3.86,8.37,1.11,1.08,0.263,0.367,0.153,0.287,0.421,73.0,92.0,89.0,69.0,102.0,92.0,76.0,101.0,92.0,117.0,96.0,101.0,,,,0.356,0.165,0.104,,0.045,-0.94,1.02,-1.61,,-1.02,91.5,83.7,91.5,80.2,,0.323,0.492,0.194,0.174,0.319,0.303,0.269,0.269,0.109,0.364,0.636,0.389,99.0,101.0,97.0,96.0,97.0,92.0,0.216,0.114,-0.61,-0.32,87.9,76.8,0.218,0.327,0.107,0.32,0.57,0.152,0.158,0.368,0.352,,,,,,,,,
