,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-08,746455,Strikeout,strikeout,True,682177,672456,Daniel Schneemann,Keider Montero,0,c88e9af8-2981-4f0b-9622-727fae7ac0c2,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-08,746455,Flyout,field_out,True,570482,668909,Gio Urshela,Gavin Williams,0,d24a0532-cc09-4293-9310-0f714bc14723,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
12,2024-07-08,746455,Groundout,field_out,True,656716,668909,Zach McKinstry,Gavin Williams,0,31ecb07e-9fa2-45f4-bb34-e94efc90ff18,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
13,2024-07-08,746455,Groundout,field_out,True,595879,668909,Javier Báez,Gavin Williams,0,8ced3d7b-278e-493a-9c33-97b446affec7,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
14,2024-07-08,746455,Groundout,field_out,True,677587,672456,Brayan Rocchio,Keider Montero,0,70347f3d-4a03-481a-a643-b2aafda3aefd,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-08,746455,Walk,walk,False,666310,672456,Bo Naylor,Keider Montero,0,f0d93cf2-8228-4b73-8fd4-a887934ea8d6,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-08,746455,Grounded Into DP,grounded_into_double_play,True,680757,672456,Steven Kwan,Keider Montero,1,c25093c5-caa2-4154-ae0a-8d98db1e2177,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-08,746455,Strikeout,strikeout,True,668731,668909,Akil Baddoo,Gavin Williams,0,cfc8fd3e-537f-4cf6-83c1-1e39893add4c,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
18,2024-07-08,746455,Strikeout,strikeout,True,668670,668909,Jake Rogers,Gavin Williams,0,48e44cbc-dbc0-4df9-8e62-887fd4b4fbc7,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
19,2024-07-08,746455,Single,single,False,672761,668909,Wenceel Pérez,Gavin Williams,0,1ae994e9-aced-4597-adda-1566c43a67e9,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
20,2024-07-08,746455,Strikeout,strikeout,True,690993,668909,Colt Keith,Gavin Williams,0,02ac1edc-6867-41ee-af75-bcd4775de7cb,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
21,2024-07-08,746455,Single,single,False,682657,672456,Angel Martínez,Keider Montero,0,1e6a18b8-b86d-480a-92f2-c45a23baf6df,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-08,746455,Strikeout,strikeout,True,608070,672456,José Ramírez,Keider Montero,0,8fdc4ef9-864e-4b08-9503-87df3615e33d,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-08,746455,Grounded Into DP,grounded_into_double_play,True,647304,672456,Josh Naylor,Keider Montero,1,0f066471-0203-4d6b-ad35-18d068b46f0d,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-08,746455,Strikeout,strikeout,True,592192,668909,Mark Canha,Gavin Williams,0,a7e85f54-b0bb-40cf-9bfb-b840b6184eb5,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
25,2024-07-08,746455,Flyout,field_out,True,682985,668909,Riley Greene,Gavin Williams,0,af2bb8ac-ba0d-42ce-ae07-5d14078cdf18,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
26,2024-07-08,746455,Single,single,False,570482,668909,Gio Urshela,Gavin Williams,0,e26a0b7c-4c60-484d-ab37-555965bc5ade,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
27,2024-07-08,746455,Groundout,field_out,True,656716,668909,Zach McKinstry,Gavin Williams,0,3b1ec789-568e-4ea7-91be-f80c2145bf28,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
28,2024-07-08,746455,Pop Out,field_out,True,681807,672456,David Fry,Keider Montero,0,bf095d4c-b2e3-447f-bec5-bfd0f312e8f7,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-08,746455,Groundout,field_out,True,665926,672456,Andrés Giménez,Keider Montero,0,612dec9f-70ea-4153-9378-44cfe07bdf45,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-08,746455,Groundout,field_out,True,682177,672456,Daniel Schneemann,Keider Montero,0,5b689e52-096d-4419-8632-b270a6704f5d,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,93.0,100.0,109.0,0.444,0.333,0.12,0.103,-0.18,2.93,-5.91,-8.6,95.3,85.9,83.1,79.1,0.265,0.51,0.191,0.103,0.103,0.359,0.375,0.688,0.185,0.667,1.5,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-08,746455,Double,double,False,595879,668909,Javier Báez,Gavin Williams,0,d5492a1d-f8b9-482b-a5a3-af37ac1c743b,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
32,2024-07-08,746455,Groundout,field_out,True,668731,668909,Akil Baddoo,Gavin Williams,1,c72c2220-8725-4aac-b271-db96e8e3e31d,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
33,2024-07-08,746455,Pop Out,field_out,True,668670,668909,Jake Rogers,Gavin Williams,0,ad8a6dea-dc10-4df8-ab5d-6f743cdcf5fe,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
34,2024-07-08,746455,Groundout,field_out,True,672761,668909,Wenceel Pérez,Gavin Williams,0,4926d140-3ac3-45a1-a344-d3b5ff343180,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,97.0,94.0,94.0,117.0,-91.0,10.0,,,,0.568,0.004,,0.054,-0.18,-2.0,,-5.68,96.5,87.6,86.1,,0.286,0.357,0.164,,,,0.176,0.235,0.3,,,,118.0,114.0,112.0,61.0,98.0,84.0,0.163,0.21,-0.59,1.64,89.7,80.3,0.222,0.444,0.167,,,,,,,,,,,,,,,,,,
