,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-14,746177,Single,single,False,514888,542881,Jose Altuve,Tyler Anderson,0,c596055a-a765-46b5-80a1-a7a158fbd120,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.6,4.18,172.1,100.0,96.0,100.0,0.74,7.1,3.66,7.62,1.15,0.89,0.191,0.506,0.158,0.265,0.395,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,80.0,141.0,142.0,99.0,99.0,96.0,0.035,0.394,0.185,0.013,0.001,0.372,-0.43,-0.62,-3.82,0.82,-3.14,1.45,89.4,84.2,78.9,88.1,81.2,71.6,0.18,0.246,0.396,0.259,0.477,0.184,0.27,0.47,0.245,0.261,0.696,0.152,0.0,0.0,0.385,,,,,,,,,,,,,,,,,,
1,2024-09-14,746177,Strikeout,strikeout,True,670541,542881,Yordan Alvarez,Tyler Anderson,0,eae81c73-97e7-42e3-b80d-945bdb97ab0f,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.6,4.18,172.1,100.0,96.0,100.0,0.74,7.1,3.66,7.62,1.15,0.89,0.191,0.506,0.158,0.265,0.395,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,80.0,141.0,142.0,99.0,99.0,96.0,0.035,0.394,0.185,0.013,0.001,0.372,-0.43,-0.62,-3.82,0.82,-3.14,1.45,89.4,84.2,78.9,88.1,81.2,71.6,0.18,0.246,0.396,0.259,0.477,0.184,0.27,0.47,0.245,0.261,0.696,0.152,0.0,0.0,0.385,,,,,,,,,,,,,,,,,,
2,2024-09-14,746177,Groundout,field_out,True,673237,542881,Yainer Diaz,Tyler Anderson,1,2fbee17f-d79b-4d72-98c0-3056bc92401d,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.6,4.18,172.1,100.0,96.0,100.0,0.74,7.1,3.66,7.62,1.15,0.89,0.191,0.506,0.158,0.265,0.395,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,80.0,141.0,142.0,99.0,99.0,96.0,0.035,0.394,0.185,0.013,0.001,0.372,-0.43,-0.62,-3.82,0.82,-3.14,1.45,89.4,84.2,78.9,88.1,81.2,71.6,0.18,0.246,0.396,0.259,0.477,0.184,0.27,0.47,0.245,0.261,0.696,0.152,0.0,0.0,0.385,,,,,,,,,,,,,,,,,,
3,2024-09-14,746177,Walk,walk,False,608324,542881,Alex Bregman,Tyler Anderson,1,7e70ed9e-b548-4cde-9727-fecc234a5393,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.6,4.18,172.1,100.0,96.0,100.0,0.74,7.1,3.66,7.62,1.15,0.89,0.191,0.506,0.158,0.265,0.395,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,80.0,141.0,142.0,99.0,99.0,96.0,0.035,0.394,0.185,0.013,0.001,0.372,-0.43,-0.62,-3.82,0.82,-3.14,1.45,89.4,84.2,78.9,88.1,81.2,71.6,0.18,0.246,0.396,0.259,0.477,0.184,0.27,0.47,0.245,0.261,0.696,0.152,0.0,0.0,0.385,,,,,,,,,,,,,,,,,,
4,2024-09-14,746177,Double,double,False,665161,542881,Jeremy Peña,Tyler Anderson,1,b1f2d382-8c1a-47d8-9e8a-c8cecef63eb0,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.6,4.18,172.1,100.0,96.0,100.0,0.74,7.1,3.66,7.62,1.15,0.89,0.191,0.506,0.158,0.265,0.395,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,80.0,141.0,142.0,99.0,99.0,96.0,0.035,0.394,0.185,0.013,0.001,0.372,-0.43,-0.62,-3.82,0.82,-3.14,1.45,89.4,84.2,78.9,88.1,81.2,71.6,0.18,0.246,0.396,0.259,0.477,0.184,0.27,0.47,0.245,0.261,0.696,0.152,0.0,0.0,0.385,,,,,,,,,,,,,,,,,,
5,2024-09-14,746177,Walk,walk,False,605170,542881,Victor Caratini,Tyler Anderson,0,b1279476-866f-4ca4-b2fc-f50979d83fb5,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.6,4.18,172.1,100.0,96.0,100.0,0.74,7.1,3.66,7.62,1.15,0.89,0.191,0.506,0.158,0.265,0.395,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,80.0,141.0,142.0,99.0,99.0,96.0,0.035,0.394,0.185,0.013,0.001,0.372,-0.43,-0.62,-3.82,0.82,-3.14,1.45,89.4,84.2,78.9,88.1,81.2,71.6,0.18,0.246,0.396,0.259,0.477,0.184,0.27,0.47,0.245,0.261,0.696,0.152,0.0,0.0,0.385,,,,,,,,,,,,,,,,,,
6,2024-09-14,746177,Strikeout,strikeout,True,676694,542881,Jake Meyers,Tyler Anderson,0,cd632059-cef9-4256-862e-c6dbd884406d,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.6,4.18,172.1,100.0,96.0,100.0,0.74,7.1,3.66,7.62,1.15,0.89,0.191,0.506,0.158,0.265,0.395,105.0,100.0,106.0,89.0,100.0,97.0,67.0,95.0,83.0,80.0,141.0,142.0,99.0,99.0,96.0,0.035,0.394,0.185,0.013,0.001,0.372,-0.43,-0.62,-3.82,0.82,-3.14,1.45,89.4,84.2,78.9,88.1,81.2,71.6,0.18,0.246,0.396,0.259,0.477,0.184,0.27,0.47,0.245,0.261,0.696,0.152,0.0,0.0,0.385,,,,,,,,,,,,,,,,,,
7,2024-09-14,746177,Walk,walk,False,621493,434378,Taylor Ward,Justin Verlander,0,39d56fa9-c2ce-42cd-b8e8-e1dee48769f8,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.2,4.01,79.2,100.0,118.0,102.0,0.808,7.34,2.94,9.38,1.58,0.51,0.283,0.359,0.171,0.279,0.438,116.0,97.0,101.0,117.0,98.0,102.0,,,,127.0,108.0,112.0,,,,,0.494,,0.185,0.224,0.097,-0.64,,,0.57,-1.4,0.91,93.5,,84.0,,86.7,77.7,0.148,0.148,0.273,0.296,0.509,0.205,,,,,,,0.194,0.347,0.223,112.0,100.0,97.0,0.341,0.523,0.216,,,,,,,,,,,,
8,2024-09-14,746177,Walk,walk,False,687263,434378,Zach Neto,Justin Verlander,1,4b84d870-b43e-42e8-8382-f97a0b9efa62,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.2,4.01,79.2,100.0,118.0,102.0,0.808,7.34,2.94,9.38,1.58,0.51,0.283,0.359,0.171,0.279,0.438,116.0,97.0,101.0,117.0,98.0,102.0,,,,127.0,108.0,112.0,,,,,0.494,,0.185,0.224,0.097,-0.64,,,0.57,-1.4,0.91,93.5,,84.0,,86.7,77.7,0.148,0.148,0.273,0.296,0.509,0.205,,,,,,,0.194,0.347,0.223,112.0,100.0,97.0,0.341,0.523,0.216,,,,,,,,,,,,
9,2024-09-14,746177,Single,single,False,694384,434378,Nolan Schanuel,Justin Verlander,1,d4213a77-1b34-4065-9caa-36031a17cd6b,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.2,4.01,79.2,100.0,118.0,102.0,0.808,7.34,2.94,9.38,1.58,0.51,0.283,0.359,0.171,0.279,0.438,116.0,97.0,101.0,117.0,98.0,102.0,,,,127.0,108.0,112.0,,,,,0.494,,0.185,0.224,0.097,-0.64,,,0.57,-1.4,0.91,93.5,,84.0,,86.7,77.7,0.148,0.148,0.273,0.296,0.509,0.205,,,,,,,0.194,0.347,0.223,112.0,100.0,97.0,0.341,0.523,0.216,,,,,,,,,,,,
