,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,vKN (sc),Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,KN%,wFS/C,wKC/C,wKN/C,vFS,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,vSC (sc),SC%,wSC/C
10,2024-08-18,745464,Single,single,False,668942,663765,Josh Rojas,Jake Woodford,0,ff9b80c6-805f-42d2-b585-fc8aaa1f5e44,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-18,745464,Walk,walk,False,660844,663765,Leo Rivas,Jake Woodford,1,3e69706c-e7cb-420c-96e0-a5af781051c2,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-18,745464,Double,double,False,645302,663765,Victor Robles,Jake Woodford,1,f05c322d-2e4f-4c68-8101-5858483b379f,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-18,745464,Strikeout,strikeout,True,677594,663765,Julio Rodríguez,Jake Woodford,0,1c00f500-0707-413f-9c29-d97de600f097,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-18,745464,Pop Out,field_out,True,663728,663765,Cal Raleigh,Jake Woodford,0,ad622e74-4882-4fa5-b508-9b696ec3d195,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-18,745464,Strikeout,strikeout,True,670042,663765,Luke Raley,Jake Woodford,0,632a7351-d0b6-4445-95ae-217c41e6e62d,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-18,745464,Flyout,field_out,True,663698,669923,Joey Bart,George Kirby,0,3281c54e-9cfd-477e-b0e6-014716142ed0,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,97.0,99.0,93.0,0.235,0.336,0.005,0.232,,0.42,0.79,1.58,0.92,,95.9,92.3,,95.9,87.3,0.265,0.346,0.109,,,,,,,,,,73.9,115.0,112.0,116.0,108.0,100.0,108.0,0.111,0.08,0.0,-1.5,-2.33,-3.49,85.9,83.4,0.232,0.449,0.296,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,
17,2024-08-18,745464,Pop Out,field_out,True,642133,669923,Rowdy Tellez,George Kirby,0,6a9df1bc-c3cc-455b-bb05-5905469326fe,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,97.0,99.0,93.0,0.235,0.336,0.005,0.232,,0.42,0.79,1.58,0.92,,95.9,92.3,,95.9,87.3,0.265,0.346,0.109,,,,,,,,,,73.9,115.0,112.0,116.0,108.0,100.0,108.0,0.111,0.08,0.0,-1.5,-2.33,-3.49,85.9,83.4,0.232,0.449,0.296,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,
18,2024-08-18,745464,Groundout,field_out,True,650559,669923,Bryan De La Cruz,George Kirby,0,23e09b30-2a32-4730-b827-ced9964694a7,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,97.0,99.0,93.0,0.235,0.336,0.005,0.232,,0.42,0.79,1.58,0.92,,95.9,92.3,,95.9,87.3,0.265,0.346,0.109,,,,,,,,,,73.9,115.0,112.0,116.0,108.0,100.0,108.0,0.111,0.08,0.0,-1.5,-2.33,-3.49,85.9,83.4,0.232,0.449,0.296,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,
19,2024-08-18,745464,Strikeout,strikeout,True,593871,663765,Jorge Polanco,Jake Woodford,0,3b388657-35d0-4dc3-b543-25e94348023d,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-18,745464,Groundout,field_out,True,457759,663765,Justin Turner,Jake Woodford,0,ad469883-257f-4c61-a2c2-198373831a61,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-18,745464,Groundout,field_out,True,686527,663765,Dominic Canzone,Jake Woodford,0,fa8544d0-5bff-4b61-a76f-afc727769468,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-18,745464,Strikeout,strikeout,True,572191,669923,Michael A. Taylor,George Kirby,0,6a7ba17c-1465-401f-afa7-518dad95112e,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,97.0,99.0,93.0,0.235,0.336,0.005,0.232,,0.42,0.79,1.58,0.92,,95.9,92.3,,95.9,87.3,0.265,0.346,0.109,,,,,,,,,,73.9,115.0,112.0,116.0,108.0,100.0,108.0,0.111,0.08,0.0,-1.5,-2.33,-3.49,85.9,83.4,0.232,0.449,0.296,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,
23,2024-08-18,745464,Single,single,False,678225,669923,Ji Hwan Bae,George Kirby,0,8b8261aa-55a4-4b40-b279-43d800aeb489,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,97.0,99.0,93.0,0.235,0.336,0.005,0.232,,0.42,0.79,1.58,0.92,,95.9,92.3,,95.9,87.3,0.265,0.346,0.109,,,,,,,,,,73.9,115.0,112.0,116.0,108.0,100.0,108.0,0.111,0.08,0.0,-1.5,-2.33,-3.49,85.9,83.4,0.232,0.449,0.296,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,
24,2024-08-18,745464,Walk,walk,False,669707,669923,Jared Triolo,George Kirby,1,87ad926b-3492-4336-8e94-6aed93b62711,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,97.0,99.0,93.0,0.235,0.336,0.005,0.232,,0.42,0.79,1.58,0.92,,95.9,92.3,,95.9,87.3,0.265,0.346,0.109,,,,,,,,,,73.9,115.0,112.0,116.0,108.0,100.0,108.0,0.111,0.08,0.0,-1.5,-2.33,-3.49,85.9,83.4,0.232,0.449,0.296,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,
25,2024-08-18,745464,Flyout,field_out,True,643396,669923,Isiah Kiner-Falefa,George Kirby,1,2b076426-e93d-4fd7-a43c-362395180aff,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,97.0,99.0,93.0,0.235,0.336,0.005,0.232,,0.42,0.79,1.58,0.92,,95.9,92.3,,95.9,87.3,0.265,0.346,0.109,,,,,,,,,,73.9,115.0,112.0,116.0,108.0,100.0,108.0,0.111,0.08,0.0,-1.5,-2.33,-3.49,85.9,83.4,0.232,0.449,0.296,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,
26,2024-08-18,745464,Flyout,field_out,True,668804,669923,Bryan Reynolds,George Kirby,0,aad1abb2-5a51-43d1-80f5-9ed7c2cd0873,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.48,3.57,155.1,106.0,106.0,107.0,0.785,8.75,1.16,8.86,0.98,1.01,0.286,0.353,0.187,0.277,0.442,,,,103.0,106.0,101.0,105.0,109.0,108.0,111.0,104.0,110.0,97.0,99.0,93.0,0.235,0.336,0.005,0.232,,0.42,0.79,1.58,0.92,,95.9,92.3,,95.9,87.3,0.265,0.346,0.109,,,,,,,,,,73.9,115.0,112.0,116.0,108.0,100.0,108.0,0.111,0.08,0.0,-1.5,-2.33,-3.49,85.9,83.4,0.232,0.449,0.296,0.248,0.352,0.267,0.235,0.382,0.277,0.326,0.457,0.305,,,,,,,,,
27,2024-08-18,745464,Home Run,home_run,False,668942,663765,Josh Rojas,Jake Woodford,0,ff83e032-ec5b-4b16-ac09-39e161179081,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-18,745464,Single,single,False,660844,663765,Leo Rivas,Jake Woodford,0,b1766262-9dad-4347-b504-628ac7fcafc2,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-18,745464,Single,single,False,645302,663765,Victor Robles,Jake Woodford,1,fa929354-28ae-4605-b96b-9a0c616a925e,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-18,745464,Fielders Choice,fielders_choice,False,677594,663765,Julio Rodríguez,Jake Woodford,1,0381c004-ff77-48a6-aac0-7cf884958cbe,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-18,745464,Pop Out,field_out,True,663728,663765,Cal Raleigh,Jake Woodford,0,9b0a01f6-38f0-464c-8136-4c9630bc78fa,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,84.0,92.0,88.0,0.435,0.03,0.196,0.284,0.056,0.14,-0.86,-2.31,-1.96,0.89,91.3,88.5,85.6,91.3,80.8,0.371,0.581,0.022,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
