,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-05-15,746231,Strikeout,strikeout,True,666160,458681,Mickey Moniak,Lance Lynn,1,cac15df9-6117-40bd-b58d-22680a778b2a,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,0.163,0.468,0.081,,0.05,0.69,-1.19,-2.24,,-3.31,92.4,85.0,91.2,80.7,,0.206,0.394,0.312,0.375,0.375,0.2,0.25,0.25,0.0,,,,0.292,0.523,0.106,90.0,99.0,93.0,0.238,-1.16,88.2,0.311,0.433,0.27,,,,,,,,,,,,,,,
11,2024-05-15,746231,Single,single,True,676475,656288,Alec Burleson,Griffin Canning,1,bb07b570-dc51-4302-a601-d1d1b5b46ce9,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.123,0.271,-0.83,-8.35,-1.29,-1.15,0.71,93.6,88.7,93.0,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-15,746231,Flyout,field_out,True,671056,656288,Iván Herrera,Griffin Canning,0,c0caea15-edf7-4b7f-b200-312376f99f33,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.123,0.271,-0.83,-8.35,-1.29,-1.15,0.71,93.6,88.7,93.0,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-15,746231,Single,single,False,680977,656288,Brendan Donovan,Griffin Canning,0,05de2d0d-b40b-4982-a0c7-645777a493cb,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.123,0.271,-0.83,-8.35,-1.29,-1.15,0.71,93.6,88.7,93.0,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-15,746231,Flyout,field_out,True,691026,656288,Masyn Winn,Griffin Canning,0,90d3c205-5b79-4f66-91a7-87e33d123030,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.123,0.271,-0.83,-8.35,-1.29,-1.15,0.71,93.6,88.7,93.0,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-15,746231,Single,single,False,687263,458681,Zach Neto,Lance Lynn,0,73e10d71-6d6a-4a6d-8c6b-b6bd5dfedb83,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,0.163,0.468,0.081,,0.05,0.69,-1.19,-2.24,,-3.31,92.4,85.0,91.2,80.7,,0.206,0.394,0.312,0.375,0.375,0.2,0.25,0.25,0.0,,,,0.292,0.523,0.106,90.0,99.0,93.0,0.238,-1.16,88.2,0.311,0.433,0.27,,,,,,,,,,,,,,,
16,2024-05-15,746231,Walk,walk,False,677347,458681,Kyren Paris,Lance Lynn,1,80992de2-b894-4ebb-8c3b-34c1991b24a7,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,0.163,0.468,0.081,,0.05,0.69,-1.19,-2.24,,-3.31,92.4,85.0,91.2,80.7,,0.206,0.394,0.312,0.375,0.375,0.2,0.25,0.25,0.0,,,,0.292,0.523,0.106,90.0,99.0,93.0,0.238,-1.16,88.2,0.311,0.433,0.27,,,,,,,,,,,,,,,
17,2024-05-15,746231,Double Play,double_play,True,694384,458681,Nolan Schanuel,Lance Lynn,1,afafc568-be11-4802-aa07-6c7a34c2b8a2,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,0.163,0.468,0.081,,0.05,0.69,-1.19,-2.24,,-3.31,92.4,85.0,91.2,80.7,,0.206,0.394,0.312,0.375,0.375,0.2,0.25,0.25,0.0,,,,0.292,0.523,0.106,90.0,99.0,93.0,0.238,-1.16,88.2,0.311,0.433,0.27,,,,,,,,,,,,,,,
18,2024-05-15,746231,Groundout,field_out,True,672279,656288,Michael Siani,Griffin Canning,0,b8e79f3b-0058-4c6b-a67a-9f7a1e6e712b,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.123,0.271,-0.83,-8.35,-1.29,-1.15,0.71,93.6,88.7,93.0,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-15,746231,Strikeout,strikeout,True,572761,656288,Matt Carpenter,Griffin Canning,0,637cc4cb-6d3e-44fd-8591-70768020ca7e,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.123,0.271,-0.83,-8.35,-1.29,-1.15,0.71,93.6,88.7,93.0,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-15,746231,Lineout,field_out,True,663457,656288,Lars Nootbaar,Griffin Canning,0,bdaf3952-7500-4d05-a802-4a827e02b42c,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.123,0.271,-0.83,-8.35,-1.29,-1.15,0.71,93.6,88.7,93.0,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-15,746231,Single,single,False,641645,458681,Luis Guillorme,Lance Lynn,0,c89c1ecd-5ad9-417e-b739-532581a25a16,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,0.163,0.468,0.081,,0.05,0.69,-1.19,-2.24,,-3.31,92.4,85.0,91.2,80.7,,0.206,0.394,0.312,0.375,0.375,0.2,0.25,0.25,0.0,,,,0.292,0.523,0.106,90.0,99.0,93.0,0.238,-1.16,88.2,0.311,0.433,0.27,,,,,,,,,,,,,,,
22,2024-05-15,746231,Single,single,False,621493,458681,Taylor Ward,Lance Lynn,1,ceb1622f-1fbb-440d-b1d1-e388d97ecde3,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,0.163,0.468,0.081,,0.05,0.69,-1.19,-2.24,,-3.31,92.4,85.0,91.2,80.7,,0.206,0.394,0.312,0.375,0.375,0.2,0.25,0.25,0.0,,,,0.292,0.523,0.106,90.0,99.0,93.0,0.238,-1.16,88.2,0.311,0.433,0.27,,,,,,,,,,,,,,,
23,2024-05-15,746231,Groundout,field_out,True,641432,458681,Willie Calhoun,Lance Lynn,1,2ee8346c-99a6-4614-866e-3f6fbc22ee92,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,0.163,0.468,0.081,,0.05,0.69,-1.19,-2.24,,-3.31,92.4,85.0,91.2,80.7,,0.206,0.394,0.312,0.375,0.375,0.2,0.25,0.25,0.0,,,,0.292,0.523,0.106,90.0,99.0,93.0,0.238,-1.16,88.2,0.311,0.433,0.27,,,,,,,,,,,,,,,
24,2024-05-15,746231,Hit By Pitch,hit_by_pitch,False,607680,458681,Kevin Pillar,Lance Lynn,0,f5dc3cde-4313-4481-9efc-f257c8693e35,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,0.163,0.468,0.081,,0.05,0.69,-1.19,-2.24,,-3.31,92.4,85.0,91.2,80.7,,0.206,0.394,0.312,0.375,0.375,0.2,0.25,0.25,0.0,,,,0.292,0.523,0.106,90.0,99.0,93.0,0.238,-1.16,88.2,0.311,0.433,0.27,,,,,,,,,,,,,,,
25,2024-05-15,746231,Strikeout,strikeout,True,681351,458681,Logan O'Hoppe,Lance Lynn,0,6c2f9bfc-f550-4422-8255-bd5a56092954,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,0.163,0.468,0.081,,0.05,0.69,-1.19,-2.24,,-3.31,92.4,85.0,91.2,80.7,,0.206,0.394,0.312,0.375,0.375,0.2,0.25,0.25,0.0,,,,0.292,0.523,0.106,90.0,99.0,93.0,0.238,-1.16,88.2,0.311,0.433,0.27,,,,,,,,,,,,,,,
26,2024-05-15,746231,Flyout,field_out,True,666160,458681,Mickey Moniak,Lance Lynn,0,b3fa5734-b578-40fe-a449-9cf91f428799,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,0.163,0.468,0.081,,0.05,0.69,-1.19,-2.24,,-3.31,92.4,85.0,91.2,80.7,,0.206,0.394,0.312,0.375,0.375,0.2,0.25,0.25,0.0,,,,0.292,0.523,0.106,90.0,99.0,93.0,0.238,-1.16,88.2,0.311,0.433,0.27,,,,,,,,,,,,,,,
27,2024-05-15,746231,Walk,walk,False,502671,656288,Paul Goldschmidt,Griffin Canning,0,ed580a90-1958-4dae-90ac-caa280f9f437,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.123,0.271,-0.83,-8.35,-1.29,-1.15,0.71,93.6,88.7,93.0,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-15,746231,Strikeout,strikeout,True,571448,656288,Nolan Arenado,Griffin Canning,0,e73340af-2bfe-464c-8d31-dd5754415781,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.123,0.271,-0.83,-8.35,-1.29,-1.15,0.71,93.6,88.7,93.0,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-15,746231,Flyout,field_out,True,676475,656288,Alec Burleson,Griffin Canning,0,c950b0bf-d1ed-4676-ae99-008d2ed000ea,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.123,0.271,-0.83,-8.35,-1.29,-1.15,0.71,93.6,88.7,93.0,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-15,746231,Single,single,False,671056,656288,Iván Herrera,Griffin Canning,1,05a0d303-d412-4807-a541-00d4f54eae48,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.123,0.271,-0.83,-8.35,-1.29,-1.15,0.71,93.6,88.7,93.0,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-15,746231,Flyout,field_out,True,680977,656288,Brendan Donovan,Griffin Canning,0,ba4d104e-cb35-460c-b879-faf497dd4b53,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,72.0,93.0,86.0,77.0,92.0,80.0,103.0,101.0,111.0,0.024,0.354,0.228,0.123,0.271,-0.83,-8.35,-1.29,-1.15,0.71,93.6,88.7,93.0,88.0,80.7,0.243,0.521,0.158,0.254,0.377,0.253,0.303,0.449,0.292,0.297,0.432,0.21,0.5,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-15,746231,Pop Out,field_out,True,687263,458681,Zach Neto,Lance Lynn,0,5ad80f29-064b-438f-b5c6-d951cf6c3e25,458681.0,lancelynn,Lynn,Right,Lance Lynn,STL,4.39,4.92,96.1,99.0,84.0,95.0,0.785,8.6,3.46,9.06,1.31,1.03,0.229,0.396,0.147,0.311,0.401,61.0,91.0,83.0,,,,87.0,101.0,97.0,65.0,94.0,84.0,96.0,106.0,116.0,0.163,0.468,0.081,,0.05,0.69,-1.19,-2.24,,-3.31,92.4,85.0,91.2,80.7,,0.206,0.394,0.312,0.375,0.375,0.2,0.25,0.25,0.0,,,,0.292,0.523,0.106,90.0,99.0,93.0,0.238,-1.16,88.2,0.311,0.433,0.27,,,,,,,,,,,,,,,
