,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-05-15,747203,Strikeout,strikeout,True,666181,694297,Will Benson,Brandon Pfaadt,0,eaefaf43-0fcf-4b91-bb5f-2d0e71ef55a4,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,
1,2024-05-15,747203,Strikeout,strikeout,True,641584,694297,Jake Fraley,Brandon Pfaadt,0,4e3323a6-74e4-4b98-b7c9-988a1618cf7e,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,
2,2024-05-15,747203,Flyout,field_out,True,645801,694297,Mike Ford,Brandon Pfaadt,0,85fed285-3756-44e6-b18a-b5bd325bbf0a,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,
3,2024-05-15,747203,Single,single,False,606466,671096,Ketel Marte,Andrew Abbott,0,839ca3c8-4f90-49fa-ba66-e5b3e1a0a1e6,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,124.0,104.0,111.0,,0.546,,0.165,0.121,0.167,0.21,,,0.44,-1.54,0.81,92.9,,84.7,,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,,,,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,
4,2024-05-15,747203,Grounded Into DP,grounded_into_double_play,True,545341,671096,Randal Grichuk,Andrew Abbott,1,a8cc3416-53d5-42cd-a47f-273600624c9b,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,124.0,104.0,111.0,,0.546,,0.165,0.121,0.167,0.21,,,0.44,-1.54,0.81,92.9,,84.7,,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,,,,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,
5,2024-05-15,747203,Strikeout,strikeout,True,666971,671096,Lourdes Gurriel Jr.,Andrew Abbott,0,6a7dd4c5-263a-4e7b-bbc2-0c0cb58a04dc,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,124.0,104.0,111.0,,0.546,,0.165,0.121,0.167,0.21,,,0.44,-1.54,0.81,92.9,,84.7,,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,,,,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,
6,2024-05-15,747203,Pop Out,field_out,True,668715,694297,Spencer Steer,Brandon Pfaadt,0,89fc6d00-5dd0-4352-a3d7-3f20b3c68f9c,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,
7,2024-05-15,747203,Strikeout,strikeout,True,600869,694297,Jeimer Candelario,Brandon Pfaadt,0,bbb8c80b-a4ae-413e-b02c-355fcc9b8cfd,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,
8,2024-05-15,747203,Flyout,field_out,True,668843,694297,Conner Capel,Brandon Pfaadt,0,e0adfa16-cd43-43ce-aeb5-fceef876c821,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.01,0.286,0.041,0.102,1.3,0.39,0.11,0.32,-1.37,0.12,93.5,89.6,87.6,93.3,84.5,80.1,0.246,0.388,0.201,0.186,0.421,0.35,0.273,0.364,0.119,0.289,0.316,0.3,0.5,0.5,0.261,0.2,0.8,0.0,,,,,,,,,,,,
9,2024-05-15,747203,Home Run,home_run,False,572233,671096,Christian Walker,Andrew Abbott,0,e2b8d74c-0f14-4f7d-97c1-afc47d85c3bd,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,124.0,104.0,111.0,,0.546,,0.165,0.121,0.167,0.21,,,0.44,-1.54,0.81,92.9,,84.7,,82.8,80.7,0.233,0.406,0.193,0.188,0.302,0.253,,,,0.167,0.379,0.285,0.324,0.676,0.147,,,,,,,,,,,,,,,
