,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-07-14,745066,Groundout,field_out,True,680757,686752,Steven Kwan,Ryan Pepiot,0,b270fa20-2df2-4164-aad5-cdafa6dabfe0,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,
1,2024-07-14,745066,Single,single,False,682657,686752,Angel Martínez,Ryan Pepiot,0,d48b24dd-4514-47dc-bb99-8cb010afeee0,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,
2,2024-07-14,745066,Strikeout,strikeout,True,608070,686752,José Ramírez,Ryan Pepiot,0,ae0bc60b-ff3e-4739-8a1d-4be14b149369,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,
3,2024-07-14,745066,Groundout,field_out,True,647304,686752,Josh Naylor,Ryan Pepiot,0,5692f0fa-c6be-4861-954e-27097a7ae0a5,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,
4,2024-07-14,745066,Groundout,field_out,True,650490,594902,Yandy Díaz,Ben Lively,0,bef9995e-7fdb-4639-8946-72429a17e037,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,108.0,106.0,104.0,,,,0.302,,0.245,0.072,0.075,-0.32,,0.57,-0.49,0.48,89.9,,83.5,79.2,76.6,0.268,0.507,0.175,0.207,0.345,0.196,0.167,0.5,0.371,0.222,0.37,0.188,,,,62.0,111.0,99.0,0.305,0.18,90.4,0.25,0.45,0.152,,,,,,,,,
5,2024-07-14,745066,Flyout,field_out,True,664040,594902,Brandon Lowe,Ben Lively,0,40f4fd0a-adac-4969-aad2-d16647a63f1c,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,108.0,106.0,104.0,,,,0.302,,0.245,0.072,0.075,-0.32,,0.57,-0.49,0.48,89.9,,83.5,79.2,76.6,0.268,0.507,0.175,0.207,0.345,0.196,0.167,0.5,0.371,0.222,0.37,0.188,,,,62.0,111.0,99.0,0.305,0.18,90.4,0.25,0.45,0.152,,,,,,,,,
6,2024-07-14,745066,Bunt Groundout,field_out,True,668227,594902,Randy Arozarena,Ben Lively,0,b7935035-940c-47dc-abc9-7dc477c1502f,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,108.0,106.0,104.0,,,,0.302,,0.245,0.072,0.075,-0.32,,0.57,-0.49,0.48,89.9,,83.5,79.2,76.6,0.268,0.507,0.175,0.207,0.345,0.196,0.167,0.5,0.371,0.222,0.37,0.188,,,,62.0,111.0,99.0,0.305,0.18,90.4,0.25,0.45,0.152,,,,,,,,,
7,2024-07-14,745066,Hit By Pitch,hit_by_pitch,False,686823,686752,Will Brennan,Ryan Pepiot,0,0028a629-7bdd-49ad-9e1c-29dbd2b733e7,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,
8,2024-07-14,745066,Forceout,force_out,True,665926,686752,Andrés Giménez,Ryan Pepiot,1,65d2d073-1e54-438d-b7ea-ea3291dad919,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,
9,2024-07-14,745066,Double Play,double_play,True,682177,686752,Daniel Schneemann,Ryan Pepiot,1,53220f10-e085-4168-b5b6-788d1534735a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.92,3.82,87.1,98.0,117.0,104.0,0.737,9.69,3.19,6.49,1.13,0.82,0.26,0.417,0.175,0.323,0.415,122.0,105.0,116.0,137.0,79.0,87.0,114.0,97.0,101.0,120.0,95.0,106.0,99.0,97.0,93.0,0.512,0.024,0.214,0.03,0.219,1.55,-0.22,1.01,-0.01,-1.34,94.9,91.9,86.1,89.0,80.4,0.149,0.264,0.313,0.253,0.471,0.287,0.239,0.394,0.286,0.167,0.167,0.5,0.333,0.333,0.063,,,,,,,,,,,,,,,,,,
10,2024-07-14,745066,Groundout,field_out,True,670623,594902,Isaac Paredes,Ben Lively,0,8522bd15-53b0-4f30-bda2-5777d5cc015c,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,108.0,106.0,104.0,,,,0.302,,0.245,0.072,0.075,-0.32,,0.57,-0.49,0.48,89.9,,83.5,79.2,76.6,0.268,0.507,0.175,0.207,0.345,0.196,0.167,0.5,0.371,0.222,0.37,0.188,,,,62.0,111.0,99.0,0.305,0.18,90.4,0.25,0.45,0.152,,,,,,,,,
