,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-05-20,744857,Strikeout,strikeout,True,680777,680730,Ryan Jeffers,Mitchell Parker,0,8336cf83-6e0b-4125-a27e-1d89b38a12ae,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-20,744857,Strikeout,strikeout,True,621043,680730,Carlos Correa,Mitchell Parker,0,afd563bd-840d-471b-b728-646935c7b6e6,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-20,744857,Groundout,field_out,True,622534,680730,Manuel Margot,Mitchell Parker,0,6604d936-6a73-4f54-bc75-c72c444a36d7,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-20,744857,Groundout,field_out,True,682928,641154,CJ Abrams,Pablo López,0,f6b768db-3f28-4dda-be87-fc279524aa3d,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.11,1.98,,-0.94,-2.56,94.6,,84.1,81.9,0.183,0.34,0.303,0.255,0.574,0.338,,,,0.247,0.464,0.318,92.0,101.0,101.0,97.0,108.0,106.0,0.076,0.194,-3.1,-0.41,88.4,94.2,0.293,0.387,0.25,0.452,0.677,0.095,,,,,,,,,
4,2024-05-20,744857,Groundout,field_out,True,592696,641154,Eddie Rosario,Pablo López,0,c7e1affe-1c3f-4aae-aefc-d352d5b4ddef,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.11,1.98,,-0.94,-2.56,94.6,,84.1,81.9,0.183,0.34,0.303,0.255,0.574,0.338,,,,0.247,0.464,0.318,92.0,101.0,101.0,97.0,108.0,106.0,0.076,0.194,-3.1,-0.41,88.4,94.2,0.293,0.387,0.25,0.452,0.677,0.095,,,,,,,,,
5,2024-05-20,744857,Groundout,field_out,True,608385,641154,Jesse Winker,Pablo López,0,bbb242a9-f77c-47da-9044-213a5414de30,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.11,1.98,,-0.94,-2.56,94.6,,84.1,81.9,0.183,0.34,0.303,0.255,0.574,0.338,,,,0.247,0.464,0.318,92.0,101.0,101.0,97.0,108.0,106.0,0.076,0.194,-3.1,-0.41,88.4,94.2,0.293,0.387,0.25,0.452,0.677,0.095,,,,,,,,,
6,2024-05-20,744857,Groundout,field_out,True,669304,680730,Jose Miranda,Mitchell Parker,0,7c4e8e95-1cb6-4638-8657-ca75559e7984,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-20,744857,Single,single,False,621439,680730,Byron Buxton,Mitchell Parker,0,6dc8d79b-49e4-4b40-9ba2-f1215d15b2c2,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-20,744857,Double,double,True,650489,680730,Willi Castro,Mitchell Parker,1,c82290f5-479f-4a4e-b3cb-0fda051fc3c6,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-20,744857,Single,single,False,571657,680730,Kyle Farmer,Mitchell Parker,1,f602605e-106a-44bd-89ef-e91b9cceab80,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-05-20,744857,Forceout,force_out,True,467793,680730,Carlos Santana,Mitchell Parker,1,3fcc3350-260c-4df8-989a-445a959cd516,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,88.0,96.0,95.0,0.49,0.173,0.09,0.246,0.85,-0.37,-1.59,1.0,92.6,85.8,84.6,80.5,0.241,0.382,0.12,0.25,0.369,0.264,0.203,0.359,0.361,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
