,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff
11,2024-09-20,745934,Single,single,False,666971,607067,Lourdes Gurriel Jr.,Colin Rea,0,b1db24fa-b636-4c0a-b186-cbc2c404e00a,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
12,2024-09-20,745934,Strikeout,strikeout,True,656976,607067,Pavin Smith,Colin Rea,0,ac3c4b7a-53bd-409b-8868-a8294aa625c5,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
13,2024-09-20,745934,Single,single,False,553993,607067,Eugenio Suárez,Colin Rea,1,b7fc410f-c56a-464a-b5af-19130d845092,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
14,2024-09-20,745934,Walk,walk,False,672515,607067,Gabriel Moreno,Colin Rea,1,1723e606-9ab3-4221-8338-b3b43aa97534,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
15,2024-09-20,745934,Single,single,False,672695,607067,Geraldo Perdomo,Colin Rea,1,8520de8c-38d5-404f-ba9d-d5f88296f875,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
16,2024-09-20,745934,Sac Fly,sac_fly,True,682998,607067,Corbin Carroll,Colin Rea,1,6e11d456-f309-4915-a7d1-08460e5a4434,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
17,2024-09-20,745934,Strikeout,strikeout,True,606466,607067,Ketel Marte,Colin Rea,0,c5b9b35b-da96-417f-9461-6a60b0afc4a6,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
18,2024-09-20,745934,Lineout,field_out,True,686217,668678,Sal Frelick,Zac Gallen,0,4d9973fa-cdeb-4b9b-923d-9303629eda6f,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.74,4.06,142.0,101.0,101.0,100.0,0.766,9.19,3.3,8.3,0.82,1.35,0.234,0.394,0.136,0.344,0.349,,,,101.0,95.0,96.0,132.0,80.0,80.0,106.0,102.0,102.0,88.0,86.0,79.0,,,,0.001,0.466,0.031,,0.089,,-0.64,-1.28,,-1.01,-0.53,,93.7,90.3,,94.7,86.9,,,,,0.286,0.468,0.135,0.286,0.714,0.333,,,,,,,0.155,0.241,0.379,87.0,108.0,98.0,107.0,108.0,112.0,0.275,0.138,2.12,0.67,86.6,80.9,0.264,0.368,0.267,0.31,0.476,0.33
19,2024-09-20,745934,Strikeout,strikeout,True,596142,668678,Gary Sánchez,Zac Gallen,0,325a03ab-c972-4aa9-8714-ce5a5f73a9b0,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.74,4.06,142.0,101.0,101.0,100.0,0.766,9.19,3.3,8.3,0.82,1.35,0.234,0.394,0.136,0.344,0.349,,,,101.0,95.0,96.0,132.0,80.0,80.0,106.0,102.0,102.0,88.0,86.0,79.0,,,,0.001,0.466,0.031,,0.089,,-0.64,-1.28,,-1.01,-0.53,,93.7,90.3,,94.7,86.9,,,,,0.286,0.468,0.135,0.286,0.714,0.333,,,,,,,0.155,0.241,0.379,87.0,108.0,98.0,107.0,108.0,112.0,0.275,0.138,2.12,0.67,86.6,80.9,0.264,0.368,0.267,0.31,0.476,0.33
20,2024-09-20,745934,Lineout,field_out,True,687401,668678,Joey Ortiz,Zac Gallen,0,c5a3f413-5106-430b-9031-bf7a4ad4d984,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.74,4.06,142.0,101.0,101.0,100.0,0.766,9.19,3.3,8.3,0.82,1.35,0.234,0.394,0.136,0.344,0.349,,,,101.0,95.0,96.0,132.0,80.0,80.0,106.0,102.0,102.0,88.0,86.0,79.0,,,,0.001,0.466,0.031,,0.089,,-0.64,-1.28,,-1.01,-0.53,,93.7,90.3,,94.7,86.9,,,,,0.286,0.468,0.135,0.286,0.714,0.333,,,,,,,0.155,0.241,0.379,87.0,108.0,98.0,107.0,108.0,112.0,0.275,0.138,2.12,0.67,86.6,80.9,0.264,0.368,0.267,0.31,0.476,0.33
21,2024-09-20,745934,Groundout,field_out,True,592626,607067,Joc Pederson,Colin Rea,0,68ec9657-a6d4-43d9-bbf7-ed11ad7ee182,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
22,2024-09-20,745934,Strikeout,strikeout,True,572233,607067,Christian Walker,Colin Rea,0,926e3117-975f-4090-924b-b1ce8f0dbbab,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
23,2024-09-20,745934,Groundout,field_out,True,666971,607067,Lourdes Gurriel Jr.,Colin Rea,0,3cd6669c-8098-4782-9634-aab078a5b4e8,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
24,2024-09-20,745934,Flyout,field_out,True,668930,668678,Brice Turang,Zac Gallen,0,7cd44f19-9f20-4c91-83e0-439376a51620,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.74,4.06,142.0,101.0,101.0,100.0,0.766,9.19,3.3,8.3,0.82,1.35,0.234,0.394,0.136,0.344,0.349,,,,101.0,95.0,96.0,132.0,80.0,80.0,106.0,102.0,102.0,88.0,86.0,79.0,,,,0.001,0.466,0.031,,0.089,,-0.64,-1.28,,-1.01,-0.53,,93.7,90.3,,94.7,86.9,,,,,0.286,0.468,0.135,0.286,0.714,0.333,,,,,,,0.155,0.241,0.379,87.0,108.0,98.0,107.0,108.0,112.0,0.275,0.138,2.12,0.67,86.6,80.9,0.264,0.368,0.267,0.31,0.476,0.33
25,2024-09-20,745934,Flyout,field_out,True,694192,668678,Jackson Chourio,Zac Gallen,0,fb54acf6-dd5a-49b6-b72e-b7e04d6142b0,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.74,4.06,142.0,101.0,101.0,100.0,0.766,9.19,3.3,8.3,0.82,1.35,0.234,0.394,0.136,0.344,0.349,,,,101.0,95.0,96.0,132.0,80.0,80.0,106.0,102.0,102.0,88.0,86.0,79.0,,,,0.001,0.466,0.031,,0.089,,-0.64,-1.28,,-1.01,-0.53,,93.7,90.3,,94.7,86.9,,,,,0.286,0.468,0.135,0.286,0.714,0.333,,,,,,,0.155,0.241,0.379,87.0,108.0,98.0,107.0,108.0,112.0,0.275,0.138,2.12,0.67,86.6,80.9,0.264,0.368,0.267,0.31,0.476,0.33
26,2024-09-20,745934,Single,single,False,661388,668678,William Contreras,Zac Gallen,0,a212fa85-0805-4dcf-aca2-1cb72ae34704,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.74,4.06,142.0,101.0,101.0,100.0,0.766,9.19,3.3,8.3,0.82,1.35,0.234,0.394,0.136,0.344,0.349,,,,101.0,95.0,96.0,132.0,80.0,80.0,106.0,102.0,102.0,88.0,86.0,79.0,,,,0.001,0.466,0.031,,0.089,,-0.64,-1.28,,-1.01,-0.53,,93.7,90.3,,94.7,86.9,,,,,0.286,0.468,0.135,0.286,0.714,0.333,,,,,,,0.155,0.241,0.379,87.0,108.0,98.0,107.0,108.0,112.0,0.275,0.138,2.12,0.67,86.6,80.9,0.264,0.368,0.267,0.31,0.476,0.33
27,2024-09-20,745934,Strikeout,strikeout,True,669003,668678,Garrett Mitchell,Zac Gallen,0,3c5d18d5-a1e4-46e5-af89-6c1a85eb8f80,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.74,4.06,142.0,101.0,101.0,100.0,0.766,9.19,3.3,8.3,0.82,1.35,0.234,0.394,0.136,0.344,0.349,,,,101.0,95.0,96.0,132.0,80.0,80.0,106.0,102.0,102.0,88.0,86.0,79.0,,,,0.001,0.466,0.031,,0.089,,-0.64,-1.28,,-1.01,-0.53,,93.7,90.3,,94.7,86.9,,,,,0.286,0.468,0.135,0.286,0.714,0.333,,,,,,,0.155,0.241,0.379,87.0,108.0,98.0,107.0,108.0,112.0,0.275,0.138,2.12,0.67,86.6,80.9,0.264,0.368,0.267,0.31,0.476,0.33
28,2024-09-20,745934,Flyout,field_out,True,656976,607067,Pavin Smith,Colin Rea,0,779c04fd-9576-48c9-aefb-531e3b7d0241,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
29,2024-09-20,745934,Flyout,field_out,True,553993,607067,Eugenio Suárez,Colin Rea,0,b87787a7-cdf0-4635-a86b-a15f9a0cf02d,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
30,2024-09-20,745934,Groundout,field_out,True,672515,607067,Gabriel Moreno,Colin Rea,0,ceea0f95-591a-4e2f-afb7-a38b33355b80,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.2,4.88,160.2,103.0,84.0,97.0,0.83,7.17,2.24,8.79,1.57,0.94,0.248,0.444,0.144,0.33,0.448,99.0,109.0,105.0,70.0,109.0,96.0,83.0,103.0,96.0,110.0,106.0,109.0,76.0,94.0,88.0,78.0,98.0,97.0,0.309,0.188,0.199,0.087,0.176,0.041,0.84,-1.35,-1.39,-0.39,1.57,-4.04,92.9,87.6,86.5,92.3,82.0,78.7,0.299,0.497,0.112,0.194,0.299,0.242,0.288,0.669,0.169,0.152,0.229,0.222,0.267,0.433,0.276,0.387,0.645,0.182,,,,,,,,,,,,,,,,,,
